text,label
들어오자마자 냉장고 아래에 물이 고여 있었고 화장실도 다 뚫려 있어 방음이 안 됩니다. 옆방 커플들이 격렬했습니다.,0
전에 깔끔하게 잘 이용했던 기억이 있어서 예약했는데 오늘은 조금 객실 청결이 아쉬웠어요 바닥 구석구석에 머리카락과 털들이침대 시트에는 빨았는데 안지워졌는지 모를 김치국물 얼룩까지프론트 전화 연결도 안되길래 크게 신경쓰이진 않아서 그냥 사용했습니다 늘은 이용할때 마다 느끼는 거지만 배수가 잘 안되는 것같아요 올때마다 세면대 물이 잘 안빠지네요오늘은 샤워기 수압도 너무 약했어요 그래도 그 외엔 깔끔하고 크게 불편한 점은 없어서 잘 머물다 갔습니다 바닥청소에 조금만 신경써주세요,0
청결상태는 좋지 않지만 가격이 착합니다 참고로 로션은유통기간이 많이 지나있으니 확인하시고 사용하세요,0
객실은 깨끗하니 사용하기 좋았습니다. 다음에도 또 이용할 생각입니다,1
급하게 잡았음에도 불구하고 기대 이상으로 편안하게 잘 쉬었습니다.,1
프리미엄 룸이었는데 사진과 전혀 달랐습니다. 룸 컨디션도 좋지 않고 냄새가 나며 모기도 있었습니다. 사진에는 넓게 보였으나 실제로는 냉장고 문을 열려면 테이블 의자를 치워야 할 정도로 좁고 불편했습니다. 그나마 야시장에서 즐거웠던 기억 덕분에 기분이 조금 나아졌습니다.,0
방 자체는 좋았으나 샤워실 욕조의 배수가 원활하지 않아 물이 넘치기 직전까지 차올라 내려가는 데 오래 걸렸습니다. 이 부분에 대한 확인이 필요해 보입니다.,0
깨끗하고 깔끔해서 좋습니다,1
만족하며 이용 중입니다,1
진짜 좋아요 주차장 넓고 먹거리 많고 시간 여유롭고 방 깨끗하고 진짜 좋습니다,1
가성비는 좋지만 방에서 약간 냄새가 납니다.,0
불편한 점 하나 없이 잘 쉬고 갑니다.,1
인테리어가 고급스럽고 예뻤어요.,1
괜찮아요 안에는 좀오래되긴햇지만 그거에 비해서 깨끗하게 유지중인거같아요 화장실환풍시설아아쉽죠,1
침대에서 머리카락이 여러 개 나왔고 예약한 방이 아닌 다른 방을 배정받았습니다. 예약 사진과 다른 방 배정으로 불쾌했습니다.,0
방에 먼지가 많습니다.,0
외관과 풍경이 잘 어울리는 숙소입니다. 외관이 멋지고 통창으로 보이는 바다 뷰가 환상적입니다. 깔끔한 인상의 직원분이 체크인과 객실 안내를 해주셨습니다. 객실은 매우 청결했고 침대가 푹신하여 잠이 잘 왔습니다. 침대와 욕실 모두 좋았습니다. 즐거운 여행이 되어 매우 좋았고 다음에 기회가 있다면 다시 이용하고 싶습니다. 강력 추천합니다.,1
외관과 주차장 및 인테리어 준수합니다 내부 시설도 가격대비 무난하고 나쁘지않은데 청결도는 점수를 많이 드릴 수가 없네요 화장실 안에 천장과 개수대 변기가 꽤 오래 청소하지 않은 흔적이 많았습니다 베개 밑에 낮선 머리카락도 눈에 띄었네요 담배냄새도 많이 나서 환기도 조금 신경쓰셔야할 것 같습니다 옷에 담배냄새가 나서 좋지 않았습니다 이부분은 제가 금연실로 요청했어야는데 말하지 않은 제 잘못이니 이용하시는 분들은 필히 금연실을 꼭 요청하시길 바라겠습니다 청소만 조금 더 신경 써주신다면 가격대비 나쁘지는 않다 생각합니다 사장님은 친절하시고 좋아요,0
방을 두 번이나 바꿨습니다. 처음 배정받은 방 매트에 큰 핏자국이 있었고 시트로 덮어 놓았음에도 비칠 정도로 진했습니다. 두 번째 방은 욕실 변기 옆이 물바다였는데 에어컨 배수관 문제라고 했습니다. 냉장고 문에도 문제가 있었고 냉장고 안에서는 김치 냄새가 진동했습니다. 침대 시트에는 알 수 없는 털도 있었습니다. 결국 방을 다시 교체했지만 그나마 나은 방에도 침대 시트에 머리카락이 있었습니다. 객실 정비에 문제가 많으며 청소 상태가 모텔보다 못합니다. 오래되지 않은 곳이라 기대가 컸는데 관리 상태가 엉망입니다. 전주에 자주 방문하지만 이곳은 처음이자 마지막 방문이 될 것 같습니다. 핏자국의 트라우마가 오래갈 것 같습니다.,0
위생 상태가 최악이었습니다,0
시설 인테리어는 신축 건물이라 그런지 깔끔합니다. 안의 가구 배치나 스파도 마음에 듭니다. 청결도 깔끔합니다. 하지만 엘리베이터 좌우측에 놓아둔 디퓨저 향이 강해서 잠깐이지만 머리가 아팠습니다. 차라리 복도 쪽에 모텔 특유의 냄새가 나는데 그쪽에 놓아두는 것이 더 좋을 것 같아 보였습니다. 서비스는 카운터 보시는 분들이 친절했습니다. 그리고 아이스크림을 자유롭게 먹을 수 있는 냉장고가 카운터 옆에 있습니다. 그 외 커피 머신 토스트기 팝콘 기계도 있어서 객실 안에서 넷플릭스를 볼 때 적당히 즐길 간식 걱정도 없어서 좋았습니다.,1
전주 한옥마을 방문 중 이 숙소 때문에 여행이 망가졌습니다. 옆 숙소들보다 두 배 비싼 가격에 비해 시설은 차이가 없었습니다. 동그란 침대는 불편했고 특히 에어컨 실외기 소음이 심해 새벽에 방을 옮겨야 했습니다. 옮긴 방에서는 이불과 화장실에서 담배 냄새가 났고 아침에는 아이들 달리기 소음이 심했습니다. 프론트 직원은 상황을 인지하고도 체크아웃 10분 전부터 퇴실을 강요하는 전화를 했습니다. 엘리베이터의 이불 오염 시 세탁비 청구 문구는 위생 불신을 야기했습니다. 소파도 낡고 갈라져 있었습니다. 요약하자면 옆 숙소보다 비싸고 소음 담배 냄새 위생 문제 층간 소음 배려 없는 서비스 퇴실 강요 등이 있었습니다. 다시는 방문하지 않을 것이며 여기어때도 이런 숙소를 방치한다면 불매할 것입니다. 또한 방에 단차가 있어 발가락을 심하게 다쳤으며 병원 진단서 발급 후 고발을 고려 중입니다.,0
청결하고 매우 좋습니다,1
전주투헤븐트원좋아요,1
인테리어해서 괜찮은거같은데 숙박시간 전화로 물어보길래 의아햇는데 그시간에 맞춰 대실 손님을 받는건지 잘 모르겟는데 바로들어가서 그런지 청결상태와 냄새는 솔직히 좀 실망이었어요 다른건 다 괜찮았습니다,0
역시나 착한가격 퇴실시간도 여유로웠고 항상 좋아요,1
급하게 숙소를 찾다 남은 곳이 이곳뿐이라 예약했는데 너무 더러웠습니다. 왜 이곳만 예약이 가능했는지 알 것 같습니다.,0
주차두대했다고 한대는 모텔 밖에 길가에 대라고 하시네요 주차공간이 모자라서 그런것도 아니였는데 조금 불편했습니다 욕실은 실루엣이 밖에서 다 보여요,0
상당히 깔끔하고 방도 넓었어요 하지만 넷플릭스가 너무 느렸어요,1
예쁘고 아늑하고 사장님도 친절하시고 전주에 가게 되면 또 방문하겠습니다,1
룸 컨디션이 만족스러웠으며 출장 시 항상 이용하는데 불편함 없이 잘 지냈습니다.,1
제가 사진을 잘못찍기도 하구 눈이 많이 와서 걱정속에 움직이느라 사진은 못찍었지만 친정엄마모시고 딸과함께 갔는데 친절하고 깔끔하고 따뜻해서 엄마도 좋아하셨어요,1
호텔인줄알았는데 모텔이에요 롬 두개 예약해서 시쯤 체크인하러 갔더니 일찍와서 당황한듯한 표정과 말투 환기가 아직 제대로 안되었다길래 짐만 넣어놓고 시쯤 다시 입실했는데 담배냄새가 룸에 빼어 있어 머리아파 제대로 잠을 못잤어요 화장실 침구 방전체에 담배냄새 최악이네요,0
한 번도 그런 적이 없었는데 방에서 담배 냄새가 너무 심하게 났습니다. 그것 외에는 좋습니다.,0
충전기가 없어요 월 중순 저녁인데 난방을 안해줘서 추웠어요 침대에 장판덕에 따시게는 잤어요,0
깔끔하고 좋았습니다.,1
화장실만 안 좋습니다.,0
부산 출장으로 급하게 숙소를 알아보던 중 후기가 좋아 예약했습니다. 주차장이 다소 좁은 점을 제외하고는 전체적으로 마음에 들었습니다. 스파도 크고 시설도 깔끔했으며 담배 냄새도 나지 않고 따뜻했습니다. 바로 앞이 바다라 전망도 매우 좋았습니다. 근처에 음식점이나 편의점이 없는 점은 다소 불편했지만 제가 못 찾았을 수도 있습니다. 다음에 출장 갈 일이 있다면 무조건 다시 방문하고 싶습니다. 다른 분들도 믿고 가보시길 강력 추천합니다.,1
항상 깔끔하고 무난하며 친절한 숙소입니다. 프론트 층에 계신 여성 직원분은 정말 친절하시고 종종 리뷰로 남기는 불편 사항을 참고하여 개선하는 곳입니다. 이러한 점들에서 손님을 배려하는 마음이 느껴집니다.,1
화장실 유리벽이라 다 비침 실내 청소 상태가 엄청 깨끗하진 않음 실내가 상당히 어두움,0
좋아요 굿입니다 다음에도 이용할게요,1
화장실에서 담배 냄새가 너무 심했습니다. 그것 빼고는 좋았습니다.,0
청결 상태가 별로였습니다. 베개에 머리카락이 있고 침구류에도 머리카락이 있어 청소를 했는지 의문이 들 정도였습니다. 새벽 내내 방음도 잘 되지 않았습니다. 그 외에는 별다른 문제는 없었습니다.,0
오래된시설인건 알고갔지만부숴지고 망가진부분 수리도 안되어있네요참고하세요,0
출장왔다가이용했어요 주말 가격 매우비싸서 충격이였습니다,0
객실이 매우 깔끔하고 사장님도 친절하셨습니다. 라면과 토스트가 준비되어 있어 좋았고 대중교통으로 접근성도 좋습니다. 샤워 수압도 좋고 어메니티 향도 마음에 들었습니다. 전반적으로 만족스러운 숙박이었습니다.,1
숙소에 대 주차도 가능하다고 써있는데 가자마자 하는 얘기가 원래 대 주차 원칙이라고 합니다 그럼 소개글을 바꿔야죠 대주차 원칙이지만 대 주차는 프론트에 문의 이런식으로 분명 여자친구가 먼저 주차할때 시이후 남자친구도 주차가능한지 미리 문의를 했고 시쯤 오면 자리가 있을텐데 그 이후면 자리가 없을수도 있다 라는 답변을 들었습니다 근데 막상 시쯤 제가 주차하니 그런문의를 받은적이 없고 우리는 대주차 원칙이지만 선심쓰듯이 주차하라는 식으로 얘기해서 숙소 가자마자 기분만 팍상했네요 여자친구를 거짓말 한 사람으로 만들고 다시는 안 갈것같습니다,0
모텔알바들이글을적나솔직하게글올리겠습니다 그냥 모텔이라기보다장급여관정도라보시면됩니다 가격은평일만원 여기야회원가격그런거없습니다 여기요금표자체 회원가격원이라고적혀있지만사실이아닙니다 또한 방자체도 엄청작아 침대빼고움직일공간없다고보시면됩니다 컴터두대는맞습니다 다른곳에비해 빠르긴합니다 욕실 서서씻기엔 상당히작아서 힘들구요 욕조 어른들어가기힘들어요 중학생이상힘들어요 발도못핍니다 전체적으로 판단해보면 장점다른모텔보다입실시간이빠르다 오후시입실가능 컴퓨터가 조금빠르다 단점공간이 완전좁다타모텔일반실보다적다 침대빼고 움직이기자체가힘들다 욕실서서씻기도힘들다 여관욕실도이보다크다 욕조 중학생이상은들어가서씻기힘들다 여기어때나온내용과다른점 가격회원가격그딴거없다 컴터와간격상당히좁아 두개동시할시 신경무척쓰인다 총평가 비추천 차라리평일대비 타모텔추천,0
급하게 예약햇는데 만족스럼게 잘 잤습니다,1
세 번째 방문인데 객실 업그레이드를 해주셔서 매우 좋았습니다. 항상 친절하게 안내해 주시고 무엇보다 따뜻한 객실과 온수 넉넉한 주차 공간이 마음에 듭니다. 초보 운전자도 쉽게 주차할 수 있을 것입니다. 재방문 의사가 있으며 좋은 시간을 보낼 수 있게 해주셔서 감사합니다.,1
하루잘쉬었다 갈수있는곳이네요,1
믿고 가는 브라운도트입니다. 매우 좋습니다. 방 넓고 깨끗하고 포근해서 최고였습니다. 덕진동에 오면 숙소는 꼭 이곳으로 오세요.,1
딱히 딱 모텔 수준 괜찮았어용,1
역시 대실은 윈저가 최고입니다.,1
출장차갔는데 깨끗하고 조용했음 조금외졌음,1
다 좋았는데 수건에서 냄새가 났습니다.,0
객실은 좋았으나 사장님이 불친절하셨습니다,0
주차장 넓어요 편히 쉬다가여 친절해요 주차장 넓어요 편히 쉬다가여 친절해요 주차장 넓어요 편히 쉬다가여 친절해요 주차장 넓어요 편히 쉬다가여 친절해요 주차장 넓어요 편히 쉬다가여 친절해요,1
깨끗하고 분위기도 좋았습니다. 한 가지 아쉬운 점은 조명 하나가 고장 났다는 것입니다.,1
미리 찾아가 원하는 방을 말씀 드렸는데 예약날 체크인을 해보니 그 방이 아니였네요 호텔은 새 호텔이여서 깨끗하게 이용했지만 서비스 측면에선 만족하지 못합니다,0
주변 모텔 중에 가장 깨끗하고 좋았습니다.,1
시설 친절 주차장 모두 매우 만족합니다.,1
방 안에 벌레가 나왔어요.,0
넷플릭스 등 볼 수 있는 것이 없어 아쉬웠지만 편안하게 쉬다 갔습니다.,0
깨끗하고 사장님께서 친절하십니다 그리고 조식이 맛있어요,1
객실 내부 인테리어가 예술적이었어요.,1
객실 온도가 딱 좋았어요.,1
기본적으로 침구류에서 냄세가 납니다,0
매우 청결하고 좋았습니다.,1
깨끗하고 친절합니다. 주변에 맛집이 많습니다.,1
화장실에 물기가 덜 말라있어서 좀 아쉬웠지만 전반절으로 깔끔했습니다 특히 배달 시킬 수 있는 곳이 근처에 많아서 선택지가 다양한 게 커버가 됩니다 별관보다는 신관이 확실히 좋을 거 같아서 다음번엔 신관 이용 해야 겠어요,1
오래된 모텔입니다. 저녁에 모터 같은 기계 돌아가는 '윙' 소리가 계속 나고 다른 방 물 내려가는 소리도 너무 잘 들립니다. TV와 전구가 한 번씩 꺼졌다 켜지는데 TV가 더 자주 그랬습니다.,0
서비스가 매우 엉망입니다. 방이 추워 보일러를 켜달라고 했더니 안 된다며 전기장판을 사용하라고 했습니다. 이런 모텔은 처음이며 절대 예약하지 마세요.,0
날짜 착각은 제 잘못이지만 다른 날로 미뤄서 다시 이용할 수 없다고 못을 박는 것은 너무 야박하다고 생각합니다. 한두 번 이용한 숙소도 아니었는데 다른 숙소에서는 날짜를 착각하고 잘못 예약한 후 다음 날 방문했을 때도 지금이라도 이용 가능하다고 안내받았습니다. 하지만 이곳은 이미 완료된 것이라 어쩔 수 없다고 합니다. 규정상 안 된다고 하지만 다른 숙소는 어떻게 변경해주었을까요? 그것은 사장님의 재량으로 융통성 있게 해주실 수도 있는 부분 아니었을까요? 제 잘못이긴 하지만 유도리 있게 바꿔주셨다면 그 기억에 계속 재방문했을 텐데 돈 날린 셈 치겠습니다. 이제 두 번 다시 방문할 일은 없을 것 같습니다. 수고하세요.,0
깔끔하니 굿입니다요,1
깔끔하고 좋았습니다.,1
바닥이 너무 더러워서 발바닥이 까매질 정도입니다.,0
가성비가 매우 뛰어나 강력 추천합니다.,1
호텔의 고객 응대가 동네 구멍가게보다 못하며 제대로 고지 없는 추가 요금 부과가 있었습니다.,0
옛날 건물이라 시설은 그럭저럭입니다. 요즘 대부분 카드키로 출입하는데 열쇠로 문을 여니 옛날 스타일입니다. 샤워기 물은 시원하게 잘 나오는데 비데가 없어 조금 불편했고 냉장고 안 종이컵 확인을 한 번씩 하세요. 종이컵 안에 머리카락이 있었습니다.,0
전주에 출장 와서 조용히 쉬었다가 갑니다. 시설도 좋고 깔끔하네요,1
그냥 보통 싼맛에,0
사장님이 친절하시고 방이 깨끗합니다.,1
직원분도 친절하시고 객실도 깨끗해서 좋았습니다. TV가 정말 커서 집에 가기 싫을 정도였습니다. 다만 리모컨 반응 속도가 느려 클릭 후 5초 뒤에 채널이 변경되는 점이 짜증 났습니다. 하지만 다른 것은 다 좋으니 전혀 문제없습니다. 다음에도 꼭 방문하겠습니다.,1
궁금했던 숙소였고 전반적으로 만족하지만 화장실 문 소리가 거슬렸습니다. 윗층 층간 소음이 약간 있었으나 잠자는 시간에는 괜찮았습니다.,0
쉰내가 나요,0
믿고 예약하는 마리 좋습니다.,1
사진이랑달라서놀랬었음,0
들어가자마자 일회용품도 다 있고 깔끔합니다. 있을 것은 다 있습니다. 사진과 다른 점은 거의 없이 비슷합니다. 전등은 분위기 있게 여러 개 있어서 켜고 끌 수 있습니다. 인테리어도 예쁘고 깔끔하게 되어 있어서 쾌적합니다. 침대는 편안하며 누워 있으면 잠이 솔솔 옵니다. TV는 작은 리모컨으로 움직이면 원하는 채널로 이동되어 즐겁게 시간을 보낼 수 있었습니다. 화장실도 방음이 잘 되는 것 같습니다. 다음번에 또 방문 시에 다시 올 것 같습니다. 즉시 추천합니다. 최고입니다.,1
숙박업소 많은곳에 일반모텔 이었어요 시설은 조금 노후되었으나 청결하게 관리해서 사용하는데는 불편함없이 잘 사용하였습니다 여기어때 예약으로 저렴하게 숙박했는데 가성비 좋은 곳이에요,1
시설 깨끗해서 맘에들고요 침대도 폭신하니 푹 잣어요 올만에 좋네요다음에 또오겠습니다 수고하세요,1
저번에 방문했을때 방도 크고 깨끗한데 저렴하길래 재방문 했습니다 이번에는 방은 작았지만 웨이브 넷플릭스 티빙이 있어서 볼 것이 많아서 좋습니다 가격이 저렴한데 가 많아서 좋습니다,1
깨끗하고 조용해서 좋아요,1
추가 요청에도 빠르게 응대해주셨어요.,1
수건이 너무 낡은 점은 가격이 저렴한 것을 감안하면 이해됩니다. 주차는 힘들지 않았습니다. 수건에서 날아다니는 벌레가 간간이 보였습니다.,0
객실이 엄청 깔끔하고 귀엽네요 아기자기하고 따뜻하고 좋습니다 잘쉬다가네요,1
제 인생 최악의 호텔입니다. 난생 처음 리뷰를 남기는데 다른 분들은 미리 인지하여 피해 보지 않기를 바랍니다. 우선 차가 없는 분만 오세요. 주차장이 모텔보다 못합니다. 직원 친절이나 시설 최상 등은 다 필요 없습니다. 5시도 안 되어 만차라는 말에 처음에는 무슨 말인가 했습니다. 추운 날 주차장이 200미터 떨어진 곳에 있어 주차하고 오는데 이것이 과연 신라스테이 브랜드에 맞는 수준인가 싶었습니다. 생각지도 못한 부분에서 수준 이하였다는 것을 느껴 정말 당혹스럽습니다. 내부 시설만 즐기실 거면 오시고 주차 편하게 하면서 주변 돌아다니시려면 다른 곳 가십시오. 아 3시 전에 주차하시면 주차 가능할 것 같습니다. 그리고 담당자분들은 주차장 미흡하다는 것을 꼭 예약할 때 고지해 주시길 바랍니다.,0
이불이 폭신폭신해서 좋았어요.,1
출장 이용했는데 솔직히 영,0
사장님 친절하십니다 가격대비 만족하였습니다,1
이불에 누런 부분이 있었지만 잘 이용했습니다. 아쉬운 점은 롤 게임을 하러 갔는데 사양이 낮아 외부에서 했습니다. 옛날 저사양 게임만 가능할 것 같습니다.,0
잘묵고갑니다 괜찮음,1
얼마 전에 여행 때문에 쉬다 갔습니다. 시설도 좋고 내부도 청결하여 편하게 잘 쉬다 갑니다.,1
침대 시트가 축축했어요.,0
올해 전주 여행에 처음으로 묵은 다빈 호텔은 체크인할때 주차장이 매우 넓어서 주차 걱정없이 아주 편안하게 주차를 할 수 있어 상당히나 좋은 곳이며 호텔 시설도 상당히나 좋아서 상당히나 편안하게 지내다가 간 곳이에요 그리고 객실도 매우 넓고 침대도 아주 좋아 편안하게 잠을 자게 되고 객실 욕실 화장실 청결 상태도 매우 깨끗해서 집처럼 상당히나 편안하게 지내다가 갈 수 있는 호텔이에요 아울러 한옥마을 남부시장과 가까워서 도보로 이동해서 편안하게 관광을 할 수 있는 숙소라 다음에도 또 방문하고 싶은 곳이에요,1
방마다 개별 냉난방 조절이 돼서 편했어요.,1
아침에 온수가 나오지 않아 차가운 물로 머리를 감았습니다.,0
조용하고 다 좋은데 정규방송 시청만 가능하고 커피포트 테이블 청결상태가 나쁩니다,0
TV가 중간에 자꾸 전원이 나가서 불편했습니다. 불도 계속 꺼졌습니다.,0
전주 맛집이 여기 있습니다. 객실 이용 시작과 마무리로 총 두 번 라면을 먹고 토스트까지 먹었습니다. 사장님도 친절하셔서 이것저것 챙겨주시고 객실도 리모델링이 깔끔하게 되어 있는 것 같았습니다. 잘 쉬다 갑니다. 마지막에 인사드릴 때 잘 쉬었다고 인사드렸어야 했는데 잘 먹었다고 인사하고 나와 버렸네요. 잘 쉬고 잘 먹었습니다. 다음에 또 찾아뵙겠습니다.,1
친절했지만 TV가 저절로 꺼졌다 켜지고 컴퓨터는 켜지지 않아 잠만 잘 수 있었습니다.,0
출장 시 자주 이용하는 곳입니다. 저렴한 가격에 가성비가 매우 좋습니다. 웬만한 시설을 모두 갖추고 있으며 비데 스타일러 욕조 큰 TV까지 아주 괜찮습니다. 주차장도 넓어 주차하기 어렵지 않고 사장님도 친절합니다. 모텔 밀집 지역이라 편의점 식당 등이 가까워 편리하며 전주역과도 멀지 않아 더욱 메리트가 있습니다. 온수도 적당하고 수압도 약하지 않아 좋습니다. 다소 어두운 방도 있지만 지내기에는 큰 무리가 없습니다.,1
주말 가격이 좋습니다 큰 기대없이 하룻밤 지내기에는 좋은 숙소입니다,1
또 이용했어요 가운은 카운터에서 달라고 해야하구요 컴퓨터가 잠시 모니터가 화면이 안들어와서 말씀드렸더니 친절하게 고쳐주시고 잘 이용했습니다 보쌈시켜먹었는데 소파도있어서 편하게 앉아서 잘먹었습니다 이번방은 호였는데 욕실이 크지만 좀추웠어요 잘 쉬다갑니다,1
손님이 많아지는 것은 싫지만 좋은 것을 어찌할 수 없습니다.,1
위치가 외지고 찾기 힘들었어요.,0
숙박 시설은 좋았습니다. 객실도 깨끗하고 다 좋았는데 난방이 잘 안 되는 것 같았습니다. 바닥이 추워서 조금 떨면서 이불 푹 뒤집어쓰고 잤습니다. 난방만 좋았으면 편안하게 보내고 왔을 텐데요.,0
욕실 하수구를 통해 하루살이가 엄청나게 들어오고 수압이 매우 약하며 바닥이 끈적거립니다. 리뷰가 좋아서 예약했는데 정말 별로였습니다.,0
가성비 좋게 이용할 수 있는 곳입니다. 무난합니다.,1
굿 굿 좋아요 생각보다 좋은시설에 화장실이 제일 마음에 드네요 모든 숙박업소가 이런 화장실이었으면 좋겠네요,1
담배냄새가 안나는 방을 원했는데담배냄새가 좀 났음 방은 넓음,0
티비가 조금 더 컸으면 좋겠어요 욕실은 좁은데 방은 넓었어요,0
청소 상태가 완벽했어요.,1
항상잘다니고있는호텔 짱좋아요,1
올때마다 너무 좋은가격에 편하게 쉬고가요,1
매우 좋습니다. 자주 이용 중입니다.,1
직원분들은 친절하고 객실도 깨끗하지만 방음이 매우 취약합니다. 옆방에서 대화하는 내용이 그대로 들릴 정도입니다.,0
특별히 우수하거나 기억에 남을 만한 곳은 아니었습니다. 방음이 잘되지 않았고 시설도 요즘 가격 대비 훌륭한 곳이 많아 아쉬웠습니다. 시설 및 위생 개선에 더 신경 쓰면 좋을 것 같습니다.,0
바른 후기를 작성해봅니다. 제가 시간을 잘못 보아 체크인 시간 이전에 도착했으나 입실을 허락해주셔서 감사했습니다. 저는 입실과 동시에 화장실과 세면대를 보는데 모두 청결했습니다. 침실은 침대가 매우 폭신폭신합니다. 방 자체에 냄새가 전혀 나지 않고 전체적으로 객실 자체가 깨끗하고 깔끔한 편입니다. 그리고 가장 중요한 금액 가격 대비 완벽합니다. 입실부터 퇴실까지 모든 것에 대해 만족하였으며 회사분들이나 지인분들이 인근에 출장 또는 방문하게 된다면 적극적으로 권유할 것입니다. 매우 잘 자고 쉬다 갑니다.,1
오랜만에 다시 방문해봤는데 예전만큼 청결하지도 않고 시설도 관리가 잘 안된듯한 모습이었습니다 직원들도 무뚝뚝하여 친절하다는 느낌을 전혀 받지 못하였고 엘리베이터도 하나여서 대기 시간이 길어 이동하기 불편했습니다,0
컴퓨터를 전체적으로 점검 바랍니다. 키보드가 안 됩니다.,0
엘리베이터가 없어서 올라가야함,0
여행으로 전주에 들러 새벽에 들어갔는데 주차장에 차가 많았음에도 사장님이 나와보시지 않았습니다. 방에 들어와보니 깨끗해 보였으나 머리카락과 수건 실밥이 계속 나와 쾌적하지 않았습니다.,0
전주 여행왔다 들린 숙소인데 만족스러웠어요 따듯한물 잘 나오고 수압도 괜찮아요 바디워시가 없어요 후기에 보면 손님들이 사용을 잘 안해서 안채우신걸로 다셨단데 그래도 사용하는 사람들을 위해 채워주셔야할것같아용 사장님 친절하셔서 잘지내다 갑니다,1
룸이 아담했지만 쉬기에 딱 적당했습니다. 룸과 화장실 청결 상태가 좋았고 인테리어도 전반적으로 심플해서 좋았습니다. 바닥이 타일이고 온돌처럼 따뜻해서 더 좋았습니다. 청결 상태가 좋아서 그런지 묵은 냄새나 담배 냄새 같은 불쾌한 냄새 대신 깔끔한 향기가 나서 마음에 들었습니다. 다음에도 기회가 되면 이용해 보겠습니다.,1
방이 춥고 난방이 안 됐어요.,0
직원분들 엄청 친절하시네요 숙소도 넓고 깨끗해요 모텔촌이라 뷰는 조금 아쉽지만 편안하게 쉬다갑니다,1
컨디션 좋고 방마다 컨셉이 색다르며 침구는 항상 뽀송합니다. 다른 곳에는 없는 마스크팩과 면봉도 있습니다. 화장실과 욕실이 분리되어 좋았고 세면대가 실내에 있으며 큰 욕조의 수압도 좋습니다. 화장실에 곰팡이가 없었고 제거하려는 노력이 보였으며 환기팬도 깨끗하게 관리되어 좋았습니다. 가격도 저렴하고 뷰가 멋져 덕진공원이 한눈에 보입니다. 다음에도 또 방문할 예정입니다.,1
가성비 조어요 깨끗한 편이에오 근데 다른사람이 버린 렌즈가 있엇어용 그치만 저렴하고 위치가 좋아서 또 올 의향 잇슴다 가성비 조어요 깨끗한 편이에오 근데 다른사람이 버린 렌즈가 있엇어용 그치만 저렴하고 위치가 좋아서 또 올 의향 잇슴다 가성비 조어요 깨끗한 편이에오 근데 다른사람이 버린 렌즈가 있엇어용 그치만 저렴하고 위치가 좋아서 또 올 의향 잇슴다 가성비 조어요 깨끗한 편이에오 근데 다른사람이 버린 렌즈가 있엇어용 그치만 저렴하고 위치가 좋아서 또 올 의향 잇슴다,1
방이 넓고 편안하게 잘 쉬다 갑니다.,1
사정이 있어서 사용하지 못했습니다 하지만 안내문자를 잘 보내주셔서 나중엔 다시 꼭 실제로 이용해보고 싶은 곳입니다 경기전과 한옥마을까지 이동하기 편한 거리입니다,0
사장님의 인성이 좋지 않습니다. 물을 하나 더 달라고 하니 정수기에서 떠다 먹으라고 했고 3층에서 1층까지 물 뜨러 왔다 갔다 하기 힘들다고 하니 물병을 툭 던졌습니다. 일정이 있어 늦게 도착했는데 오는 길에 전화로 몇 시에 도착할 거냐고 계속 캐물었습니다. 방에 올라갔는데 콘센트 전기 스타일러가 모두 안 되어 방을 바꿨습니다. 바꾼 방에 들어가자마자 거미와 에어컨 곰팡이가 맞이해주었습니다. 이전 방에는 가운과 화장실 문이 있었는데 이 방에는 화장실 문도 가운도 없었습니다. 체크인할 때 가운을 물어보니 있을 수도 없을 수도 있지만 여분은 없다고 했습니다. 명절 때마다 전주에 와서 숙소를 잡고 많은 모텔을 다녀봤지만 이곳은 정말 최악입니다. 사장님만 친절했어도 이렇게 기분 나쁘게 숙박하지는 않았을 것 같습니다.,0
엘리베이터가 한개여서 불편했던것 빼면 가격에맞는 숙소입니다 위치가 한옥마을과 객리단길 사이에 있어 이동하기좋아요,1
처음 전주 에서 모임있어서 숙소예약을 했는데 좀 실망 스러 웠읍니다 방은 좀 넒은데 방안 조명이 너무 어두웠읍니다 그리고 커피포트가 지저분해서 바꿔 주셨는데 작동이 안되었읍니다 그리고 티비도 방에비해 너무 작고 리모컨작동도 잘안되었읍니다 그리고 욕실은 수압도 약하고 뜨거운물를 사용하면 수압이 너무 약하고 잘나오지도 않아요 좀 실망스럽고 가격에 비해 너무 아닌거 같아요 그래도 사장님과 일하시는 분들은 친절 하십니다 그리고 주차장하나는 괜찬습니다 좀신경 써주시는게,0
시설 및 청결살태 좋았습니다 스타일러가 방마다 있어서 정말 좋아요,1
공간 배치가 효율적이어서 편리했어요.,1
에어컨이 고장 나서 더웠어요.,0
최고의 가성비입니다.,1
숙소는 나름괘찮음 그런대 트윈패드로했는대 중 자녀랑와서 만원추가 아쉽음,0
친절하시고 시설도 깔끔합니다.,1
만족스러운방이었습니다 잘사용하고갑니다 매번 사용하네요 잘쉬다갑니다 감사합니다,1
출장 때마다 가는 곳인데 사장님 친절하시고 객실도 깨끗해서 좋습니다.,1
