,text,label
339,좋아요 늘 잘 이용하다 갑니다,1
340,시설은 깨끗하고 벌레가 없어서 괜찮았어요,1
341,싼 맛에 잘 쉬다가 갑니다 진짜 가성비는 최고입니다 대실은 가운 없다는게 아쉽고 머리끈 없는 것두 아쉽고 카운터 전화하는데 세상에서 제일 바빠보이셔서 대답 안듣고 바로 끊으시는 거 좋았어요 자리에 안계셔서 입실도 분 늦게하고 좋았습니다 싼 맛에 잘 쉬다가 갑니다 진짜 가성비는 최고입니다 대실은 가운 없다는게 아쉽고 머리끈 없는 것두 아쉽고 카운터 전화하는데 세상에서 제일 바빠보이셔서 대답 안듣고 바로 끊으시는 거 좋았어요 자리에 안계셔서 입실도 분 늦게하고 좋았습니다,1
342,사장님도 친절하시고 주차장방 다 마음에 들었어요 전주오면 또 올게요,1
343,사장님께서 진짜 친절하시구 매우 좋았어요 조식 흑입자죽은 진짜환상적이였어요 그리구 신경도 많이써주시고 퇴실할때 폴라로리드로 사진찍어주시는것두 매우 좋았어요 걸어다니기에두 매우 좋구 정원이 매우 이뻐서 좋았어요 다음에무조건 또 올예정입니다,1
344,시설이 오래되긴 했지만 불쾌할 정도는 아니에요 침대도 크고 깔끔해서 잘 쉬다 가요,1
345,전주 출장와서 이용했습니다 라면 주는 강점이 좋습니다 우선 주처장 진짜 넓구요 바로옆 편의점에 먹거리도 만족합니다 침대도 푹신하고 물 음료도 풍족해서 자주 오는거 같습니다 냉장고만 시원했으면,1
346,좋아요,1
347,호텔 외관이 뭔가 이쁘게 생겨서 엄청 신기해요 터미널하고도 가까워서 접근성도 엄청 좋은 편이구요 호텔 로비 들어가면 깔끔한 외관이 먼저 반겨줘요 사실 관광호텔이라는 어감이 제가 느끼기에 뭔가 좋은 편은 아니라 큰 기대는 안했는데 생각보다 너무 괜찮았어요 그리구 아무 생각 없이 체크인하는데 방을 업그레이드 해주셔서 정말 괜찮았어요 그렇다고 모든 분을 해드리는건 아닐테니 이건 기대를 하지는 않는게 좋을 것 같아요 그리구 객실 처음 들어왔는데 향이 너무 좋아서 첫인상이 괜찮았어요 그리구 생각보다 객실이 넓어서 너무 괜찮았어요,1
348,우선 리뷰를 보고 찾아갔습니다 청결이 가장 중요하게 생각했는데 정말 깔끔하고 좋았습니다 화장실에 물때하나 없고 깨끗했어요 실내 룸도 조금 작긴했으나 아이와 함께 자는데 전혀 불편함 없었고 마루가 길게 뻗은게 아이가 다니기 좋았어요 출입구부터 조경이 잘되있는게 사장님께서 신경쓰시는구나 싶었고 입구에서 마주쳤는데 엄청 친절하시고 아이한테도 먼저 인사하고 말걸어주셔서 감사했어요,1
349,시설이좋고 사장님도 친절해요,1
350,사장님도친절하시고 방도 깨끗하고 좋네요,1
351,시설이며 청결 다 만족하고 잘 쉬다갑니다 토스트도 맛있게먹고 다음에도 이용할게요,1
352,접근성이 좋고 주차도 잘되고 좋아요,1
353,언제가도 친절해용 청소하시는 할머니들도 친절하시구요 마니 애용하는 모텔이여용,1
354,출장을 밥먹듯이 다니는 사람입니다 갑작스레 오게되엇지만 전주에서 너무 좋았습니다,1
355,최근 정말 자주 이용하게 된 숙소입니다 사장님이 너무 친절해서 기분이 너무 좋아요 요청사항도 너무 잘 들어주시고 사람 기분 좋게 해줍니다 그리고 객실 내부도 너무 청결하고 가격도 너무 착해요,1
356,방도청소가깔끔하게잘되어잇엇고요 여자로서이불이나수건에민감한데 깔끔해서 더좋았습니다 앞으로도애용할게요,1
357,가격에 비해 가성비 좋았습니다 이근처에 출장 가실일이 계시면 한번 사용해보시는것도 괜찮을듯 합니다 바로 앞에 편의점도 있었구요 근처에 식사하실만한것도 있습니다주차장 당연히 있습니다그리고 사장님도 친절하시구요 인테리어나 시설쪽으로도 생각보다 괜찮습니다 가보시면 후회는 안하실듯 하네요 가격에 비해 좋습니다 그럼 다들 좋은하루 보내시구요 편안한 밤 되시기를 바랄께요 굿럭,1
358,일단 사장님이 되게 호탕하시고 친절하셨습니다 다른 모텔은 대부분 예약자이름 확인하고 비품전달 해주시고 끝이였는데 황금은 사장님께서 기분좋게 인사해주셔서 더 기분 좋게 묵었던 거 같습니다 그동안은 사회적 편견 때문인진 몰라도 숙박업소 관리하시는 분들이 너무 친절하게 맞이해주셔도 뭔가 민망스럽지 않을까 생각했었는데 아니더군요 조용히 들어갔는데 밝게 인사해주시면서 기분좋게 맞이해주시니 되려 너무 기분 좋았습니다 그리고 깔끔하고 청결하다는 평이 많긴 했지만 반신반의 하면서 갔었는데요 괜한 걱정이였습니다 방에 딱 들어서는데 깨끗하다는 느낌이 나더라구요 다만 다른 층에서 환풍기를 통해 담배냄새가 올라온 것인지 잠깐 외출했다 들어가니 화장실에서 담배냄새가 심하게나서 담배냄새를 격하게 싫어하는 저는 담배냄새가 빠질동안은 화장실을 이용하기가 힘들었습니다 그 외에는 너무너무 만족합니다 여러 숙박업소를 방문해보았지만 시설도 가격대비 매우 만족스러웠고 넓고 깔끔하고 기회가 된다면 꼭 다시 묵고 싶은 숙소였습니다 일단 청결한 느낌이 방에 딱 들어가면 느껴지실 겁니다 그리고 사장님이 매우 친절하시고 호탕하십니다,1
359,전반적으로 만족합니다 가성비 정말 좋아요 사장님도 친절하세요 주차장도 층에 있고 바로 건너편에 외부주차장이 따로있어서 주차걱정은끝 편의점도 가까이있어서 너무 편했고 백반집도 많고 맛집도 많아요 룸컨디션도 좋고 룸도 넓고 쇼파에 테이블까지있어서 배달시키기도 좋았어요 넷플릭스도 볼수있어서 좋았고 객실상태 화장실 다 굿이었어요 청소도 잘되어 있었어요 큰침대가푹신해서 여독을 풀수 있어서 좋았어요 출장차 방문하면 정말 굿입니다 가격도 저렴하고 잘쉬다 왔습니다,1
360,사장님께서 시간에 관계없이 항상 반갑게 맞이해주십니다 노한 음료나 전자렌지등 편하게 사용하도록 별도의 공간이 있으며 문의사항등에대해 친절하게 응대해주십니다 다음에 다시 이용하겠습니다,1
361,시설좋아오,1
362,평일에는 가성비가 좋네요 주변에 먹거리나 이런것도 많고 잊지가 좋아요 물도 잘나오고요 담배연기가 안올리와서 정말 좋습니다 다음에도 또 전주 들으면 예약할게요 고생하세요,1
363,전주 방문할 때 자주 가는 호텔이에요 룸컨디션 괜찮은 편이긴한데 가끔 머리카락이 나오긴 해요 침대 밑에서 쓰레기가 나올 때도 있어요 스탠다드로 당일 예약하고 묵으면 층마다 있는 물품실 앞쪽 방들을 줄 때가 많은데 아침 시 정도부터 시끄러운 소리가 들려서 깨요 일층에 편의점 있고 마당김밥 있어서 좋아요 주차도 편리한 편이긴한데 주차장 입구에 호텔입구 표시가 잘 되어있으면 좋을 것 같아요,1
364,깔끔하니 굿입니다요,1
365,잘쉬었다가 갑니당 좋은숙소라서 잘쉬었다가 갑니다 너무나 깔끔하구 기분좋게 잤습니다 그리구 바로앞에 편의점이 있어 더욱 좋았구요 다음엔 여기로오겠습니다,1
366,침대가 푹신하진 않았지만 사용할만했어요.,0
367,보통의 숙소 서비스였어요.,0
368,근처가 위험해 보여서 불안했어요.,0
369,조식이 제공되긴 했지만 인상적이진 않았어요.,0
370,물걸레 자국이 그대로 남아 있었어요.,0
371,배게가 목에 딱 맞아서 꿀잠 잤어요.,1
372,냉난방이 즉시 작동해서 쾌적했어요.,1
373,직원분들이 정말 친절했어요!,1
374,커피 머신이 있어서 아침이 즐거웠어요.,1
375,객실 내부 인테리어가 예술적이었어요.,1
376,불만은 없지만 다시 올지는 모르겠어요.,0
377,숙소 분위기가 정말 차분하고 편안했어요.,1
378,룸키가 구형이라 불편했어요.,0
379,숙소 내부가 향기롭고 청결했어요.,1
380,추가 요청에도 빠르게 응대해주셨어요.,1
381,어린이 전용 공간이 있어 가족 여행에 안성맞춤이었어요.,1
382,프론트 직원이 자리에 없었어요.,0
383,와이파이가 작동하지 않았어요.,0
384,에어컨 소리가 좀 있지만 자는데 문제 없었어요.,0
385,숙소에 큰 문제는 없었어요.,0
386,욕실에서 곰팡이 냄새가 났어요.,0
387,건물이 너무 낡았어요.,0
388,엘리베이터가 없어서 조금 불편했어요.,0
389,객실 냄새가 심하게 났어요.,0
390,기본적인 청결은 유지되고 있었어요.,0
391,복층 구조라 아이들이 좋아했어요.,1
392,방음이 전혀 안 됐어요.,0
393,에어컨 소리가 약간 크긴 했지만 참을 만했어요.,0
394,방에 머리카락이 여러 개 있었어요.,0
395,방이 조금 오래된 느낌이 있었어요.,0
396,침구에서 햇볕 냄새가 나서 안심됐어요.,1
397,샤워기에서 찬물만 나왔어요.,0
398,조식이 형편없었어요.,0
399,방마다 개별 냉난방 조절이 돼서 편했어요.,1
400,건물 자체가 너무 낡아서 불안했어요.,0
401,침구가 눅눅해서 잠을 제대로 못 잤어요.,0
402,청소 상태가 완벽했어요.,1
403,주변 소음이 전혀 없어 조용했어요.,1
404,아침에 들리는 새소리가 인상 깊었어요.,1
405,별다른 특색은 없지만 기본은 했어요.,0
406,딱 가격만큼의 서비스였던 것 같아요.,0
407,방이 좁고 답답해서 오래 있기 힘들었어요.,0
408,머무는 동안 불편함이 전혀 없었어요.,1
409,전반적으로 평범한 숙소예요.,0
410,딱히 인상적인 점은 없었어요.,0
411,체크인 과정은 무난했어요.,0
412,화장실은 오래돼 보였지만 쓸만했어요.,0
413,리모컨이 작동하지 않았어요.,0
414,프론트 직원의 설명이 자세해서 감사했어요.,1
415,무난한 숙소였습니다.,0
416,냉장고에서 썩은 냄새가 났어요.,0
417,조명이 깜빡거려서 눈이 아팠어요.,0
418,체크인도 빠르고 응대도 좋았어요.,1
419,환기가 잘 안 돼서 답답했어요.,0
420,호텔 에서 걸어서 관광지 이용이 가능 한거는 좋음 그런데 너무 드러움 이불 침대 가구 등등 언제 청소 한지도 모를 정도로 먼지가 쌓여 있음 찝찝 해서 이불안덮고 잤더니 추워서 방 온도좀 올릴려고 하는데 조절안되어 추웠음 다신 이용안할듯함,0
421,리뉴얼하다만 느낌입니다 외관만 한건지 가구도 다 그대로인것 같네여 가격대비 괜찮아요,0
422,해당 숙소에서 하룻밤을 머물게 되었습니다 우선 보통의 호텔이라고 하면 티비와 침대가 마주보고 있어야 하는데 옆면을 마주하고 있더군요 이게 티비를 보라고 하는건지 이해가 되질 않았습니다 뭐 사실 티비를 보려고 간것도 아니어서 신경아 쓰이진 않았습니다 그런데 잠을 청하려고 침대에 누우니 실외기가 돌아가는 진동이 벽을 뚫고 객실이 울렸었습니다 베개에 머리를 대면 귀에 안마기를 꽂은 것처럼 소리가 머리에 울리더군요 그것때문에 잠을 자려고 하던 숙소에서 두시간동안 뒤척이다 잠에 들었습니다 마지막으로 아침에 일어나니 목이 칼칼했습니다 왜 그런가 살펴보니 티비와 옆면을 마주하고 있던 침대위에 에어컨의 바람이 저의 안면부를 향해서 밤새 불었기 때문이 아닌가 싶습니다에어컨에 가림막을 설치하는게 좋지 않을까 싶습니다,0
423,방 벽지 곰팡이에 거미줄까지 있는건 좀 그렇네요,0
424,난방이 잘 되지 않고 바람이 너무 많이 들어옴 새벽에는 보일러도 끈 것 같음 평점 보고 갔는데 전혀 아님 도대체 누가 평점 남기는 거야,0
425,들어갔는데 머리카락이 좀 있고 그냥 집같았습니다 원정도라 숙박하기에는 괜찮았습니다,0
426,컴퓨터에 게임은 많이깔려있지만 되는 게임이 없음,0
427,방이 너무 작아요 방이작은데 청소상태도 엉망이였습니다 치워지지않은 담배와 물뚜껑이 그대로 있네요,0
428,엘리베이터에서 내려서 부터 하수도 냄새가 너무 많이나요 잠을 잘수가 없었습니다 와이파이가 연결도 잘 안되고 후기가 괜찮아서 예약했는데 진짜 별로입니다,0
429,그냥 무난했던 숙소예요,0
430,그냥그렇네요가격은다른데랑비슷한데비해 시설은 별류 요즘워낙다좋아서 차라리 다른데가는게 나은거같네요,0
431,리모컨이 안먹혀서 불이나 티비를 킬 수 웂었어요,0
432,프론트 직원의 건조하고 냉담한 불친절 응대 최악의 조식 다시는 절대 가고 싶지 않는 전주의 이미지까지 완전 비추,0
433,겨울에 가실분들 참고하세요 왠만하면 나쁜리뷰 안남기는데 저는 까탈스럽지도 않고 딱 두가지만 봅니다 화장실 변기 깨끗한지와 방이 따뜻한지 한겨울인데 맨발로 방바닥을 밟을수가 없이 차가워서 씻기가 힘들고 옷 다 입고 잤습니다 변기는 제대로 닦지않아 공중화장실 수준이더라구요 정말 최악이었습니다,0
434,숙소 들어갔더니 바퀴벌레 시체 있어서 방 변경해달라고 연락드렸는데 원래 배정해줬던 넓고 소파있는 같은 방 주기는 커녕 소파도 없고 제가 본 방이랑 다른 의자 하나만 달랑 있고 내부도 더 좁은 안 좋은 방 주시네요 비즈니스 방 사진에 소파 없는 방 사진은 없는데요 그리고 둘이 있는 거 뻔히 아는데 의자 하나 있는 곳 주는 건 좀 그러네요 다신 안 올래요,0
435,조용하고 가성비좋은 숙소,1
436,오후에 샤워하고 밤에 날 좋아서 조깅하고 땀이 매우 나서 샤워를 한번 더 하다보니 수건이 다음날 쓸게 부족할 것 같아서 요청했다가 아침도 아닌데 수건을 이라면서 받았네요 여러번 요청한 것도 아니고 한번 수건 받는 것도 눈치 보여서 다음에는 이용 자제할 것 같아요,0
437,담배냄새가 너무 나고 냉장고가 작동을 안해요,0
438,시설은 괜찮았으나 구석구석 먼지가 엄청나네요 욕실 세면대 물이 안내려가네요,0
439,안녕하세요 항상자주 이용하는데요 이번에는 매우 아쉬움이 있었네요 보통 대실로 이용하다가 숙박하였는데요 청결이 많이 아쉬웠네요 수건을 펼쳤는데 머리카락잇고 바닥에 장갑이 떨어져 있고가성비적으로 나쁘지 않은데청결이 부족햇던거 같네요 주차는 비교적 좁지는 않고요접근성좋고 티비도 크고요근데 가 안돼서 제꺼 이용하려 했는데 그것도 자꾸 안돼서 그냥 미러링으로 봤네요 쫌 불편했어요 그거는 아무튼 그래도 푹쉬다 가요,0
440,비주얼은 눈이 휘둥그레해 질 정도입니다 봤을때 깔끔하고 깨끗해보였습니다 결론은 화장실만 굉장히 깨끗했습니다 대리석 바닥은 시간이 지나도 냉골이고 침대에 전기매트도없습니다 층간소음 층간소음 층간소음 그나마 꾹 참고 잠든 새벽에 난데없는 화재경보기가 울리다니요 사과한마니없고 허참 침대는 겉모습만 깔끔해보이는지 온몸에 두드러기 세상못잊을만한 숙소네요,0
441,가성비는 좋습니다 출장올때마다 오네요 특히 침구류 깨끗해서 좋아요 다만 체크인 하는데 여자 직원분 개념을 밥말아 드셨는가 잠깐만요 하더니 한참 문자를 하더군요 손님을 세워두고 불쾌했습니다 직원교육은 필요할거 같아요,0
442,물도 더달라니깐 돈주야돤다하고 방이너무건조,0
443,화장실트이고청결전기위험,0
444,들어가서 누우려고 하자마자 벌레가 나왔는데 그냥 넘어갔음 가운도 없어서 단기 여행하는 사람도 여분 옷 필수 침대 옆에 세면대 있는데 방심하고 틀다가 워터밤 될 수 있음 제일 불쾌했던 건 충전기를 두고 왔는데 확인해주지도 않고 없다고 단정 짓고 끊어버림 말투 진짜 틱틱댐 근처 숙소 많이 가봤는데 여기가 최악,0
445,모기를 마리나 잡았는데 아침에도 1마리 발견했네요 어디에서 모기가 계속 들어오는건지 먼지가 많이 날리고 객실이 청결하지 않습니다 시트에 죽어있는 작은 벌레가 붙어있었어요 위층에서 쿵쿵 소리가 들리긴 했으나 소음은 크지 않았고 수건도 넉넉히 줘서 좋았으나 객실 청결에 신경쓸 필요가 있어 보입니다 여러 모로 아쉬움이 많이 남았습니다,0
446,하루잘쉬었다 갈수있는곳이네요,1
447,춥고 건조하고 좋지 않아요,0
448,바쁘다고 청결이라던지 기본 서비스라던지 넘어가달라고만 표현하시고 제대로 해주시는게 없이 대책 마련도 해주지 못하네요 너무 아쉬웠습니다,0
449,여기 진짜 별로 자고 다음날 씻을려니까 보일러 고장 났다고 따뜻한 물 안나온다고함아니 상식적으로 고장 났으면 미리 말을 해주던가 해야지 말도 안하고 퇴실시간 됬으니까 어차피 나가셔야한다고 정말 불친절,0
450,한옥마을과는 가까워서 굉장히 좋았는데요 날씨가 더웠는데 중앙식에어컨이라 굉장히 더워서 사우나하는 느낌 다른방도 다똑같다고해서 참았는데 아침에 일어나보니 팔에 벌레가 군데나 물려서 가려워서 긁느라 혼났네요 모가도 아니고 진드기에 물린거같은데 룸바닥이 카페트라서 청소도 그렇고 에어컨도 그렇고벌레도 그렇고 비추합니다,0
451,출장 많이 다니는 편이라 모텔이용을 많이 합니다 항상 느끼는거지만 또 사진과 리뷰에 속았네요 청결하지도 않고 사진과같이 깔끔하지도 않아요 제가 느낀점은 건물 외관만 좋은거 같아요 오래된건물에 리모델링 해놓은것같고 문열자마자 모텔 특유의 냄새 찐하게 나고 침구 냄새도 이상하고 수압이 얼마나 약한지 여자인 내가 머리 감는시간만 어휴 침대에 머리카락 막 떨어져있고 어쩐지 싸다 싶었는데 또 속네요 리뷰와 사진에 다른분들은 무슨생각으로 리뷰를 적는건지,0
452,방 받기까지 분정도 대기했는데 들어가자마자 담배냄새가 매우 나서 전화했더니 이미 알고계셨다고 전에 대실고객이 피고갔다고 방 바꿔줄테니 다시 내려오라고 하셔서 기분이 매우 안 좋았어요 근데 방 다시 받기까지 분정도나 기다렸어요 전에 이용한 고객이 담배핀 걸 알았으면 그 방을 주면 안 되는 거 아닌가요 체크아웃 시간 연장 해주신다고 했는데 정해진 일정이 있어 기존 예약시간대로 이용했습니다,0
453,그럭 저럭 묵을만 했습니다만 쓰레기통이 비워져있지 않았고 매립형 욕조가 인상적이였습니다 바디워시와 샴푸가 도브 제품이고 약간 곰팡이 핀 것 같이 까무잡잡한 느낌 있었지만 그냥 사용하였습니다 벽면에 데미지가 많은 편이지만 신경 안 쓰이는 정도이고 냉장고에는 물 두 개 음료 두 개 있습니다 침대 컨디션은 양호였어요,0
454,난방은 좋았으나 침대가 딱딱함,0
455,미리 찾아가 원하는 방을 말씀 드렸는데 예약날 체크인을 해보니 그 방이 아니였네요 호텔은 새 호텔이여서 깨끗하게 이용했지만 서비스 측면에선 만족하지 못합니다,0
456,초성수기에 숙소예약이 늦어져서 선택의 폭이 좁았지만 한옥의 로망이 있던터라 사진보고 기대하며 숙소를 정했다 최대 인까지 가능하다고 해서 방크기가 넉넉한줄 알았다 도착해서 문을 여는데 아이들 실망하는 눈빛이 역력하다 딸아이는 자기방 반밖에 안 된다고 투덜투덜 정말 나도 매우 당황했지만 아이들을 다독였다 이불깔면 캐리어 놓을 공간도 없었다 잘때 난 화장실 문 바로 옆에서 자야했고 더 힘들었던건 화장실벽 누수때문인지 자고 일어났더니 이불이 젖어있었다 덮는 이불도 인 기준 까는 이불 개 덮는 얇은 이불 개라 몸에 열이 많은 남편과 아들때문에 에어컨틀고 자니 나와 딸아이는 오들오들 떨며 잤다 아이들에게는 단칸방 체험한다고 씁쓸하게 얘기했지만 년에 한번 있는 여름휴가를 망친 기분이다,0
457,최악이예요 한두번도 아니고 남친아이디까지 하면 몇번갔어요 갈때마다 흡연하냐고 물어서 한다고 했고 그러면 사진과 다른방주시고 다른방주는게 한두번이 아닙니다 남친이 따지려는거 제가 진정시켰어요 그리고 이불이 커버와 솜이 따로 놀아요 덮을때마다 불편함,0
458,잘 쉬었다 갑니다 가성비 짱,1
459,룸 이용했습니다 사양은 적어주신 사양과 동일해요 근데 램문제인지 문제인지 잔렉이 조금 있긴함 모니터가 좋아서 배그 하옵으로 할만할듯 최대단점 새벽에 뜨거운물이 안나옴 내내 안나오다가 아침 시부터 나왔음 시기 놓치면 씻지도 못함월요일 기준 그리고 목욕가운이 없음 다른데는 다 제공해주셔서 당연히 있을거라 착각했습니다 그냥아쉽 그리고 바닥마감재가 별로인가 원래 맨발이나 양말로도 곧잘다녔는데 바닥에 먼지인가 무언가 계속 발에 묻는 느낌이라 어쩔수없이 슬리퍼착용해서 다녔어요 근데 그 슬리퍼 마저도 진짜 닳기직전 막 내구도 요런상태라 이건 좀 교체해주셨으면 좋겠습니다 커튼은 암막커튼이 아니여서 아침에 햇빛이 스근하게 들어와요 암막있으면 좋았을텐데 아쉽 퇴실연장비용은 저렴해서 괜찮았어요 건물이 오래되가지고 그냥 오래된숙소의 단점 다 갖고 있어서 그부분이 참 아쉽습니다 그리고 냉장고에 물 두개가 있었는데 하나는 새거라 개봉할때 여는느낌이 있었는데 다른 하나는 힘을 안줘도 그냥 물병이 스르륵 열리더라구요 뭐지 재활용한건가 했습니다 아직도 원인모름 카카오맵에 유독 불친절하다는 리뷰가 많던데 직원분과 그다지 많은 이야기를 나누진 않았어서 불친절한건 모르겠습니다 그냥 시큰둥하십니다,0
460,객실이 매우 추워요 전기장판도 고장나서 새벽에 매우 추웠고 감기 걸려서 지금도 고생중입니다,0
461,방음이 너무 최악입니다 옆방 티비소리 대화소리 윗방 의자끄는소리 다들립니다 바로 옆에서 나는 소리마냥 그리고 주차장이 매우 부족한거 같고 객실이며 욕실이며 모서리에 곰팡이가 너무 심합니다 또한 세면대에서 물이 즐줄 새서 바닥이 많이 미끄러워서 위험했습니다 보수좀 잘해줬으면 좋겠습니다 저번에 묵었을때는 좋은기억이었는데 이번에는 너무 불만족 스럽네요 수압은 엄청 강력합니다 수압하나 인정이요 위치도 참 괜찮습니다,0
462,처음엔 깨끗해 보여서 좋았는데요 방음이 전혀 안되어서 정확히 시분에 잠들었네요 티비소리 대화소리 심지어 술 따르는 소리가 들려서 도저히 힘들어서 프론트에 말씀드리니 투숙객이 이라고 소리지르고 가족여행이었는데 아 괴로웠네요 프론트는 친절했는데 방음에 문제가 많았어요 이 부분만 개선되면 좋겠어요,0
463,안마의자 발쪽에 각질이 많아서 더럽고 환기가 잘 안되서 그런지 담배냄새도 납니다 화장실은 큰편이라 좋은데 욕조가 좀 더럽더라구요 늦게 가면 주차할곳도 없어서 밖에 주차해야되고 별로내요,0
464,우선 사진을 믿고 숙소에 방문한다면 후회하십니다 저는 출장을 자주 다녀서 지방 여러 곳의 모텔을 자주 이용하는데 비용이 저렴한 곳을 중점으로 찾아다니다가 이 곳을 찾게 되었습니다 오래된 호텔을 개조하여 운영중인 숙소로 여러가지 문제점이 있으나 잠만 자고 온다면 크게 문제는 없습니다 장점 저렴하다 비흡연객실 단점 시설이 부족하다 컴퓨터넷플릭스충전기 비흡연객실 전 흡연자 주차공간 협소,0
465,만천원이라는 저렴한가격에 이용했고 사진보고 가성비 좋겠다 싶었지만 막상 들어가니 사진보다는 조금 낡았습니다 눕기도 전에 베개커버에는 머리카락과 화장품이 묻어있었습니다 커텐이없어 찬바람이 들어왔고 바닥도 차갑고 내부 공기가 추워서 긴팔긴바지 입고잤어요 너무 추워서 난방좀 부탁드렸지만 침대에 전기장판있어서 잘땐 괜찮다는 말씀만 하셨습니다 문제눈 침대크기는 큰데 장판이 두사람이 누웠을때 몸의 반절씩만 따뜻한 쪽 누울수있는 정도의 작은 크기의 장판이었습니다 좋은 여행의 끝이 돈아끼려다 춥게자고나니 좀더주고 좋은곳 이용하는것이 나을듯 합니다,0
466,시설은 조금 오래됐다는 생각이 들어요 세면대 물 안내려가고 화장실 냄세 방바꿔도 많이 나고,0
467,전주갈때마다 대실시간도 좋아서 쉬다가는데 어제는좀 실망했네요 오후시쯤갔는데 오후시부터 난방이들어온다구 하시구 머 그거야 전체난방일수있으니 절약하신다하구 샤워하려하니 찬물 분넘게 틀어도 계속나와서 전화했더니 그럴일없다하시구 오셔서 트시더니 따뜻한물나온다면서 제가잘모르고 그랬단식으로 말씀하셔서 당황했는데 그래도 뭐 나가시면서 실험해보려 그랬다면서 말씀하셨긴 하셨는데 그냥 싼가격에 예약해서 저도 머라구는 못하겠네요 이번이 세네번째 갔던건데 어제는 좀실망했네요,0
468,시설 깨끗하고 깔끔해요,1
469,사장님 불친절하시고 방도 너무춥고 샤워기 욕실 타일 넘미끄럽고 넘어질뻔 너무 안좋아요 두번다시 안가고싶어요 최악임,0
470,컴퓨터가 느려서 약간 아쉽긴한데 방은 맘에 들어요,0
471,맨바닥에 메트리스만 갈린방이였는데 조금 불편했어요,0
472,그냥 평타정도하는듯,0
473,저렴하게 예약했어요 방안에 창문을 열어놓으셔서 온기가 없어서 처음에 좀 추운거 빼고는 괜찮았어요 난중에는 따뜻했어요 저렴하게 잘이용 한거 같아요,0
474,음음음음음음 침구에서,0
475,출장으로 이용했고 서신동은 처음 예약했는데 차량 이용해서 이동하기에 편리했습니다 한옥마을 객사 신시가지처럼 가려는 곳이 특별하게 있다면 도보 이용은 어려운 지역이었습니다 그리고 넷플릭스와 안마의자 포함된 객실로 예약해서 잘 이용했습니다 조그 아쉬웠던 건 세탁이 되어있었지만 침대 시트와 이불에 얼룩이 일부 묻어 있었습니다 시각적으로 조금 보기싫은 부분이었습니다 전반적으로 출장에 이용하기에 괜찮았습니다,0
476,객실 청소상태는 조금 아쉽고 시설은 가격대비 그런대로 만족합니다 재방문의사 있습니다,1
477,사장님이 친절하시긴 합니다만 시설이랑 청결이 좀 실망이네요 세면대 머리카락들과 변기에 물도 안 내려가 있었고 샤워기 걸이는 덜렁덜렁 늦은 시간 입실이라 그냥 잤지만 방은 넓은데 그게 다에요,0
478,가격은 저렴한데 시설이랑청소 상태가,0
479,건물은 오래 되었지만 가격대비 만족 합니다주위에 먹거리 식당이 있어서 편하게 식사하고 음주 가무도 하고 불편함 없이 하룻밤 보내고 왔어요 단지 창문을 열어놔서 인지 모기가 한마리 들어와서 불켜놓고 숨박꼭질 끝에 잡고서야 잠을 잘수 있었네요 가격대비 이만한곳 없을듯요,0
480,평범한 인테리어 평범한 욕실 엄청 친절한 응대,0
481,시설은 좋아요 테라스방에 방충망만 있으면 좋겠어요,0
482,로비에 팝콘 및 다양한 먹거리 있어서 좋아요 단침대에서 냄새가방 바꿔달라고 하고싶었습니다,0
483,다좋은데 준특실은 창문이 욕실쪽에있어서 너무답답해요 욕조에 목욕좀하려고 준특실한건데 창문이 흠이네요 방이 좀 답답한 느낌이에요 그리고 에어컨도 안되게해놓으셨던데,0
484,깔끔 하고 좋아요 온수가 특히 잘 나와서 좋은 것 같아요 방이 살짝 추웠긴 했는데 그건 조작을 잘 못한 내탓인듯 군더더기 없이 좋아요,0
485,가격대비 그럭저럭 만족합니다,1
486,깔끔하고 좋습니다 또 이용할게요,1
487,전주 터미널 근처에 있어서 위치도 괜찮고 전체적으로 무난무난한 숙소였어용,0
488,전주에서는 여기만 이용하는 투숙하는 사람인데 처음으로 실망했어요 장애 있으신 분들 편하게 묵으시라고 편의성 있게 인테리어해놓은 것 같은 숙소를 주셨는데 화장실 들어가는 입구에 문이 없어서 욕조에 물 가득 받아놓고 들어갈때 현관쪽으로 물이 넘치던데요 그리고 냉장고 문열려고 잡아당겼더니 누가 부서놓은걸 대충 맞춰서 얹어만 놓으셨는지 손잡이가 떨어지고 준비되어있던 수건 전부 다 냄새도 났어요 씻고 드라이기 사용하려고 하니 드라이기도 접히고 펴지는 부분이 고정이 안돼서 자꾸 접히는거 손으로 받치고 사용해야했네요 호였는데 왜 이런방을 주신건지,0
489,깨끗하고 좋았어요 다만 쇼파가 일 인용 한개이고 간이 의자가 개 있어서 둘이 마주 보고 앉아 있기에는 살짝 부족함이 있어 보였습니다 나름 디럭스룸인데,0
490,좋아요좋아오오오오오옹,1
491,평일날 방문하였는데요 주차장이 마련되어 있어 주차해두고 걸어서 한옥마을 구경할 수 있어 좋았어요 날씨가 무척 추웠는데 방을 따뜻하게 준비해주셔서 들어가자마자 훈훈함에 기분 좋았습니다 전체적인 시설도 깔끔하고 여행중에 조용하게 하루 쉴 수 있었어요 이용하지는 않았지만 로비에서 다른곳보다 저렴하게 한복 대여할 수 있는 것 같았어요 한번씩 화장실 하수구에서 올라오는 냄새인지 악취가 나서 화장실 문은 꼭 닫고 있었어요 박 이용하는 동안 번정도 심한 냄새가 느껴졌어요,0
