name,rating,write_date,source,sentence,label
전주 아늑호텔,5,2024-07,y,숙소 예약할 때 청결상태를 중점으로 보는 편인데 청결도 최상입니다 에어컨 곰팡이도 하나도 없고 침구류도 깨끗합니다 빗이나 드라이기 같은 공용물품은 관리 안 된 숙소들도 많은데 머리카락 한 올 없었어요 침대도 푹신하고 숙소 이름대로 아늑 그 자체입니다 세면대 변기 분리되어 있는 것도 좋았고 룸서비스도 저렴하고 굿즈들도 너무 귀여워요,1
전주 히든호텔,1,2025-06,y,샤워하는데 수압이 너무 약해요 별로 예오,0
전주 관광호텔,2,2023-07,y,사진하고 되게 달랐어요 전주여행 가는 겸 첫 이용했는데 로비부터 되게 어둡고 침침하고 좀 무서웠어요 알베도 삐거덕거리고 화장실 샴푸 보디 린스는 오래된 것처럼 보여서 안 쓰고 나왔고요 옆방 윗방 코 고는 소리 적나라하게 들릴 만큼 방음 최악이었어요 너무 피곤했는데 잠 설쳤어요 화장실 비누는 꼭 일회용으로 바꿔주셨으면 하네요,0
전주 큐,5,2016-07,y,전주 막걸리 골목과 가까 위서 한잔하기 딱이에요 전주 여행하면 종종 들러야겠어요 좋네요,1
전주 관광호텔,1,2020-07,y,엘리베이터에서 내려서부터 하수도 냄새가 너무 많이 나요 잠을 잘 수가 없었습니다 와이파이가 연결도 잘 안되고 후기가 괜찮아서 예약했는데 진짜 별로입니다,0
전주 마리 터미널점,5,2020-07,y,직원분들도 친절하고 내부도 쾌적해요 다만 넷플릭스를 보고 싶어서 이용 가능한 객실로 예약했는데 인터넷이 너무 느려서 영상은커녕 예고편도 로딩 기다리다가 지쳐서 포기했어요 이 점만 빼면 완벽합다,1
전주 히든호텔,5,2019-07,y,잘 자고 갑니다,1
전주 호텔아지트 신시가지점,3,2022-07,y,방 깨끗합니다 금연건물이라 냄새도 없고 소음도 없었고요 앱 문제인지 숙박 이 너른 살해기로 예약했는데 숙소에서 추가요금이 발생하네요 일반 모텔에 비해 비싸고 비싼 만큼 깨끗한 정도이네요,0
전주 스마일,3,2017-07,y,계획하지 않은 전주여행에 리뷰 덕에 급결정한 숙소 시설은 정말 깨끗하고 좋아요 월풀 덕에 남편도 여독을 잘 풀 수 있었고요 그런데 담배 냄새가 많이 나더라고요 방음도 안돼서 새벽에 다른 방 물소리 때문에 잠을 설쳤답니다,0
전주 윈져,3,2019-07,y,사장님은 무척 친절하셨습니다 침구류도 상태 양호했어요 다만 창틀 위에 먼지 쌓인 거미줄이 얽힌 채로 방치되어 있어 소름 돋았어요 구석진 곳이면 이해를 하겠는데 창문 바로 위 눈높이 부근이라서 충격이었습니다,0
전주 히든호텔,3,2017-07,y,전주 처음으로 여행 가면서 미리 예약을 하고 갔습니다 층을 이용했습니다 저희 방 화장실에 물소리가 계속 났었고 화장실에는 비대 소리가 좀 났었습니다 그 외 다른 건 괜찮았네요 냄새도 별로 안 났었고 방도 따뜻했어요 침대 전기장판이 있어 좋았어요,0
전주 브라운도트 덕진점,5,2022-07,y,주차하러 가기 힘든 점은 있지만 호텔 내부가 정말 깔끔하며 호텔 만석이었음에도 옆방 소리는 전혀 들리지 않았습니다 욕조가 아주 커서 피로 회복하는데 좋은 숙소이며 넷플릭스 접속이 바로 되어 원하는 프로 시청하기에 제격임,1
전주 스마일,5,2025-05,y,스마일이 최고입니다 후회 없다,1
전주 전주한옥마을점,5,2024-07,y,약속시간이 애매하게 남아서 따뜻한 데서 쉬다 가려고 예약했는데 방도 따뜻하고 스타일러도 있어서 옷 보관도 편했고 잘 쉬었다 갑니다,1
전주 와이케이,5,2019-07,y,깨끗하고 주차는 아쉽,1
라한호텔 전주,3,2022-07,y,다시 오고 싶지 않은 호텔 살면서 리뷰 처음 남겨봄 최고층인 층으로 배정을 받았고 방문을 열려고 하였으나 문이 안열림 이후 프론트에 문의하여 다시 키를 가져오셨고 이 과정에서 분의 시간을 날림 여기서 키포인트는 미안한 제스처 하나 없이 그냥 키만 바꿔주시고 가심 방음이 심각하게 안됨 옆방에서 대 초반 남자분 명 놀러오신걸로 파악 됨 그들도 비용 지불하시고 노는 것이니까 이해 하려고 했으나 노래를 크게 트시고 대화를 나누시는데 정말 다들림 잠 못잘 정도로 프론트에 전화를 하니 이후 노래도 줄여주시고 목소리 낮게 해주셔서 정말 감사하게 잠에 듬 호텔에서 소음때문에 옆방 투숙객분의 존중을 얻어야 한다니 방음 취약한건 펙트 체크아웃 후 주차장을 나가는데 이게 무슨일 이 부과되었고 할인 적용 되어 내라길래 다음일정 때문에 일단 결제함 분명 프론트에 사전에 차량번호 등록하였음 어이가 없는것는 할인 적용 되어 있는것아마 직원이 할인 등록 잘못한것으로 추정 됨 이후 프론트에 전화 하였으나 원래 투숙객 주차는 무려가 맞으며 죄송하다고 차량번호를 확인하시더니 일내 카드결제 환불을 해주신다함 이분은 친절했고 할 수 있는 대처를 잘하셨음 주변 환경 조식 너무 훌륭함 특히 조식 너무 맛있음 강추 그리고 저는 시티뷰에서 투숙했지만 한옥뷰 너무 훌륭할거 같음 피트니스 시설 괜찮음 결론 처음 왔을때 다음에는 한옥뷰에 투숙해야겠다 생각했지만 번 요인으로 다시 올 생각이 없어짐 정말 대충대충 자는 스타일인데 호텔서비스가 투숙객에게 전해지는게 이렇게 중요하단걸 상기 시켜주는 신선함 경험이었음 전체적인 투숙한 분들을 보니 만족하셨고 제가 특수하게 서비스의 악재가 겹친것 같기는 합니다만 정말 저는 힘들었어요 다른 분들께는 이런 서비스가 제공되지 않기를 바라는 마음에 처음으로 리뷰를 써봅니다,0
전주 큐,3,2020-07,y,머리카락 뭉치가 돌아다니더라고요 분명 침구를 교체했을 텐데 말이죠,0
전주 제이즈호텔,5,2019-07,y,깨끗하고 좋네요 다음에 또 올게요,1
전주 제이즈호텔,1,2024-07,y,여기 모텔 서비스 너무 엉망 방에 들어가서 추워서 보일러 좀 커주라고 하니 보일러가 안 돌아간다고 전기장판 틀으면 따뜻하다고 참 어이가 없음 서비스 너무 엉망임 이런 고 털 처음이에요 절대 예약하지 아세요 거지 같아요,0
전주 스마일,5,2017-07,y,정말 놀랐어요 건물 외관부터 프런트 복도와 객석까지 모두 다 모던하고 깔끔하네요 여자친구가 좋아할 만한 장솝니다 특히 욕실짱,1
전주 큐,5,2018-07,y,보도로 가면 특실을 준다길래 다녀왔더니 시설도 좋고 단점이라고 하기엔 창문도 아니고 여닫이문이라 미는 큰 문이라 아침에 빛이 들어오는 거 빼고는 모두 좋았습니다 월 달 안으로 리모델링도 한다길래 앞으로 더 좋을 거 같습니다,1
전주 마리 터미널점,5,2023-07,y,항상 믿고 예약하는 마리입니다 엘리베이터 앞에 구비되어 있는 커피 머신으로 아이스 아메리카노 타서 먹는 게 정말 좋아요 커피 맛이 은근 좋아서 방문하면 꼭 먹고 있답니다 그리고 룸 청결도 도 참 깨끗해서 기분이 좋네요 여성청결제와 일회용 빗 그리고 머리끈이 준비되어 있어서 편해요 사장님의 세심한 성격이 보이는 것 같아요 기회가 될 때마다 마리 예약을 많이 하고 있어요 추천드립니다,1
전주 호텔 늘,5,2024-07,y,너무 친절하시고 엄청 깨끗해요,1
전주 더케이,5,2023-07,y,출장차 들리게 된 곳인데 위치도 좋은 편이고 주차도 만 차일 때는 맡기면 처리해 주십니다 방도 깔끔하게 리모델링되어 있고 쉬기에도 딱 좋습니다 출장 업무 처리 시에도 테이블이 있어서 이용하기 편리합니다,1
전주 히든호텔,2,2023-07,y,침대에 먼지도 많았고 퀴퀴한 냄새와 전체적으로 청결하다는 느낌을 받지 못해서 조금 아쉬웠어요 침구류만 청결해도 계속 이용할 것 같아요,0
전주 이둔호텔,1,2021-07,y,우선 다 떠나서 아침 시부터 청소하는 소리에 깼고요 위층 같은 층 청소기 소리 때문에 매우 스트레스받았습니다 퇴실 시인데 청소시간이 어떻게 시인지 사장님이 참 또 옆에서 공사 중이어서 주말인데도 불구하고 계속 방까지 소리 나서 도저히 잘 수가 없었고요 방음대책 좀 강구하시던지 주말에 청소시간을 바꾸시던지 싼 가격도 아니고 다신 올 생각 없습니다,0
전주 마리 터미널점,5,2024-07,y,너무 깨끗하고 프런트 분들도 친절하시고 퇴실도 다른 곳 보다 여유 있어서 너무 좋습니다 출장 때 애용하는데 정말 강추,1
전주 관광호텔,2,2020-07,y,하수구 냄새 심하게 올라오고 연장한다니까 청소하시는 분하고 커뮤니케이션이 안돼서 계속 문 열라고 하고 정말 불편했네요 진짜,0
전주 호텔 늘,5,2019-07,y,정말 좋아요 최고,1
전주 스마일,5,2017-07,y,오픈한 지 얼마 되지 않아서 모든 것이 깨끗합니다 이불을 비롯한 욕실 룸 내부 모두 새것이며 냄새도 없습니다 특히는 인치라서 영화 보기에 최적입니다 물론 도 빵빵합니다,1
전주 큐,5,2020-07,y,사장님이 친절하셔서 기분 좋네요 스타일러며 티브이 침대 컨디션도 좋아요 가성비 너무 좋은 거 같아요 전주 숙박 중에 가성비 탑에 오르지 않을까 싶어요 주변 숙박보다 가격 대비 룸 컨디션 너무 좋아요 청소도 깨끗이 되어 있어서 너무 만족해요,1
전주 스마일,3,2017-07,y,지난주 토요일 층 숙박 잘 쉬다 갑니다 주말 잘 애용하는 편인데 있던 모텔을 바꿔보려 첨 가봤습니다 인테리어 청결 냄새 등등 완벽에 갑갑 더군요 티브이도 정말 크고요 아쉬웠던 점만 적어볼게요 침대 매트 아래 나무로 된 거 앉을 때도 이동 때문인지 상당히 불편합니다 맥주 한 잔 마 실려는데 테이블과도 높낮이가 안 맞아서 불편했고요 특히 소파 의자가 게 아닌 개였 으면 좋았을 텐데요 이거 빼곤 괜찮았습니다 다음에 또 들를게요,0
전주 아늑호텔,5,2024-07,y,전주 여행의 마무리를 편안하게 해준 숙소였어요 한옥마을과 멀지 않아서 좋았고 깨끗하고 이름처럼 아늑해서 좋았습니다,1
전주 호텔아이,5,2025-05,y,좋아요 깨끗한 숙소입니다,1
전주 제이즈호텔,5,2017-07,y,처음 방문해 봤는데 정말 시설이며 모든 게 제 마음에 쏘옥 들었어요 포근하게 잘 쉬다 갔네요,1
베스트웨스턴 플러스 전주 호텔,5,2025-05,y,전주 최고의 호텔입니다 프런트 데스크 직원분도 친절하시고 주차도 편리하여 쉬기에 너무나 좋았습니다 늦게 도착하시는 분들께 팁 지하 위층은 자리 없으니 지하층 이하로 바로 내려가시면 됩니다 베스트웨스턴의 명성에 걸맞게 객실 청결도 도 우수했으며 침대 역시 푹신해서 잠이 아주 잘 왔습니다 오전 체크아웃에도 불구하고 너무 잘 자고 왔으며 다음에 다시 방문할 의사입니다 전주에 투숙하실 분들 주저 말고 이 호텔로 오세요,1
전주 호텔 늘,2,2023-07,y,리뷰 보니 좋았고 직원분 응대도 좋았는데 이 외 나머지는 실망스러웠어요 화장실 곰팡이 군데군데 새까맣게 너무 심했고 슬리퍼는 곰팡이 천지 어서 아예 신지 않았어요 곰팡이 보고 찜찜해져서 개인 소독제 뿌리고 뜨거운 온수로 바닥 욕조 대충 물 뿌려 흘려보내고 사용했고 남이 쓰고 걸어둔 수건 문 뒤에 그대로 남아 있었어요 객실 청소 중이라 셔서 늦게 들어간 거였는데 앞 전분의 흔적이 있어서 좀 싫더군요 화장실에선 피우지도 않는 담배 냄새도 계속 스멀스멀 났었고요 다른 객실에서 피우는 듯 방 문 열자마자 쿰쿰 냄새 장난 아니었어요 베개 불편하고 냄새나서 엄청 찜찜 급 전주 방문에 숙소가 없어서 갔던 거고 잠만 자고 일찍 나온 거여서 어쩔 수 없었지만 엄청 비싼 건 아니지만 방문 열자마자부터 실망스러웠고 전체적으로 모텔 숙박비가 너무 아까웠어요,0
전주 아늑호텔,5,2024-07,y,전주여행을 하기 위해 알아본 숙소입니다 테마가 있어서 여행 와서 즐기기 좋아요 아이랑 와서 게임도 하고 여러 가지 즐길 수 있어서 좋네요 직원들도 너무나 친절하시고 응대도 잘해주셔서 좋아요 아이도 너무나 좋아합니다 음식도 맛있고 술 한잔하기에 때 좋아요 청소도 깨끗하게 하셔서 청결하고요 아이와 또 이용하고 싶은 곳이에요 전주여행 와서 너무나 만족하는 숙소입니다 욕조 있는 방이라 아이랑 물 받아서 놀기도 하고요 안 좋은 곳을 찾아볼 수 없는 곳입니다 여러 태마의 방을 써봤지만 최고입니다 다시 오구 싶은 곳이 예용,1
전주 프린스,2,2024-07,y,시설도 오래됐고 객실에서 조금 냄새가 나는데 베개에서 잠 못 잘 정도로 홀아비 냄새가 진짜 심합니다가 성비 좋은 정도는 아닌 거 같아요 여관 느낌,0
전주 제이즈호텔,5,2024-07,y,매우 만족했습니다,1
전주 씨투,3,2025-06,y,지하에 있는 클럽 소음 때문에 잠들기 불편해요,0
전주 큐,5,2017-07,y,여기가 젤 편해서 조아여 사장님도 친절하시고 항상 잘 쉬다 가요 대실 이용 시간 길어서 좋고요,1
전주 히든호텔,3,2024-07,y,전주에 출장 와서 덕진공원 근처 숙소를 알아보다가 헤븐 네 결정하게 됐는데 가성비가 참 좋은 모텔이라고 생각합니다 숙소는 금연 실로 바꿔주셔가지고 냄새 없이 잘 묶고 왔고요 좀 아쉬웠던 거는 복도에서 나는 하고 오징어 오래된 냄새 같은 냄새가 엘리베이터 딱 나갔을 때 코를 먼저 자극한 게 조금 불편했고요 그 외에는 굉장히 만족한 숙소입니다,0
전주 마리 터미널점,5,2020-07,y,항상 이용하는데 좋았습니다,1
전주 화이트호텔,3,2025-04,y,외관이 노후돼 보이고 에어컨에서 물이 계속 떨어져서 룸 체인지해 주셨는데 원래보다 더 작은방으로 주셨어요 수압 약해요 청소도 상태도 여기저기 머라 타락이 비품 구성이나 이불 냉장고 시원한 거는 좋았습니다,0
전주 윈져,3,2024-07,y,방음이 잘 안돼서 그런지 옆방에 알람 소리 복도 소리가 다 들리더라고요 그래서 잠을 제대로 못 잤어요 그리고 화장실 문이 제대로 안 잠겨서 조금 불편함이 있긴 했습니다 냉장고도 소리가 너무 커서 시끄럽긴 했습니다,0
전주 큐,5,2021-07,y,순천에서 왔는데 모텔 너무 좋았어요,1
전주 관광호텔,5,2025-05,y,온돌방이라 바닥이 따뜻해서 좋았어요,1
솔 호텔,5,2025-05,y,다음 전주를 오게 되면 또 여기로 예약하고 싶을 만큼 너무 좋았습니다 일단 진짜 너무 바닥이나 룸 상태가 청결했고 침구도 너무 깨끗했어요 사우나는 가성비 최고 저녁마다 해주니까 피로 싹 풀리고 행복했습니다 단점이었다면 조금 건조해서 잘 때 머리맡에 젖은 수건 두고 잤어요 담에 또 올게요 번창하세요,1
전주 큐,5,2024-07,y,너무 편하게 잘 있다가 갑니다 너무 좋았습니다 이모님도 너무 친 잘하시고 나중에 또 방문하겠습니다,1
전주 화이트호텔,2,2025-05,y,환기가 안돼서 객실에서 냄새가 쉼 합니다,0
전주 투썸호텔,5,2024-07,y,주차장도 넓고 사장님도 친절하시고 방도 찜질방보다 따뜻하고 청결하고 흠이 없습니다 잘 유지되길 바랍니다 합리적인 가격에 재방문 의사 확실합니다,1
베스트웨스턴 플러스 전주 호텔,3,2022-07,y,시부터 체크인이라 시분에 도착해서 호를 배정받았는데 층으로 올라갔는데 이게 무슨 일 아직 청소도 안되고 이제서야 청소하려고 청소하시는 분들 오고 화나서 다시 프런트로 내려가서 아직 청소가 안 돼 있다 확인하고 방을 배정해 줘야 하는 거 아니냐 무슨 똥개 훈련 시키는 것도 아니고 엘베도 두 대로 왔다 갔다 어휴 확인 좀 제대로 하고 배정 해줬으면 하네요,0
전주 노이 호텔,2,2024-07,y,서비스 청결은 괜찮음 직원이 불친절,0
전주 이둔호텔,5,2025-06,y,숙소 굉장히 깔끔하고 시설도 다 너무 좋았습니다 사장님도 너무 친절해서 좋았습니다 조식이 다른 곳보다 다양하고 맛있어서 좋았습니다 다음에 또 방문할 거 같습니다 체크인 시간보다 시간 일찍 왔는데 사장님께 문의해 보니 일찍 들어오게도 해주시고 너무 친절하셔서 좋았습니다 그리고 명이라고 하시니까 방도 되게 넓은 곳으로 바꿔주시고 조식도 따로 준비해 주셔서 기분이 좋았습니다 당분간 전주에 계속 올 거 같은데 별일 없으면 계속 여기 이용할 거 같습니다 완전 숙소 좋았습니다,1
전주 와이케이,5,2024-07,y,전주여행 두 번째인데 첫 번째 두 번째 다 와이 케이 이용했어요 주차장은 살짝 무섭지만 그래도 방 컨디션도 너무 좋고 사장님 직원분들도 친절하세요 그래서 또 가고 싶은 곳입니다 다음에 전주 또 갈 때 무조건 와 티케이로 숙소 또 잡을 거에 용 숙소 바로 앞에 먹자골목 대학로가 있어서 편의점 식당 술집 맛집 다 있어서 너무 좋고요 숙소도 깨끗하고 쾌적해서 좋아요 덕분에 편안한 전주여행 됐습니다 감사합니다 사장님,1
전주 큐,5,2023-07,y,평일 가성비 좋아요,1
전주 브라운도트 중화산동점,5,2025-06,y,깔끔하고 나름 괜찮았어요,1
전주 투썸호텔,5,2020-07,y,좋습니다 감사합니다,1
전주 큐,3,2025-04,y,가끔 방문하는 곳입니다 그런데 오늘 숙소는 아쉬운 점이 좀 있네요 샤워기는 고정시킬 수 있는 걸이가 있어야 하는데 그게 없고 드라이기는 벽에 붙어있는 게 떨어져 있어서 좀 불편하긴 했습니다 요즘 숙소에 대부분 있는 핸드폰 충전기는 있으면 좋을 거 같아요 숙소에 있는데 밖에서 누군가가 문을 계속 열려고 하는 경우가 있었습니다 누구냐고 소리 내니깐 그 뒤로부터는 안 하더군요 혹시나 보시다 이상한 사람이나 잘못 찾은 거 같은 사람 있으면 제지 좀 해주셨으면 좋을 거 같습니다,0
전주 브라이튼 호텔,5,2025-05,y,전주 와서 급히 예약해야 했지만 아무 데나 갈 수가 없어서 나름 리뷰 살펴보고 고르다 고르다 고른 곳이에요 모텔촌 그냥 거기서 거기겠지만 나름 후기 좋은 곳으로 골랐는데 잘 고른 것 같아요 객실 깨끗하고 침구류도 정말 좋아요 인특가 예약했는데 객실이 업그레이드된 듯 생각보다 커요 아침 조식 바나나 구운 계란 요구르트도 맛있고요 잘 먹었어요 한 달에 두세 번 전주 오는데 이제 전주 오면 숙소를 여기만 이용할듯싶네요 누운 자리 옆에 바로 충전기도 있어서 좋고 좋은 경험이에요,1
전주 큐,2,2024-07,y,스타일러가 있어서 좋았지만 전체적으로 오래된 느낌의 모텔이에요 급하게 잡은 방이라 세심하게는 못 봤는데 막상 들어가니 눈에 보이는 셋탑박스에 먼지가 가득이더라고요 물 마시려고 냉장고 문 여는데 냉장고에서 찌든 냄새가 나서 놀랬어요 창문이 아닌 베란다 형식으로 되어있어서 문을 닫아도 서늘한 바람이 들어와요 전기장판이 잘되어 있어서 따뜻하게 잘 잤어요 수압도 괜찮고 따뜻한 물도 잘 나옵니다 다만 오래된 곳이라 낡은 느낌은 어쩔 수 없네요 급하게 묵는 거 아니면 굳이 다시 찾진 않을 것 같아요,0
전주 호텔 늘,0,2024-07,y,최악의 숙소 다신 가고 싶지 않네요 첫 번째 방은 변기 수압이 안 좋아서 물도 안 내려가고 위생도 나무 별로고 벽에 곰팡이도 너무 많았어요 방 바꿔달라 했는데 하나 남았다고 하셔서 변경해 주신 건 감사했지만 변경한 두 번째 방 위생도 너무 별로였습니다 일단 수건 같은 곳 오염이 있고 베개는 누렇고 벽도 동일하게 지저분하고 욕조가 있었는데 욕조도 좀 더러웠어요 담배 냄새도 화장실인지 계속 나서 창문 화장실 문 다 닫고 있었고 방음이 하나도 안돼서 잘 때는 위인지 옆인지 말하는 소리까지 들렸어요 중요한 침대가 정말 딱딱한 돌침대인 줄 알았어요 템퍼 침대라고 해서 예약한 건데 그냥 사기 템퍼 침대 방이라고 기재하지 마세요 일부로 한옥마을하고 멀어도 한옥마을은 다 땅바닥 숙소라 멀어도 침대 있는 숙소 구한 건데 이럴 바엔 그냥 한옥마을 땅바닥 숙소 예매할걸 그랬어요 일회용품에는 사용했던 굳어있는 치약까지 들어가 있고 정말 묵었던 숙소 중 최악입니다,0
전주 호텔아지트 서신롯데점,5,2025-06,y,방이 작았지만 전 방 사이즈와 상관없이 너무 만족했어요 침대 시트도 깨끗하고 전기장판 있고 전기 콘센트 잘되고 드라이기 잘되고 고데기도 있고 화장실도 너무 청결했고 넷플릭스도 잘 됐고 오히려 방 사이즈가 작으니까 너무 아담하고 아늑하니 좋더라고요 완전히 만족하고 갑니다 다음에 또 오겠습니다,1
전주 관광호텔,2,2024-07,y,화장실은 리모델링해서 깔끔한데 하수구 냄새가 계속 남 객실변경해 주라고 하니 해결해 주실 수 있다고 오셔서 하수구 구멍 조작하시고 페브리즈 뿌려주셨지만 그래도 계속 다음날까지 났음 또 침대 개다 한쪽이 꺼져서 불편함 화장실 문과 출입구 문은 딱 닫히지 않고 틈이 있음,0
전주 스마일,5,2022-07,y,낮에 이곳만 대실 시간이 가능해서 이용했는데 깔끔하고 괜찮았네요,1
전주 히든호텔,5,2018-07,y,자주 이용하는데 깨끗하고 좋아요,1
전주 큐,2,2024-07,y,여기 한두 번 온 게 아닌데 대체적으로 방음이 잘 안됩니다 새벽 내내 위층에서 뭐 하는지 쿵쿵 발로 망치처럼 찍으면서 걷고 술 먹는 소리가 화장실로 들릴 정도입니다 자다 서너 번 깨서 제대로 못 자고 나왔네요 평일 출장 시에 이용했는데 그동안 어느 정도는 감수했으나 이번에는 정말 잠을 제대로 잘 수가 있어야죠 아쉽지만 재방문 이제 없습니다 새벽 남자 직원분 불친절도 한몫한 듯,0
전주 화이트호텔,5,2025-07,y,특별히 불편한 것은 없었고 잘 쉬었다 갔네요,1
전주 윈져,3,2019-07,y,가격 대비 훌륭 화장실 깨끗하나 수건 올려놓을 선반 부족 방음 전혀 안돼서 앓는 소리 다 들림,0
전주 마리 터미널점,5,2019-07,y,화장실이 반투명 불투명 유리라서 민망하긴 했지만 그래도 잘 쉬었다 갑니다,1
전주 호텔루고,5,2025-05,y,빵이랑 커피 맛있고 깨끗해요,1
전주 관광호텔,2,2024-07,y,한옥마을과 가깝고 깔끔한 침구류가 제일 좋았네요 개별난방기처럼 보이는 전등 스위치로 돌아가는 줄 알았던 보일러건물이 오래돼서 난방이 잘 안되나 보다 했는데 안내문이 문에 부착되어 있더군요 문을 열고 있어서 못 봤습니다 안내문을 스위치 위 벽에 붙이면 어떨까 합니다 벽에 모기 시체들 흔적이 너무 많아서 찝찝한 느낌 티브 이쪽은 안 닦으시는지 먼지가 뽀얗게 있었습니다 신경 조금만 더 쓰시면 가성비 좋은 호텔로 추천 가능할 것 같네요,0
전주 더케이,0,2024-07,y,들어가기 전부터 무슨 혹시나 해서 들어갔더니 역시나 그래도 돈 아까워서 샤워는 했는데 도저히 못 잘 것 같아서 분만에 나왔네요 사진에 속지 마시고 리뷰에 속지 마세요,0
전주 브라운도트 중화산동점,5,2022-07,y,전주 올 때마다 오는 곳이에요,1
전주 제이즈호텔,5,2024-07,y,시설 깔끔하고 좋았습니다,1
전주 관광호텔,5,2023-07,y,위치가 객사 안에 위치하고 한옥마을이랑 가까워 접근성이 아주 좋습니다 그리고 방이 넓고 침대도 넓고 화장실도 넓은 것이 특징입니다 침구류 수건은 다 깔끔하고요 다만 날씨가 추운데도 모기가 많은 것은 아쉬웠습니다,1
전주 와이케이,5,2025-07,y,방이 은근 크고 티브이가 진짜 정말 크네요 화장실도 깨끗하네 요 침대도 크고요 이불도 따듯하고 전기장판도 있어서 완 전 따듯해요 완전 잘 쉬다 갑니다 정말 최고예요 매번 갈 때마다 후회 한적 없던 거 같아요 빵도 먹을 수 있고 빵이 진짜 맛있어요 전자레인지도 있고 물도 원하는 만큼 가져갈 수 있어 요 젓가락 숟가락도 있고 세면도구에 필요한 거는 다 있어 요 아주 만족스럽습니다 암막 커튼도 있고요 전기포트도 있고 신발도 있어 편하네요,1
라한호텔 전주,2,2025-06,y,체크인이라고 명시되어있어서 큰 호텔이니 정시 체크인만 가능하겠다 판단해서 짐 들고 다니면서 구경하다 분 전에 방문했더니 로비가 정신 없을 정도로 사람으로 가득차있음 뭐지 싶어서 프론트 쪽 보니 웨이팅리스트가 세워져있고 우리 앞으로 팀이 대기를 남겨둔 상태 체크인인데 시부터 프론트를 개방하는게 말이 되는 건지 운영 방안이 이상하지 않나요 운영 방침을 불가피하게 저렇게 했다면 사전에 고객한테 안내해야 맞지 않나요 여행하면서 해외 국내 어느 곳에서도 체크인 시간 분 전에 도착해서 바로 입실이 가능했지 체크인 시간에 프론트를 개방하고 그전까지 웨이팅리스트를 설치해서 팀 시작이 체크인 시간인 곳은 듣도보도 못했습니다 굉장히 이해가 안가서 이게 뭐냐 일행끼리 말하고 있으니 신경쓰이셨는지 찾아오셔서 웨이팅 번호가 몇번인지 물어보셨고 번째다 하니 그러면 팀당 분씩 생각하고 기다려주셔야한다고 말해 더 어처구니가 없었음 이에 체크인인데 이러면 체크인이 아니냐 이건 누가 보상해주냐 물어보니 체크아웃 시간을 한시간 더 늘려주겠다 라고 답변 받고 더 황당했습니다 첫날 일정이 중요하지 체크아웃하는 시간이 중요할까요 여행가서 숙소 때문에 기분 망친건 여기가 처음이고 욕실 내 발판 수건에 머리카락도 정리가 안되어있어 말하려다 걍 안밟고 안썼어요 이용에 참고하세요,0
전주 큐,5,2021-07,y,케이보다는 조금 떨어지지만 가성비로 좋습니다 이 가격에 이 정도 쾌적함은 없어요 방도 따뜻하고 따뜻한 물도 잘 나옵니다 매우 깨끗하고 좋네요 주인아주머니도 착하셔서 잘 준비해 주시고 불만사항도 들어주셔요,1
전주 제이즈호텔,5,2019-07,y,좋았어요 그런데 시간이남짬음,1
전주 마리 터미널점,3,2020-07,y,전체적으로 불편함 없이 사용했습니다,0
전주 전주한옥마을점,5,2024-07,y,처음 리뷰 남깁니다 일단 아쉬운 거부터 말하자면 커튼이 구조적으로 끝까지 안 닫혀서 조금 불편했어요 다른 리뷰 보니까 비슷한 내용 있더라고요 이 부분 최대한 빠른 시일 내로 해결됐으면 합니다 그 외 가격도 저렴하고 번화가 쪽이라 위치도 좋고 카운터에 있던 분도 친절하시고 좋았습니다,1
전주 호텔 늘,3,2020-07,y,전에 깔끔하게 잘 이용했던 기억이 있어서 예약했는데 오늘은 조금 객실 청결이 아쉬웠어요 바닥 구석구석에 머리카락과 털들이 침대 시트에는 빨았는데 안 지워졌는지 모를 김치 국물 얼룩까지 프런트 전화 연결도 안 되길래 크게 신경 쓰이진 않아서 그냥 사용했습니다 는 이용할 때마다 느끼는 거지만 배수가 잘 안되는 것 같아요 올 때마다 세면대 물이 잘 안 빠지네요 오늘은 샤워기 수압도 너무 약했어요 그래도 그 외엔 깔끔하고 크게 불편한 점은 없어서 잘 머물다 갔습니다 바닥청소에 조금만 신경 써주세요,0
전주 큐,3,2021-07,y,담배 냄새 너무 심해요,0
