name,nickname,text,rating,label
전주 중화산동 호텔 더 케이,앙탈냐*,침구랑 샤워기 좋아요,3,1
전주 우아동 호텔 캐슬,클레시*,아주 편안하게 쉬고 갑니다,5,1
전주 우아동 호텔 노이(HOTEL NEUE),길쭉길쭉까*****,방에 들어서자마자 담배에 쩐듯한 냄새가 가득했고 정리가 안되어있는듯 했어요 이불을 걷히자 다른 사람의 체모가 있었고 베게가 누랬어요 화장실 천장이 누리끼리했고 불은 곧 나갈듯 깜빡거리기도 하였어요 바닥이 차고 추웠어요 화장실 물은 따뜻한 물이 나오기까지 시간이 오래 걸렸습니다 담배를 피지 않는 비흡연자인데도 머무르고 나오니 옷에서 담배 쩐내가 베어서 기분이 좋지 않았습니다,1,0
전주 산정동 호텔 에비뉴(HOTEL AVENUE),스촨식당0*,진짜 온돌방은 묶지마세요 이불에서 벌레사체나오고 문한지들은 더럽고 다뜯겨있고 후기보구 예약했는 무슨알바만쓴건지 위생상태최악이라 서울에서 전주간건데 밤10시넘어서 입실했다가 씻고 몸이 너무간지러워서 30분만에 퇴실하고 서울왔어요 후기이런거 안남기려다 기분나빠서 남겨요,1,0
전주 금암동 칼튼힐호텔,푸들과***,역시 금암동의 명소입니다,5,1
전주 중화산동 스타 호텔(star hotel),번쩍번쩍붓*****,다른것도 다 좋고 부모님정도되시는 사장님 계실땐 엄청 친절했는데 좀 젊은분은 진짜 너어어어어어어무 불친절했어요 첫날에도 가운달라고 하니까 핸드폰 빤히 보고있다가 엄청 늦게 주시고 연박해둬서 몇번 마주쳤는데 외출할때 맡겨둔 키 찾으러 가니까 그때도 핸드폰 보면서 볼거 다보고 그제서야 주고 뭔말을 해도 대꾸하지도않아요 그분때문이라도 더는 안가고싶어요객실도 깨끗하고 만족했는데,3,0
전주 산정동 첫번째 호텔,둥실둥*********,외관에 놀래서 걱정스러웠는데 내부는 굉장히 깔끔하고 넓었어요 특히 샤워실하고 욕조하고 따로 분리되어있던게 인상깊었습니다 입욕제도 있었구요 퇴근하고 간거라 너무 늦은시간에 이용하지 못하고 잠만잔게 아쉽네요 다음에 전주에 또 놀러간다면 이용하고싶습니다,5,1
전주 덕진동 호텔 워너비(HOTEL WANNABE),뇸*,잘 머물렀다 갑니당,5,1
전주 라베호텔(LABE HOTEL),루스텐부르******,깨끗한 객실 알찬 구성의 조식 정말 좋았습니다,5,1
전주 산정동 코자자,쾌*,주차장넓고 좋아요,5,1
전주 덕진동 MOMENT 708,간지남******,변기에 쓰레기들이 있어서 조금 불편했어요,3,0
전주 산정동 플렉스호텔,므야*,사장님 친절 주차장 좁음 변기수압 엄청 약함,4,0
전주 산정동 제이즈 호텔,푸릇푸*******,샤워기가 질질질 새여,2,0
전주 산정동 짬,도돈보*,다른곳에 비해 싸서 예약함 방도 크고 괜찮았음 오래된곳이라 방에 냄새가 베겨있어서 창문열고 나갔다왔는데 창문이 닫혀있길래 프론트 전화하니까 방 온도가 너무 떨어지길래 즈그가 방문 열고 창문닫고 갔다함 이게 맞음 우리가 닫아달란거도 아니고 불결했음 진짜 많은 숙소갔는데 이런적 첨임 수건에서 생선비린내도 엄청나서 다시 다 달라고도했음,1,0
전주 우아동 호텔 노이(HOTEL NEUE),사뿐사뿐오******,대실숙박 짱좋아요,5,1
전주 정가한옥 & 더정가 스테이,으쌰으********,한옥게스트하우스 이용한 곳 중에 제일 깨끗하고 좋았습니다 사장님께서 주변관광지도를 보고 자세히 설명해 주셔서 새로운 경험을 할 수 있었죠 편안하게 잘 쉬고 갑니다 감사합니다,5,1
베스트웨스턴플러스 전주호텔,동글동글곰****,깔끔하니 가성비좋았음,5,1
전주 산정동 제이즈 호텔,라구*,키보드좀 바꿔주세요,5,0
전주 우아동 호텔 캐슬,jaj****,괜찮았어요 또가고싶어요,5,1
전주 금암동 비스트,포근포********,별로네여 그냥다,2,0
전주 중화산동 스타 호텔(star hotel),초코송이8*,항상 이용하는데 좋아요 근데 이번에는 담배냄새가 조금 났어요,4,0
전주 금암동 후,멍뭉*,1 청소가 너무 안되어 있어요 컴퓨터 의자에 과자부스러기 그대로 있고 객실 바닥은 먼지 티끌 등등 제대로 안 닦여 발바닥에 다 뭍네요 2 방음이 너무 안돼요 위층에서 걸을 때마다 천둥치듯이 쿵쿵 쿵쿵 울려댑니다 복도 소음 옆방 소음 모두 잘 들리고 진동으로 느껴집니다 3 담배 냄새 안 나는 방 요청했을 때 전객실 냄새 안난다고 하더니 들어가자마자 퀴퀴한 담배냄새가 납니다 4 창문을 방충망까지 열어놔서 모기며 각종 날벌레 방에서 잡았습니다 5 싼 맛에 잠깐 이용하실 분들은 괜찮아요 방 넓고 화장실에 욕조며 비데며 다 있습니다,1,0
전주 금암동 브라운도트 전주터미널점,임실음악가**,숙소도 깨끗했고 터미널 바로 옆이라 버스 택시 이용도 참 좋았습니다 한가지 아쉬운건 해충 방역에 신경좀 써 주셨으면 합니다 화장실에서 바퀴 몇마리 죽엿고 방에서도 새벽에 일어나서 그 이후로 잠을 잘 자지못했습니다 그거만 좀 부탁드려요,3,0
전주 덕진동 호텔 워너비(HOTEL WANNABE),주렁주렁지**********,지저분하고 먼지도 많고 컨디션이 최악임 변기는 흔들거리고 문은 완전히 닫히지도 않고 세면대 폽업은 빠진상태고 세면대 물은 안내려가고 거미줄도 있고 진짜 별로입니다,1,0
완주 혁신도시 만상 호텔(MANSANG HOTEL),과천오일장**,객실이 깨끗하고 편의시설들이 잘 갖춰져있어요,5,1
전주 금암동 YAJA 전주터미널점,새하얀언덕****,가성비 최고 숙소,5,1
전주 금암동 뷰티 호텔,푸른하***,포근히 잘쉬고 갑니당,5,1
라한호텔 전주,절세황*,지하주차장 나가는 곳이 자 형태로 되어 있어서 큰 차량으로 나가는 것이 불편 합니다,4,0
전주 우아동 호텔 젠,jji**,자주가는 곳 입니다 어제는 누가 룸 안에서 담배를 피웠는지 담배 냄새가 나서 조금 힘들었네요,4,0
전주 금암동 비스트,가랑비********,머리카락이너무많고 청소상태가별로에요,1,0
전주 고사동 YAJA 전주한옥마을점,초코렛********,남자 3명이 가서 이불이 두개라 한개만 더 달라고 하니 세탁이 안됨 시전 담요라도 주세요 해도 없음 시전 기분 나쁨,3,0
전주 덕진동 핀앤핏하우스,다시한********,깡끔합니다,5,1
전주 금암동 후,sk1**,가격은 저렴한데 침대커버가 지저분합니다,3,0
전주 덕진동 호텔 스마일(HOTEL SMILE),보들보****,좋았습니다만 주신 어메니티 비품이 제대로 다 안들어가져있네요 저번에도 그래서 실수이신건지 일부러 빼놓으신건지 확인 좀 잘해주셨으면 합니다 수압도 약한 객실이 있어 전체적으로 객실 점검 요청드려요,3,0
전주 금암동 투헤븐,235***,좋아요 항상 잘 이용하고 가용,5,1
웨스턴라이프호텔,가젯트92**,편하게 이용해서 좋았습니다,5,1
호텔 다빈,고양이**,냉장고랑 에어컨 매우 약하고 냉장고 아예 돌아가지도 않아서 와인이랑 넣어둔거 다 미지근한데 대처도 안해주시네요 저녁엔 차가운 물이라도 제공해주셨는데 낮에 네일하신 여직원분은 물 정수기에서 떠먹을며 위치나 주차는 매우 편했어요,3,0
전주 한옥호텔 궁,최빵*,좋습니다 잘 묵다갑니다,5,1
전주 산정동 코자자,종유니**,좋았어요 친구들이랑 전주 놀러와서 근처에 숙박했는데 가격도 싸고 굳굳,5,1
전주 우아동 Hotel The VIZIT,오늘좋******,하정말 이번에 두번째 갔는데처음에 좋았어서 두번째 방문인데방음은 감수할수있었눈데아찔하네요 침대위에는 머리카락들이 엄청 있었고얼룩에아침에 일어나서 씻으려는데 바퀴벌레가 화장실에 화장실 바닥은 물빠짐이 하나도 안되고정말 최악이에요,2,0
전주 중화산동 YAJA 중화산점,뚜벅이***,편안히 푹 투숙하였습니다,4,1
전주 우아동 한옥 HOTEL,꿀물좋아0***,컴퓨터는 두대였는데 작동 안되고 약간 추웠네요 역시나 담배냄새는 어쩔 수 없나봐요 기억에 남는 일이 없었습니다 그래도 저렴해서 다행이었습니다,3,0
전주 신시가지 오스카,반짝반*********,오래됐어요,3,0
전주 신시가지 타임,미국만화방**,친절하고 깨끗하고 최고입니다,5,1
전주 금암동 호텔 마리(터미널점),여보놀*******,전기장판이 없어서 아쉬웠습니다,5,0
전주 중화산동 스타 호텔(star hotel),초록별초초**,사장님께서 친절하게 맞이해주셔서 기분이 좋았고 객실에 들어서니 방도 깔끔하니 한옥 분위기가 마음에 들었습니다 주차장이 넓어서 주차하기도 편리하고 근방 편의점도 가까이 있어 모든게 만족스러워 자주 이용하는 편입니다 담에 또 방문하겠습니다,5,1
전주 덕진동 H Avenue 전주덕진점(신관),소망마자또****,출장와서 예약한 숙소 깨끗하고 좋습니다,5,1
전주 송천동 호텔 에코스테이,메르시**,너무 쪼아요,5,1
전주 우아동 Hotel The VIZIT,집콕과***,항상 잘 쉬고 갑니다,5,1
전주 우아동 호텔 젠,파란향*****,카운터 분이 너무 친절하셨구 방도 괜찮았어요,5,1
전주 우아동 한옥 HOTEL,궁*,전주에서 진짜로 제일 좋은 숙박시설이었어요 진짜 너무 편하게 쉬다가 갑니다 무엇보다도 사장님이 너무 친절하시고 재밌으세요 다음에도 또 이용할 것 같아요 일단 컴퓨터가 빨라서 좋고 모니터 화면도 커요 근데 키보드가 조금 안 좋긴 했어요 그래도 다른 시설들은 다 깔끔하고 좋았습니다,5,1
전주 산정동 호텔 메이드(HOTEL MADE),보라색**,살짝 추웠으나 하루편히 보내다갑니다,5,0
전주 알지비 게스트하우스,뿌잉뿌*********,한옥마을이랑 가깝고 다른곳들이랑도 접근성이 좋고 방도 깨끗해서 아주 좋았습니다 하나 아쉬운건 방 문이 잘 안닫히고 잘 안열려서 그게 아쉬웠지 그거빼면 정말정말 좋았습니다,4,1
전주 우아동 호텔 젠,광양항*****,굿뜨굿뜨,5,1
전주 한옥마을 늘품호텔,이먼*,여자 사장님들 진짜 엄청 친절하시고 아침에 조식도 직접 만드신건지 샌드위치가 정말 맛있었어요 청결했고 수압도 쎄고 뭐 하나 빠지는 거 없는 호텔이였네요 전주 여행 처음이였는데 또 오면 재방문할 의사 있습니다,5,1
전주 한옥호텔 궁,sam****,위치가좋았습니다,4,1
전주 한옥마을 늘품호텔,춤을주********,전주한옥마을과 가까이 있어 아주 좋았어요 시설도 만족스러웠고 사장님도 친절했어요,4,1
전주 산정동 플렉스호텔,대전빠**,주차장도 건물 내부에 있고 카운터 사장님 친절하시고 전체적으로 괜찮아요 다만 객실 안내받고 갔는데 문이 활짝 열려있고 방안에서 담배냄새 너무납니다 진짜 있는동안 계속 숨막혔네요 환기 잘 해주셨음 좋겠어요,4,0
전주 안녕제제 게스트하우스,골목길*******,일단 위치가 좋습니다 경기전 뒤쪽이라서 남부시장 가기에도 객리단길 가기에도 좋아요 물론 말랭이마을까지 도보로 다 다닐수 있어요 바로 근처에서 가구샵을 운영하시기 때문에 주차는 그곳에 했고요 게스트하우스가 주차가 넉넉하기 쉽지 않은데 편하게 이용했습니다 우선 세심한 인테리어가 마음에 쏙 들었습니다 방 구조는 사이트에서 봤던거랑은 달랐어요 사진과는 다르게 화장대가 없어서 좀 불편했고 화장실도 키가 크신분들은 샤워기가 위치한 곳의 천장이 낮아서 불편하실수도 있을거 같아요 그래도 온돌방에 이불이 아니라 커다란 매트리스가 있어서 편하게 잘 수 있었습니다 수건이나 침구류 다 뽀송뽀송했구요 칫솔 빼놓고는 다 구비되어 있습니다 따뜻한물 잘나오고 수압도 좋아요 1층에 3개 2층에 5개의 객실이 있었고 지하는 공용냉장고와 전자레인지 정수기가 있었어요 온돌방은 2층에 있었는데 베란다로 통하는 곳에 큰 식탁이 놓여있어서 거기서 밖을 바라보면서 멍때리기도 잠깐 해주고 베란다에 잠깐 나가서 바람도 쐬고 했네요 카페 느낌 물씬나고 좋았습니다 편하게 잘 지내다 왔습니다,5,1
라한호텔 전주,앗농앗농농*,전주한옥마을 안에 있어서 이동하기 넘 편했어요 조식 맛있고 직원분들 다 친절하세요,5,1
전주 덕진동 브라운도트 전주덕진점,쀼*,항상 잘 이용하구 있습니댯,5,1
전주 고사동 YAJA 전주한옥마을점,천둥번***,우선 좋은평을보고 갔는데 엘리베이터 곰팡이냄새가납니다 조금미흡해요,3,0
전주 금암동 후,노는돌******,주인 아주머니가 불친절해서 기분 나빴습니다,2,0
전주 금암동 호텔 마리(터미널점),불꽃놀********,화장실 공기청정기에서 담배냄새가 계속 났어요,3,0
전주 금암동 YAJA 전주터미널점,빙글빙*******,담배냄새가 너무 많이남,4,0
전주 금암동 칼튼힐호텔,chy*****,역시나 만족,5,1
전주 고사동 YAJA 전주한옥마을점,개소리*,다젛은데 모기가넘많아요,4,0
전주 산정동 제이즈 호텔,히히히******,1 욕실 내 머리카락 하나도 청소 안함 추잡해서 사진도 안찍음 2 화장실 바닥이 미끄러운 수준이 넘어지면 뇌진탕 각임 3 숙소 바닥이 미끌한게 넘어질정도는 아니나 굉장히 불쾌함 4 방 안에 담배냄새 미쳤음 5 로비 복도에 한약냄새 같이 이상한 냄새 많이 남 타지에서 놀다가 잠깐 쉬려고 급히 찾은 곳인데 다시 가지 않기위해 난생 처음 리뷰를 남깁니다 로비에서 체크인 하는데 룸컨디션 맘에 안들경우 5분 내 말하라고 안내문이 써져있더라구요 여러 분께 컴플레인 받으셨기에 써놓았다고 합리적인 추론을 해봅니다 오래된 시설은 괜찮은데 청소는 신경좀 쓰셔야할듯 하네요,1,0
글로스터호텔 전주,바르미*,침대좋아요 야경좋아요 시설좋아요 로비좋앙르,5,1
전주 산정동 바른 숙박 (BARUN STAY),뤄시아**,알바썼나 이용건수에 비해 평점은 죄다 높네요 일단 리모델링 한 모텔이라 그런지 부분부분 낡고 구석진곳 먼지쌓여있음 깨끗하다 해서 간 모텔인데 사진만큼 깨끗하지않음 밑에 사장응대 같다는 말이 너무 심해보일 수는 있으나 어느부분에서 그렇게 느꼈는지 대충 느껴짐 차라리 담에올땐 근처 무인텔을 갈듯,1,0
전주 금암동 뷰티 호텔,부둥부********,누가 쓴 칫솔과 일회용 치약이 욕실에 있었어요 일회용품 파우치에도 빠진 물건이 있고 좀 아쉽네요,5,0
전주 중화산동 YAJA 중화산점,신시내*****,사진이 맘에들어서 갔는데 사진보다 좀 덜한것같아요 씨트도 얼룩이 있고 화장실도 좀,4,0
전주 중화산동 호텔 인트로(HOTEL INTRO),참새잘******,대실 이용중 시간이 다 끝나지도 않았는데 청소부가 들어와서 당황했습니다 물은 따뜻한 물도 잘나오지 않고 겨울에 차가운물로 샤워하는느낌이 크게들었습니다,1,0
전주 덕진동 브라운도트 전주덕진점,opu***,항상 잘 이용하고 있습니다 그런데 803호 이용했는데 샤워실 물이 잘 안빠지더라구요 그리고 방이 너무 더워서 에어컨을 켜려고 했는데 작동이 안됩니당 자주 왔는데 이런 적 없이 완벽했는데 이번에만 조금 그렇네용,5,0
전주 우아동 호텔 젠,선주*,침대에 털이 많았네요,3,0
전주 덕진동 호텔 워너비(HOTEL WANNABE),삼다수**,호텔완전 개구라 담배 쩐내너구리 잡은줄 켁 샤워하다 미끄러져 골로 가뻔 청소업체 소개시켜 줘야하나 곰팡이들 득실 집나오면 개고생 체험,5,0
전주 산정동 테라,00515**,다른건 다좋은데 날파리가 많아서 조금 그랬습니다,3,0
전주한옥마을 황실관광호텔,구름1***,친절하시고 좋았는데 자는데 소음이 심해서 계속 깼어요 조금 아쉬웠어요,4,0
전주 우아동 호텔 위너(HOTEL WINNER),멋쟁이***,늦잠 자버려서 퇴실을 늦게한건 너무 죄송한데 씻고있는중에 방문 따서 열고 들어오셨네요,1,0
전주 덕진동 호텔 히든(HOTEL HIDDEN),프라임****,에어컨냄새 너무심해요,3,0
전주혁신도시 호텔원,한라산예술***,자주 이용해요 넘 좋아요,5,1
전주 금암동 칼튼힐호텔,부자될꺼*,샤워기에 물이 졸졸 나와서 샤워하는데 시간이 배로 걸려 이건아닌거 같아서 말씀드렸더니 천장쪽 물 나오는 버튼도 빠져있는데 천장쪽에서 나오는 물로 씻으시면 안되냐고해서 제가 방 바꿔줄수 있냐 요청하니 그제서야 방 바꿔주셨는데 늦은시간에 다시 짐싸고 옷갈아입고 말이라도 죄송하다고 하셔야 되는거 아닌가요 죄송하다는 말 하기 싫으시면 애초에 방 관리를 잘 하시던가요 자주 이용하는곳인데 기분이 좀 그랬습니다,3,0
라한호텔 전주,576*,위치도좋고 깨끗했어요 다만 샷시방음이 아쉬웠습니다,5,1
전주 고사동 YAJA 전주한옥마을점,분홍레*******,세면대에 물이 안내려가요,4,0
전주 신시가지 애플,시끌벅적복******,야놀자말고 매장결제시 더비싸게받고 현금결제해야한다고함 걍 야놀자로결제하세요,5,0
전주 금암동 칼튼힐호텔,qweqa*,객실 상태는 좋아보이나 전화 응대 직원은 뱔로 입니다 예액자 확인도 늦으먀 확인 못해 손님한테 다시 전화 하는게 말이 됩니까,5,0
전주 덕진동 브라운도트 전주덕진점,히영001*,늦은시간인데 친절하게 잘헤주셧습니다,5,1
전주 산정동 제이즈 호텔,젤리될*****,좋아서다시왔어욤,4,1
전주 마리호텔 터미널점,몬스터********,넘만족스러웠습니당 물도 잘 나오고 엄청깨끗해용,5,1
전주 우아동 소울,이블리*,사장님친절잘쉬다갑니당,5,1
전주 신시가지 호텔 메세지,Wkd**,객실청소만 좀더 잘해주셨으면 좋겠네요,4,0
전주 산정동 첫번째 호텔,cha***,편하게 묵다 가요,3,1
전주 금암동 비스트,겨울향*******,일단 프론트 여자 직원 불친절 방 두개 잡았는데 담배쩐내가 둘다 남 쿠폰써서 싸게갔고 다음날에 옮기기 귀찮아서 다시 연장하려하니 35000원 내라고함 밖에 25000원이라고 되어있는데 하니까 그건 뭐 비지니스 차 온 고객님에 한해서라는 어이없는 발언 예 다시는 가고싶지 않은곳이요,1,0
전주 덕진동 호텔 와이케이(HOTEL WAIKEI),쌍쌍바**,가격도 저렴하고 방도 깨끗하고 주인분이 친절하셔서 좋았습니다,5,1
전주 금암동 YAJA 전주터미널점,eudnx**,연인과 갔는데 너무 좋았습니다 다음에 또 방문하겠습니더,5,1
전주 서신동 투썸스테이,머시여1*,제가 최근에 갔던 숙소 중에 가장 깨끗했습니다,5,1
전주 금암동 이카로스 드라이브인 무인텔,opu***,드라이브인 무인텔은 처음이었는데 너무 좋았어요 전부 깨끗하고 욕조도 엄청 크고 고급스럽더라구용 대실시간 조금 길면 더 좋을 것 같습니당,5,1
전주 금암동 이카로스 드라이브인 무인텔,므야*,내부가 추워요,4,0
전주 시그니처 호텔,뜨거운오늘****,전주역 바로 엎이라서 너무 좋았습니다 그리고 무엇보다 청결해서 너무 좋았습니다,5,1
전주 고사동 YAJA 전주한옥마을점,히햐햐**,너무 너무 더러웠습니다 냉장고 보고 경악했어요 음식을 사와서 넣어놔야 했는데 이렇게 찝찝할 수가 없었네요 침대 헤드 쪽에 나무로 되어 있었는데 이 부분도 너무 지저분해서 머리 안 닿게 조심스럽게 잤습니다 이외에도 전반적으로 굉장히 더러웠어요 야자여서 간 거였는데 관리에 좀 더 신경을 써주셨으면 좋겠어요,1,0
전주 산정동 플렉스호텔,돌돌이*******,친절하시고 다 좋은데 화장실 물이 잘 안빠지네요 그리고 해드셋은 소리가 안나요 마우스가 때가 끼어서 제가 닦았다는 청소 하시는분들이 컴터도 같이 청소하고 하면 더 좋을듯요,5,0
전주 금암동 비스트,코두네*,화장실 변기물 확인해보시길 물 안내려갔음,4,0
전주 고사동 전주관광호텔,슈퍼그뤠잇*******,한옥마을 도보로 다닐만큼 멀지않구요 주차도 괜찮습니다,5,1
전주혁신도시 호텔원,ren*****,프론트 직원도 친절하고 깨끗해서 너무 좋았어요,5,1
전주 우아동 호텔 캐슬,붸붸나******,가성비호텔,3,1
전주 금암동 비스트,파란고******,머리카락이 바닥에 너무 많았어요,5,0
전주 중화산동 카마호텔,금호*,깨끗합니다 덕분에 잘잤어요 감사합니다,5,1
전주 금암동 뷰티 호텔,헤헤헤******,깔끔해서 좋앗음,5,1
전주 덕진동 하운드호텔 전주덕진,분홍빛바로******,주말에 가서잘쉬다옵니다,5,1
전주 금암동 칼튼힐호텔,미르나무*,여기 사장님 최고입니다 깨끗하고 관리 잘되어있어요,5,1
전주 우아동 호텔 야,브*,전주 갈 때마다 들르는 최고의 숙소입니다,5,1
전주 금암동 블루원,벼락맞***,가격도 저렴하고 청결해서 좋았는데 방이 너무추웠어요,5,0
전주 금암동 YAJA 전주터미널점,ojk****,시설의 불편함은 없었으나 방음이 너무 안되어있어서 그런지 위층에서 걸어다니는 소리가 신경이 쓰입니다 복도에서 이야기하는소리도 들리고요 당일은 커플이 새벽6시에 싸워서 싸우거 소리지르는것때매 불편했습니다,5,0
전주 하운드호텔 덕진점,우나오다*,너무깨끗하고 직원분들너무너무 친절해요 전주로여행갔는데 너무즐거운여행이되었어요,5,1
전주 금암동 호텔 바라한(HOTEL BARAHAN),day*****,객실이 되게 크네요 깔끔하게 잘 쉬었어요,5,1
전주 산정동 달빛소리,이또한지나**,드라이기 온풍 안나와요,5,0
전주 우아동 호텔 젠,ora*****,너무편안합니다,5,1
전주 덕진동 호텔 스마일(HOTEL SMILE),루리리**,친절하고 시설도 깨끗합니다,5,1
전주 덕진동 호텔 히든(HOTEL HIDDEN),고요한*******,시설이 많이 낙후되고 리모콘 작동 불량에 에어컨 작동 불량 방에 냄새도 많이 니고 좋은 후기 보고 예매했다가 낚인 기분이 드네요,1,0
전주 덕진동 호텔 쏘울(Hotel Soul),윤*,가격은싸요,1,1
전주 덕진동 브라운도트 전주덕진점,언*,잘쉬다갑니다 재방문예정,4,1
전주 혜윰 한옥스테이,지온*,아주 잘 쉬다간 곳이에요,5,1
전주 중화산동 YAJA 중화산점,졸려자***,일교차가 심한 날씨입니다 낮에 덥다고 밤에 그냥 잤다가 감기 걸리기 딱 좋은 날씨입니다 산책은 따뜻하고 깨끗해서 자고 나면 정말 개운해요,5,1
전주 송천동 호텔 더 그레이(THE GRAY),폭신폭신아*******,나하고는 별로안맞네요,1,0
전주 우아동 Hotel The VIZIT,짜릿한******,친절하게 안내해주셔서 좋아요,5,1
전주 우아동 호텔 젠,Nu*,처음이용해봤는데 좋아요 다음에도 재방문해야겠어용 아 근데 욕조 높아서 바닥에 미끄러움 방지스티커 같은거 있음 좋을거같아요,5,1
전주 금암동 호텔 K,풀향기*******,방음이 너무 안되네요 옆집 무슨 소리가 다 들려요,3,0
전주 중화산동 호텔 시그니처 (Signature),러블리*******,전주의 최고의호텔 친절하시고 방업그레이드 해주시고 감사합니다,5,1
완주 혁신도시 만상 호텔(MANSANG HOTEL),슬로바********,깨끗해요 가격 대비 넓어요,5,1
전주 중화산동 투썸호텔,kimhy***,여기좋아요 만족합니다,5,1
전주 중화산동 스페셜,샤랄라무지*****,가성비 굿 물만 잘 채워주세유,5,1
전주 우아동 센트,bou*****,사진 보다 조금더 오래된듯한 느낌 몇년안에 리모델링 해야 할듯,3,0
전주 우아동 호텔 젠,하하쭈******,오랜만에 갔는데 전보다 더더 섬세하게 배려해주셨어요 손 따뜻하게 나갑니당 감사합니다,5,1
전주 금암동 호텔 마리(터미널점),라이보*,청소 상태가 너무 청결하고 소음하나없이 조용해서 좋아요,5,1
전주관광호텔,나날들*******,위치랑 주위 편의시설은 좋았어요 시설은 정말 별루였어요 여행 다니면서 침대시트가 뜯어진경우는 처음보네요 관리가 제대로 안되고 있는 느낌이었어요,2,0
전주 금암동 호텔 바라한(HOTEL BARAHAN),뒹굴뒹**********,가격빼고 매우 만족,4,1
전주 산정동 제이즈 호텔,캔디짜******,제법괜차노,4,1
전주 덕진동 호텔 와이케이(HOTEL WAIKEI),라오스무전****,모두 좋긴 했다만 화장실 청결이 다소 아쉽네여,4,0
전주 갤러리스테이,가랑비*******,사장님 너무친절하시고 숙소 깔끔하고 좋았어요 편하게 잘쉬다가요 맛집도 추천해주셔서 저녁과 아침도 잘해결했어요 마스크도 잘쓸게요 감사합니다,5,1
전주 산정동 NABI(나비),짜릿한봄향*****,종아오아요,3,1
전주 우아동 에이치호텔,차니바라*,객실내부는깨끗했으나방음이안되어너무시끄러워습니다 리모델링공사가잘못된건지대화소리가다들리고 물내려가는소리가계속들려서불편했습니다,3,0
전주 중화산동 브라운도트 전주중화산점,하트엄*****,3박이라 마지막날 오전에 청소부탁드리고 나왔는데 4시쯤 들어가니 청소안되있더라고요 사장님은 밀려서그런거같다고 죄송하다어떠카냐고하시고 글서 또외출하기도그렇고 그냥쓴다했는데 5시쯤갑자기 누가문열고들어옴 그러드니 어머나하고닫고나감 어이가없었음 카운터랑 직원이랑 그렇게 소통을안하시는건가 청소하려고들어오신거같던데 아니근데 저녁5시에 무슨청소를 글고문열기전에 입실상태면 방호수불빛꺼져있거나켜져있거나하지않나 그런 부분 확인도 안하고 그냥 막들어오는건,3,0
전주 금암동 비스트,바닷가최고*****,이런 숙소는 생전 처음봤어요 메트리스 아래 이불은 곰팡이로 뒤덮혀서 경악을 금치못했고화가나서 사진도 찍어놨어요 화장실은 소변찐내로 들어갈때마다 코를 막고갔어요 10시 좀 넘어서 주인분께 문자가 왔는데 10시 30분까지 문자 답장 안하면 방을 취소하겠다고 문자가와서 여행하다가 부랴부랴 입실했어요 그런 규정이 있는지 없는지 의문인데 있다고하더라도 너무 어처구니가 없고 너무 너무 불쾌했어요 청결상태는 두말하면 입아플정도로 더러웠어요 여긴 그냥 걸러야 할 곳 같아요 다른분이 리뷰에도 써논 것 처럼 저희도 뜬 눈으로 보냈어요,1,0
전주 솔호텔 (SOL),으랏차********,후기 잘 안남기는데 너무 좋았어요 남자친구랑 또 올려고요,5,1
전주 금암동 YAJA 전주터미널점,형아놀******,프런트에계시는 아주머니가 너무 불친절하고 합당하지 않은 추가요금을 요구하네요 앞으로도 그런방법으로 돈 많이 버세요,1,0
전주 중화산동 엘도라도,가랑비*******,이용중에 난방이 되지 않았던 점이 아쉽네요,3,0
전주 덕진동 호텔 쏘울(Hotel Soul),으랏차*********,샤워기 수압이 너무 약하고 물이 다 새고 따뜻한 물도 잘 안 나와고 옆방 소리가 너무 잘 들려서 시끄러웠어요,2,0
전주 중화산동 호텔 더 케이,느릿느*******,배그방인데전혀 되질 않아요,5,0
완주 칸 드라이브인 무인텔(KAN),군포*,깔끔하고 괜찬았습니다,5,1
전주 금암동 윈져,하이루*,좋았습니다 깨끗하구 미소로 맞이해주셔서 기분좋았습니다,5,1
베스트웨스턴플러스 전주호텔,볼링*,전주에 갈때마다 이용합니다 좋아요,5,1
전주 산정동 호텔 카누(HOTEL KANU),빵빵빵*,깨끗하고방음도잘되고 사장님도친절하셔서자주오게되네요 가격대비만족합니당,4,1
전주 신시가지 오스카,갹1*,침대 매트리스 교체하셔야겠어요 엄청 삐그덕거림,3,0
전주 금암동 신성파크텔,강남대로래***,사장님 넘친절하시고 가성비가 좋습니다 강추합니다,5,1
전주 금암동 비지니스 호텔 궁,weonj**,객실이 깨끗하고 사장님이 너무 친절하셔서 기분좋게 잘 쉬다 왔어요,5,1
전주 금암동 칼튼힐호텔,안농하세*,아주 좋맀습니다,5,1
전주 금암동 후,느릿느*******,약간 담배냄새는 어쩔수없어요,4,0
전주 우아동 호텔 젠,오늘좋******,직원분들은 친절하신데수건도 지저분욕실은 낡았고냄새나고 복도에서랑은 담배냄새,3,0
전주 중화산동 로데오,가랑비*********,완전조아요오오옹,5,1
전주 신시가지 오스카,산그늘맛있*****,친절하고 최고였어요 덕분에 재미있게 놀았습니다,5,1
전주 중화산동 호텔 인트로(HOTEL INTRO),스쳐간*******,너무더웠어요,5,0
전주 중화산동 투썸호텔,가랑비나도******,가성비 좋고 조용한 호텔입니다,5,1
