text,rating,label
친절하고 서지스도좋아여,5,1
편하게 잘 쉬다갔는데 다만 화장실에 전기가 안들어오나봐요,4,0
비데도 안되고 드라이기도 안되네요,4,0
조아융조아,5,1
침대에 머리카락 있었고 방이 조금 추웠어요,4,0
따뜻하고 깨끗해서 완전 좋아용,5,1
너뮤 좋아요,5,1
깔끔하고 조용해서 너무 좋았습니다,5,1
다음에도 또 이용하겠습니다,5,1
클럽이였어요,5,0
야놀자에서 예약해도 원하는 테마 방 있는 분들은 오기 전에 프론트에 미리 연락 주고 오셔야 돼요,4,0
야놀자에서도 핑크방으로 뜨길래 벽이 핑크색인 방으로 생각하고 왔는데 이미 다른 손님 들어가있다고 안된다고 하셔서 당황했어요,4,0
방 상태 좋고 인테리어는 이름 그대로 럭셔리하고 방음도 좋았어용,4,0
1시까지최고입니다,5,1
먼저 저는 자주텔을 합니다,3,0
일주일에 45일을요,3,0
마리호텔체인점 지금까지 모든면에서 잘못예약햇다라는 후회는안들게끔 한다고 생각햇엇습니다,3,0
여기 터미널점 또한 처음이 아니구요,3,0
첫번째 직원분들 웃으면서 저 맞아주고 퇴실할때 또한없습니다,3,0
여직원분 낮에계시는 그분은 대화하면 웃으면서 대응합니다,3,0
나머진 못적없음비품이나 문의사항 뭘물어보는것이 내가 미안함을 가져야됨 두번째 시설 노후화는 뭐 건물 연식이 잇으니 감안한다쳐도 기본적인 유지보수는 해야지 동네여인숙인줄 샤워후 모든 밸브 잠궈도 물소리 그리고 배관에서 나는소리가 한시간가까이 남 침대 욕나옴삐그덕 침대산거임,3,0
감지센서 달아논것도아니고 움직일때마다 삐그덕 거리고 가운데 틈새벌어지고 십만원이 넘는돈 을주고 자는데 샤워장문고리가 어디 시골터미널 공중화장실 들어가는 입구에 간신히 버티고 잇는손잡이도아니고 나사가 헐거워져서 거의다 벌어져가지구 떨어질것같드만,3,0
파손되면 변상요구할까봐 손바닥으로열고수건걸이 없어서 변기위에 얹어놓고 수건걸이 잇던자리에는 보기흉한 못질자국만 남아엇더구만 하나물어봅시다,3,0
비싼돈주고 자는데 예약할때비용은 객실컨디션이 최상일때 책정한 금액일텐데 입실후 객실이 위에 글처럼컨디션이 저렇다면 문제있는거 아난가요 바꿔서 고객이 숙박비에 부족한데 좀 깍아주시면안되겠습니까,3,0
이러면 깍아주나요,3,0
그렇지않쵸 다른 체인점이 아닌곳은 융통성이라는게 잇어서 가능하기도합니다,3,0
여기마리는 체인점 이니 절대 네버 그렇지않아요,3,0
룸업그레이드 받으려욕심내는게 아니고 객실여유잇을때 홍보그리고 기분문제라고생각하는데 단한번도 여기마리는 업그레이드 받아 본적도 숙박비절충도 퇴실시간 칼퇴실에 삼십분 시간지나면 대실적용하드만,3,0
내다시는 마리 안가렵니다,3,0
제가 저리많이 텔이용해도 후기작성 다섯개나 될까말까하고 좋지않은후기 여기가 두번째입니다,3,0
제글 거짓하나없이 작성한것이니 깊이생각해보시길 세번째,3,0
실망시키지 않아요,5,1
깨끗하고 좋아용,5,1
처음 와봤는데 좋네요,5,1
깔끔하였으나 방음이 안되었습니다,4,0
같이 간 사람이 들어가자마자 담배냄새 난다고 말하더라구요,4,0
시설은 좋았지만 탈취신경 써줬으면 좋겠습니다,4,0
가성비 좋은곳 추천합니다,4,1
한옥마을 객사 북대 가운데쯤 있어서 거리도 좋구요,5,1
무엇보다 생긴지 얼마안되서인지 진 깨끗하고 청결에 신경많이쓰신게 느껴졌어요,5,1
수건에서 향기도 너무좋게나구 침구가 진짜편해서 원래 잠자리가리는편인데 꿀잠잤네요,5,1
사장님들도 친절하시고 깨끗하고 꼭 집같은분위기이고 모든게완벽했던 곳이었습니다,5,1
전주여행가면 또 갈거에요,5,1
근데 딱 하나 아쉬웠던게 샤워할때 물온도가 너무 왔다갔다했어요,5,1
찬물나왔다,5,1
그것만아님 흠잡을게 없는 진짜 간만에 좋은곳 알게된거같습니다,5,1
이대로만 청결하게 잘유지해주시면 진짜 좋을거같아요,5,1
제 후기 절대 지우지마세요,5,0
해당호텔을 이용하는 모든 고객들은 알권리가 있습니다,5,0
저는 2박 연박으로 묵었고 체크인 할 때 내일 나가실 때 말씀해주세요라고 하셔서 다음날 아침 객실전화를 통해 프론트에 나갔다 올테니 방청소를 해달라고했고 직원분께서는 시간이 늦어 화장실청소만 가능하다고 하셨습니다,5,0
저는 배딩정리까지 요구했으며 직원분은 알겠다고 하셨고 나갈 때 메이크업룸 이라는 버튼도 누르고 나갔습니다,5,0
근데 나갔다가 돌아오니 방은 그대로였고 프론트로 전화하니 다른 직원분이 받으셔서 방청소를 안해도 된다고했다라고 전달 받았다네요,5,0
어이가 없었습니다,5,0
제가 듣고 했던 말 그대로 전달 하며 청소를 요구했으나 청소 하시는 분들이 퇴근하여 청소는 어렵다고 방을 옮겨주겠다고 하셨습니다,5,0
저는 어차피 하루만 자면 다음날 나갈거고 짐도 다 옮겨야하는데 방을 옮기는 것은 불편하다고 하니 금액환불을 먼저 제안하셨습니다,5,0
확인해보고 전화주시겠다는 말에 기다렸고 전화가 왔는데 돌아오는 말은 어플 통해서 예약해주셔서 금액환불은 어렵습니다라고 하시네요,5,0
이게 맞는건가요,5,0
그리고 처음엔 오전직원분이 제가 전화해서 방청소를 안해도 된다라고 했다더니 나중엔 청소팀에 청소를 요구 했으나 청소팀에서 누락이 된거라고 말 바꾸시고 너무 기분 나빠서 오전에 직원분과 통화한 녹취록 있지않느냐,5,0
그거 들어보고도 내가 청소하지말아달라고 했는지 확인해달라하니 개인정보 때문에 허락 없이는 녹취되지않는다고 하네요,5,0
투숙객을 바보로 아는 곳은 두번다신 갈 일 없을 것 같습니다,5,0
덕분에 아주 기억에 남는 여행이 되었습니다,5,0
침대도 편하게 잘 되어있어서 좋았어요,5,1
위치랑 주차가 확실히 편하기한데 방음이 너무 안 돼서 옆방에서 이상한 소리가 자꾸 들려요,1,0
침구도 깨끗하지 않고 저희가 체크인할 때 화장실 바닥에 물이 많이 있고 체크아웃이 10분정도 늦어져 시간을 못 지켜서 죄송한데 프런트 직원은 기본적인 인사도 하지 않을 정도로 태도가 친철하지 않아요,1,0
프런트 직원인데 이런 태도가,1,0
모기가 진짜 조오오오올라 많음,2,0
열마리는 진심으로 있음,2,0
간만에 따뜻하게 물놀이 했어요,5,1
방이 좋아요,5,1
사장님도 무슨 경상도분같고 가격대비 별로 유흥주점 건물이라 좀 별로네요,2,0
친절하고 좋아여,5,1
새로 단장해서 깔끔하고 시설이 좋아요,5,1
냉동식품도 따로 얼려주셔서 좋았어요,5,1
조금만 더 청결했으면 좋겠어요,4,0
만화책도 있고 시간떼우기 좋았어요,5,1
다 좋은데 카운터 사장님이 좀,4,0
잘 이용했습니다,5,1
구 라마다호텔이라 믿고 예약했는데 역시 라마다 이름값하 네요,5,1
다음에 전주 들릴일있으면 여기로 꼭 와야될것같습 니다 조식 저는 술기운때문에 잘 못먹어서 기억은 안났는데 대체 적으로 만족스러웠습니다,5,1
다좋았는데 드라이기가 바람이 약해요,5,0
좀 좋은게필요할듯 합니다,5,0
침대도 넓고 위치도 좋고 깔끔해요,5,1
여행와서 방 알아보다가 마침여기로왔는데 다른거는 다나쁘지 않았는데 수압이 너무약해서 불편했어요,1,0
진짜 주차 힘듭니다,2,0
시내에 있는곳이라 접근성도 좋고 시설도 좋아요,4,1
전주여행와서 하룻밤 숙박했어요,4,0
주차장 괜찮고 시설도 괜찮아요,4,0
근데 화장실에 변기쪽에만 문이 있는데 이 문이 제대로 안 닫기고 위쪽은 뚤려 있어서 큰일볼때 냄새때문에 신경쓰이더라구요,4,0
그리고 주변이 번화가여서 밤에 클럽음악소리와 술주정부리는 소리들로 잠을 좀 많이 설쳤네요,4,0
이 점 참고하시기를,4,0
깨끗하고 주차가 편해요,5,1
깰끔합니다,5,1
침대가 엄청푹신하고 깨끗해요,4,1
사장님이 정말좋으십니다,5,1
넓고 쾌적 화장실 불이 넘 어두워요,4,0
한결같아서 편안한 곳,5,1
깔끔했지만 담배냄새가 났습니다,4,0
이전에 갔을때에는 엄청 쾌척하고 깨끗하구 좋았는데 이번에는 쫌 아쉬웠습니다,3,0
스타일러도 있고 간식도 있고 화장실 청결도 괜찮아요,4,1
여사장님 계셔서 여자분들 방문시 괜찮을꺼 같아요,5,0
말투는 친절 하시지도불친절 하시지도 않으셔서 괜찮아요,5,0
필요한거 잘 챙겨주세요,5,0
다만 에어컨 안시원해요,5,0
몇시간 틀어놔야지 시원할 정도 이고 선풍기에는 먼지 덕지 덕지 붙어 있어서 깜놀 했어요,5,0
에어컨 날개에 곰팡이 있어요,5,0
더운데로 틀긴 했지만 찝찝 주변에 방이 없어서 숙박했는데무난 하게 하루정도 숙박 하는게 좋아요,5,0
첨에 외관상 좀 구랬는데 내부 보니 한옥 스타일이여서 괜찮아요,5,0
아늑하게 잘 있었네요,5,0
청소만 조금 신경 써주시면 좋을꺼같아요,5,0
아 그리고 화장실 문에 유리창으로 되어 있어있어요,5,0
놀라지마세요,5,0
바닥 엄청 더러워요 욕실도 그렇구요,2,0
친절하시기만 해요,2,0
여름휴가중 전주에 1박하면서 이용했습니다,5,1
영화의거리랑 한옥마을까지의 거리가좋아 예약했는데 최대한 서비스의 질을 올리려 신경쓰신 부분이 너무 좋았습니다,5,1
주차장도 넓어요,5,1
청결하고 깨끗합니다,5,1
다른 모텔과 비교불가입니다,5,1
그리고 티비가 아주 커서 축구 보는데 실감났어요,5,1
다음에 또 올게요,5,1
방이 꿉꿉하고 수건에 냄새가 났어요,3,0
데스크에 교환한다는 거 까먹었는데 관리가 잘되면 좋겠어요,3,0
역시사장님이바뀌어서 그란가 돈값하네요,2,0
싼게비지떡이라구시설이노후가많이됐네요,2,0
샤워기꼭지에긁혔는데피가약간나네요,2,0
정확히2시도않되었고 여긴 물론5분전이였죠,2,0
그래서다시물었는데 30분 지나면 추가 받는다고하네요,2,0
1시30분되연 추가5000원입니다,2,0
전 여기당골인데10년 당골인데 전주오면여기서 일주일재숙하고 했는데 전에 사장님이참좋으셨는데,2,0
오후 10시가 넘어가면 무인시스템으로 넘어간다고 합니다,1,0
그러면 숙소컴플레인 있을시에는 손님이 혼자 알아서 해결 해야 하는가 봅니다,1,0
에어컨도 안되서 덥고 짜증나고 그밤에 전화 하니 에어컨 설정 해준다고 하고그뒤로 연락 두절전화 열번도 넘게 해도 안받아요,1,0
체크아웃 할때 컴플레인 하니 기분 안좋으셨는지 인상을 쓰시고요,1,0
전 돈 내고 쾌적하게 자지도 못했는데 저만큼 기분 나빴을까요,1,0
서비스를 바란것도 아니고 시설 문제에 제가 왜 기분 나빠야 하고 피해를 봐야 했는지 모르겠네요,1,0
모기까지 절 미치게 만들었네요,1,0
좋은 기억으로 남아 다시 재방문 했는데 너무 실망하며 왔습니다,1,0
즐겁게 온 전주여행이였지만 피곤하고 힘든 기억 가지고 가네요,1,0
이런부분은 개선 하셔서 다른 투숙객들이 불편하지 않았으면 좋겠습니다,1,0
한옥마을까지 걸어가긴 좀 멀어요,5,1
3키로정도 되려나 근데 직원분이 너무 친절하시고 방도 깨끗하고 모텔과 호텔사이정도로 보시면 됩니다,5,1
저는 다음에가면 또 갈것같아요,5,1
담배냄새믄 안났지만 시설이 노후대어있음,5,0
화장실 문 없어서 깜짝 놀랬어요,5,0
푹쉬었다가용,5,1
예쁘고 분위기도 좋아요,5,1
사장님도 친절하십니다,5,1
전주가면 여기만 올 것 같아요,5,1
에어컨 소음이 심한거빼곤 좋았어요,5,0
안마의자 있는거부터가 일단 좋고 목욕탕 물 못받는거 빼곤 다 괜찮았어요,5,1
3년전에 갔을때는 복층이였던 것 같은데 다시 전주여행을 오면서 찾았던 숙소입니다,5,1
이번에가니 층이 나눠져있더라구요,5,1
방마다다른건지 모르겠지만 전주갈때마다 가는곳이고 기억에남는곳입니다,5,1
다 좋아여,4,1
전반적으로 숙소에 묵은 먼지가 많았어요,3,0
비품이나 시설은 오래된 느낌이구요,3,0
금연구역의 숙소라고 써 있었는데 담배냄새가 복도에서부터 콤콤하게 나는게 별로 하지만 직원분들 모두 친절하셨어요,3,0
가격대비 깔끔하고 좋아요,5,1
주차장도 넓어요,5,1
정말 클럽 소리 때문에 단 한숨도 못자고 나왔어요,1,0
누워있어도 진동 때문에 머리가 울려서,1,0
비데는 전원콘센트없는데 왜 설치했는지 세면대사용한물이 밑바닥으로그대로 쏟아져나오는데 가격을떠나서 제대로점검해주십시오,3,0
701호 샤워기 수압이 심하게 낮아요,2,0
깔끔하구 괜찬은데 추워여,4,0
깔끔하니 좋더군요,5,1
주차까지 모든게 다 완벽해요,5,1
괜찮았어요,3,1
욕실 배수구가 막혀서 물이 내려가지 않았어요,2,0
욕실 청소는 어찌 했을지 훤히 보이더군요,2,0
옥조에서 몸담그기좋은 욕조 매우넓어요,5,1
너무 좋았어용,5,1
번화가에 위치해있는데 방음이 너무 안돼요,2,0
적어도 창문이 제대로 닫히면 모를까 제대로 닫히지도 않고 옆에 클럽있어서 새벽까지 쿵쿵 거리느라 잠을 못자요,2,0
알고가면 괜찮은데 모르고 가시면 잠을 못자니 좋지 않을듯요,2,0
그리고 화장실 들어가자마자 담배쩐내가 그대로 나고 엘베 두명타면 만원이라고 뜹니다,2,0
폼클렌징 하나있구요,2,0
티비가 작아요,2,0
바닥이 대리석인데 머리카락은 안 보여서 좋은데 슬리퍼없이 못다녀요,2,0
맨발은 버석거립니다,2,0
욕실하고 방의 경계가 없습니다,2,0
스파하는곳 샤워하는 곳이 나눠져있어서 그것도 불편합니다,2,0
세면대옆에 드라이기 있을 수 있는데 스파까지잏는건 감전위험도 걱정이이건 괜한걱정인가 모르겠지만 저는 걱정하면서 썼습니다,2,0
참고들 하시고 예약하시면 됩니다,2,0
이유 설명없이 규정이라며 차키를 맡기라고 요구합니다,1,0
이유를 재차 물으니 그제서야 한쪽에 주차를 하면 차키를 맡기지 않아도 된다고 답변해주셨습니다,1,0
처음부터 이유와 함께 차키 맡기는게 불편하면 다른 방안이 있다고 제시해주셨어야한다고 생각합니다,1,0
변기 수압이 약합니다,1,0
휴지 몇 장에 변기가 막힐 정도로 수압이 약하다면 미리 고지를 하거나 화장실에 내용을 써놔야한다고 생각합니다,1,0
변기가 막혀 연락을 드리니 쓰레기통이 있는데 휴지를 왜 변기에 버리냐며 뭐라고 하시는데 이 또한 아쉬운 대처였습니다,1,0
샤워기에 이상있었는데 빨리 해결해주셔서 잘 쉬다 갑니다,5,1
안에 모기 많아요,2,0
직원분이 실수로 예약시간착각 하셨다고해서 시간다시확인하고 입실했는데도 퇴실시간안됐는데 퇴실시간지났다고 전화오고 다음에도 이용할건데 그때는 편하게 쉬다오고싶어요,5,0
좋은 추억 만들게 해주셔서 감사합니다,5,1
다음에 또 방문하고 싶어요,5,1
예전에 담배냄새가 너무 나서 안가다가 다른 곳 다니다가 오랜만에 갔는데 이젠 담배냄새보다 불쾌하고 꿉꿉한 냄새가 너무 나오숨막혀서 차에 가서 뿌리는 탈취제 뿌리고 있었어요,3,0
물빨 약한거 빼고는 다좋아요,5,0
지하라 습해요,4,0
깔끔하고 좋아요,5,1
금연실도 있어서 좋네요,5,1
가격 대비 청결도도 좋고 시설도 정말 좋았어요,5,1
여행 차원에서 좀 싼 가격에 숙박비를 알아봤는데 다음에도 또 이용할 마음이 있어요,5,1
한옥뷰가 별로없어서 아쉬웠지만 모든게 완벽했어요,5,1
하늘보면서 스파도하고 낭만가득한 스파였답니당,5,1
그리구 방향제 어떤거쓰나요,5,1
너무 궁금해요,5,1
다음에 가면 알려주세용,5,1
침대도 푹신하고 가운도 부드러워서 좋았어용,5,1
청결하게 잘 지내다 가요,5,1
좋았습니다,5,0
다만 모기가 있어 잠을 좀 설쳤어요,5,0
하루는 사용하지 못했습니다,2,0
너무좋습니다,5,1
방도 크고 노트북에 욕조 화장실 샤워실 분리 세심한 인테리어 앞으로 전주에서 숙박할일있으면 무조건 여기서 지낼 생각입니다,5,1
다만 위에서 너무 소음이 심했네요,4,0
한옥마을근처 도보여행하기 너무좋은숙소,5,1
전기장판 없어서 추웠어여,3,0
샤워기 온수 수압이 너무 약해요,3,0
한옥마을이랑 큰마트들도 엄청가깝고 무엇보다 너무 친절해서 좋았어요,4,1
센스있게 모기향도 피워주셔서 바베큐하는동안 모기도 안물렸네요,4,1
일단 여긴 호텔이 아니라 모텔입니다,1,0
그리고 1층은 1층이 아니라 지하고요,1,0
진짜 완전 사장님은 친철하시고 좋습니다,1,0
다만 1층 지하는 이불도 습하고 침대도 정말 자기 불편한 상태였고 화장실에선 하수구 냄새때문에 머리가 띵할 정도입니다,1,0
다신 가고싶지 않네요,1,0
객실에 먼지와 욕실 곰팡이는 별로였어요,4,0
욕실 드라이기는 왜있는지 모르겠어요,4,0
녹슬고 고팡이가 있어서 만지기도 싫었어요,4,0
조금 옛날 느낌이 나긴하지만 다깔끔하고 좋아요,5,1
화장실은 아주 깨끗해서 좋았는데 룸 들어가자 마자 오래된 땀냄새 같은 꿉꿉한 냄새가 나서 좀 아쉬웠어요,3,0
정성들여 서비스하긴 하나 시설의 한계,3,0
잘 쉬다 갑니다,5,1
리뷰보고 걱정했지만 직원분들 친절하시고 사양도 3070있는곳 받았는데 가격대비 잘쉬었습니다,5,1
다음에도 재숙박 할예정입니다,5,1
저는 별로였어요,1,0
깔끔한 객실컨디션에저렴한가격까지 너무좋았어요,4,1
늦게 대실잡고갔는데 2시간지났다고 전화오구 조금만 기다려주시지 방음 잘안돼요,1,0
전국 어딜가도 이만한데가 없을듯,5,1
직원분들 친절하시구 바닥엔 머리카락이 많았어요,5,0
룸도 깨끗하고 시설도 좋아요,5,1
무엇보다 사장님이 너무친절하세요 라면 빵 커피등 잘챙겨주시고 이용하기 편리했어요,5,1
다시 전주오면 숙소는 여기올거예요,5,1
핸드폰 충전기가 없는게 아쉬웠어요,4,0
넓고 깨끗해서 좋았어요,5,1
창문 닫으니소리도 안들렸고요 침구가 깨끗한게 너무너무 마음에 들었습니다,5,1
공간도 아주 넓구요,5,1
깨끗했어요,5,1
주위에 편의시설이 다 있어 너무 편리했어요,5,1
일단 전 재방문의사 만땅입니다,5,1
청결이 제일 중요한 타입이라서요,5,1
이불도 각이 잡혀있는게 바로 세탁한거 같아요,5,1
실제로 깨끗하기도 했고요 사장님도 엄청 친절하셨어요,5,1
이것 저것 챙겨주시고 또 방문할게용,5,1
꽤 괜찮았어요,5,1
침대에서 삐걱거리는 소리도 나지 않았고 화장실 물도 빠르게 배수됬습니다,5,1
다만 컴퓨터가 조금 느려욥 그것만 감안하면 너무너무 괜찮습니다,5,1
앗 좀 건조해서 아침에 일어나서 힘들었어요,5,1
사진은 못 찍었어요,5,1
근데 되게 깨끗하고 좋았어요,5,1
특히 화장실이 넓어서 맘에 들었어요,5,1
재방문 의사 100프로입니다,5,1
출장올때마다 여기만오는데 사장님친절하시고 깨끗하고 좋아요,5,1
보일러가 고장났었음샤워를 못했음,3,0
수도가 얼어서 못씻고나옴,1,0
수도얼었다고 말씀드리니 어떻게 해야냐고 역으로 물어보시더라구요,1,0
씻고 바로공항가려고 잡은 숙소인데 못씻고 나왔습니다,1,0
대처가 너무 아쉽네요,1,0
인테리어한곳이라 깔끔해보이는데 청소상태가 별로입니다,3,0
입실하니 욕조 위에 수건이 덩그러니 있어서 놀라고 이불도 방금 누가 덮었는지 헝클어져 있으며 602호 외풍이 매우 심해서 감기 걸렸어요,2,0
수건이 넘 너덜너덜해욬 그거빼곤 좋아요,5,0
후기들이 대체적으로 좋아서 방문했습니다,3,0
지방 출장 멀리간거라 여독 풀려고 프리미엄 예약한건데 조금 실망 스럽네요,3,0
일단 침구에 모래같은 먼지가 피부에 거슬리는 감촉이 있었어요,3,0
안마의자는 가죽이 낡고 여기저기 얼룩이 있어서 지저분한 느낌이라 안썼고 고데기는 열은 잘 올라가는데 아귀가 안맞아서 머리 다 뜯겼습니다,3,0
욕실 화장지 걸이는 망가졌는지 고정이 안돼서 자꾸 떨어지더라구요,3,0
되게 시끄럽 전체적으로 오래된 모텔 느낌입니다,3,0
좋았던 건 창문이 크니 아침에 빛이 잘 들어와서 시야가 트이는 느낌이었고 욕실이 깨끗했어요,3,0
욕조관리는 잘 된 것 같습니다,3,0
주변에 놀거리가 크게 없어서 조용하니 좋았고 아 주차 공간 많은 것도 장점이네요,3,0
방음욕실8090 년대 여관수준이였슴,1,0
침대매트리스가 정말 편하고 좋았습니다,5,1
시설도 깨끗하고 다음에 또 방문하고픈 곳 입니다,5,1
다 좋았는데 담배냄새가너무 심해서 머리 아팠어요,5,0
환기해도 안 빠졌어요,5,0
친절하게 맞이해주시고 기억해주셔서 감사해요,5,1
가성비가 조아요,4,1
겨울에가려면 추워요 있는 내내 입김 나와서 밥먹기도 춥고 자기도 춥고 힘들었어요,2,0
객실 들어가자마자 담배냄새 때문에 고통이였습니다,3,0
거기에 컴퓨터는 화면도 안나오고여,3,0
조식도 너무나 잘 나오고 욕조가 깊어서 넘 좋았어요,4,1
매트리스위에 전기장판있고요 주변에 모텔과 음식점이 있어서 괜찮고요,4,1
다시 방문할거같아요,4,1
화장실 개선만 하면 좋겠어요,5,0
그리고 바닥이 넘 추워,5,0
요 슬리퍼 놔주세요,5,0
갠찮앗네어여,5,1
모기가 너무 많아여 그거빼곤 완전 만족,4,0
청결이 많이 아쉽네요,3,0
너무 깨끗해서 다음 전주여행때도 고민없이 이용할겁니다,5,1
다음에 또 이용하고 싶을 정도로 만족했어요,5,1
사장님친절하신데 요즘은 바닥에 머리카락청소가 잘 안되어있는거같아요,4,0
자리가 좋아요,5,1
고층수압 약한거만 빼면 가격대비좋습니다고층은 수압이 믄제에요,4,0
룸이 깨끗해요,4,0
난방은 안됬구요,4,0
화장실 문은 에러닷,4,0
후기 평들이 좋아서 숙박 예약을 했습니다,5,1
시설이나 청소 상태등 생각보다 더 컨디션이 좋아서 매우 만족스러웠고 바로 앞에 편의점이 있어서 간단한 간식거리도 쉽게 구할수 있어서 좋았습니다,5,1
깨끗하고 위치가 좋으나 가격에비해 오래된 호텔의 상태가 아쉬움,3,0
친척들이 다함께 모인 거라 큰 숙소로 잡은건데 다인원이 묵기에는 제격이었어요,4,0
화장실도 4개나 있고 필요한 식기도 충분하고 에어컨도 잘 나왔어요,4,0
근데 주차가 힘들었어요,4,0
다른 친척들은 공영주차장에 차를 대기는 했으나 할머니 할아버지 모시고 온 차를 펜션 앞에 댔는데 그 앞에 가로막아선 다른 차가 남김번호도 없이 저희차를 가로막고 있어서 경찰도 부르고 날도 더운데 밖에서 1시간 넘게 난리한바탕을 쳤네요,4,0
당연히 금방 연락되서 금방 차빼줄줄 알았거든요,4,0
할머니 거동이 불편하셔서 땀 뻘뻘 흘려서 다시 들어가기도 뭐하고 친척어르신들 다 밖에서 너무 힘들어하시는데 펜션 관리하시는 분도 연락 안 받고 묵는 것 자체는 나쁘지 않았으나 만약 거동불편하거나 어린 아이들이 있는 집은 잘 생각해보셔야겠어요,4,0
한옥마을 내 무료운송차량이 있어 한옥마을 주차장까지 오긴한데 남부주차장이나 천변주차장까진 오지 않아서요,4,0
깨끗하고 죠아요,5,1
1층부터 하수구 냄새가 나서 공사를 잘못했나보다했습니다,5,0
방 구조상 화장실과 침대가 구분이 안되있는 경우도 있긴하지만 여기는 화장실 구분자체가 칸막이 위에가 다 트여있어 개인용무상 불편했습니다,5,0
정말 좋아요,5,1
최고입니다,5,1
업그레이드 감사합니다,5,1
가성비 좋습니다,5,1
저는 대실 여기만 이용한답니다,5,1
주차공간이 부족하니까 대신 주차 해주시고 딱 청결하고 잘 관리하시려는 게 보이는 곳이었어요,5,1
크진 않았지만 침대도 편하고 다 좋았구요,5,1
다만 밤새 한 진상이 옆집에서 새벽내도록 소리지르고 벨 누르고 해서 엄청시끄러웠네요,5,1
정말 솔직한후기 남깁니다,1,0
사진은 깨끗해보이고 티비도크고 컴퓨터도있길래 예약했는데 막상가보니 티비도작아서 누워선 자막도안보입니다,1,0
컴퓨터는 정말옛날꺼라 게임할생각도못하고 전기장판은 불은들어오는데 최고까지 올려도 차갑습니다 온수절대안나옵니다,1,0
보일러를 안틀어주신건지 30분동안 뜨거운물틀어놔도 냉수만나옵니다,1,0
약수터온줄알았어요,1,0
보일러좀틀어달라고하니깐 1인용 전기장판가져다주시더라고요,1,0
차라리 차에서자세요,1,0
가성비로 동네최고,4,1
깔끔하고 피시좋고,5,1
모던으로 예약했는데 한옥으로 주심,5,0
초등학교 아이둘과 견학을 빙자한 힐링여행으로 방문했고요 전통적인 한옥 분위기에 고즈넉하고 여러모로 빠짐없이 좋왔습니다,5,1
식구들 모두 잘지내고 만족해하고 아이들에게 좋은 경험이 되었답니다,5,1
다 좋은데 청소가 많이 아쉬웠어요,4,0
가운 비닐이 그대로 있었구요,4,0
머리카락도 퇴실 시간 두시라 좋아용,4,0
가성비 매우 좋은 호텔입니다,5,1
콘센트가없어요,4,0
즐거운 여행지에서 푹 쉬었습니다,5,1
1객실 상태는 사진과 동일해요,4,0
2조식 제공은 과일은 없고 토스트 시리얼 제공되요,4,0
3객실 소독은 주기적으로 하나 하수구 벌레가 있어요,4,0
4 스위트 객실 의자가 엉망이에요,4,0
지금까지 가본 모텔중 제일 좋음 비싼곳은 당연하게 리모델링해서 좋고 여긴 진짜 싼데 가격위치청결난방친절하기까지 누군가 전주온다면 추천해줄만큼 좋네요,5,1
숙소 자체는 전체적으로 좋았으나 근처에 노래방 시설이 근접해 있어 취침중에 시끄러웠음,4,0
한옥마을에 위치해 뒷계단으로 다니기 편했고 숙박하니 바이크할인 도너츠할인등 좋았습니다,4,0
근데 연박시 청소와 침구정리는 안해준다 더라고요,4,0
되는건 수건교체 생수리필 방이 좀 더러워서 청소기는 좀 돌려달라 부탁드리고 외출 후 돌아와보니 안된다던 침구정리 돼있었고 청소기는 요청해서 돌려주셨고 생수리필은 하나도 안해놔서 좀 마음상했어요,4,0
첫날 입실때도 화장실에 머리카락있있는데 말안하고 넘어갔는데시정해주시면 좋겠습니다,4,0
또 하우스키핑 전화안되는거 체크인때 좀 얘기해주세요,4,0
울산라한에서도 연박해봤지만 이런경우는 처음이네요,4,0
조식주는 숙박 가성비 좋아요,4,1
한식 부페식으로 부족함없이 잘먹었네요,4,1
전주 한옥마을 투어후 불편함없이 하루 잘 보냈습니다,4,1
단 에어컨 소음이 좀 커서 두어번 깨고 깊은 숙면을 못했어요,4,1
침대가 좋아서 편안하게 잤어요,4,1
스타일러 좋구요,5,1
토스트도 맛있게 해먹었고 사장님이 더 맛나게 먹는방법알려주셨어,5,1
욬 깔끔했고 고데기도 있어서 너무 좋았어요,5,1
근데 가운에 물냄새가 좀 났어요,5,1
그래도 별점 만점입니다,5,1
위치는 좋아요,3,0
주말이라 가격이 있었는데 절대 그 가격만큼은 아니고 돈이 아깝다는 생각이 들어요,3,0
스마트가 아니고 객실이 그렇게 깔끔하지도 않은거같아요,3,0
잘 놀다갑다,5,1
컴퓨터가 잘 안되요,5,0
조명이 멋대로 켜졌다 꺼졌다해서 상당히 불편했네요,2,0
위생상태도 조금 아쉬웠습니다,2,0
이번에도 잘 쉬었다 갑니다,5,1
방음 잘되고 깨끗하고 사장님 친절하세요,5,1
아주 만족하면서 머무르다왔네요,5,1
강추합니다,5,1
여자친구랑 저랑 잘잤어요,5,1
생각보다 깔끔하고 퇴실시간도 넉넉해서 편히 쉬다 왔습니다,5,1
다음에 또 갈께요,5,1
욕실에서 소변 냄새가 심하게납니다,3,0
너무너무 추워서 야외는 이용못해서 쉽,5,0
적당합니다만 침대 불편함,4,0
너무 노후됬고 사진은 좋아보여서 급하게 예약한건데 방 청소도 제대로 안되어있고 지저분했어요,1,0
수압이 좀 약하네요,5,0
