name,rating,write_date,source,sentence,label
전주 브라이튼 호텔,2,2024-07,y,이불에 피는 진짜 아닌데요 침대만 홍보하지 마시고 침구도 신경 쓰셔야 할 듯,0
전주 브라운도트 덕진점,3,2024-07,y,청소가 안 되어있는 부분이 조금 있습니다 대실이랑 숙박을 같이 하다 보니 빨리 청소해야 해서 어쩔 수 없을 것도 같은데 신경 쓰이시면 가지 마십쇼 로비에 있는 직원인지 주인인지 젊은 남성분 있는데 근무태도가 썩 좋진 않네요 전화응대도 별로고 별생각 없이 일하는 느낌입니다 매우 수동적입니다 리뷰 응답도 다 복붙하는거같은데 말한 부분들이 고쳐지진 않겠죠 수고하세요,0
전주 전주한옥마을점,3,2025-05,y,수건이랑 이불이 전체적으로 오래된 거 같았어요 그 부분만 개선되면 괜찮은 숙소인 것 같습니다,0
전주 제이즈호텔,5,2025-05,y,전주에 결혼식이 있어 숙소를 연박으로 예약했습니다 후기 보니 괜찮아 보였고 가격도 적당해서 갔어요 담배 냄새 안 나고 스타일러도 있고 무소음 냉장고에 물 두 개 치약은 공용으로 있고요 화장실 조명이 좀 어두워요 제가 묵은 방만 그런지 몰라도 화장실 문이 없어요 커플끼린 쪼금 민망할지도요 위치는 모텔촌에 식당도 옆에 있고요 편의점 쪼끔 걸어가면 있습니다 전체적으로 남자 혼자 묵기엔 괜찮았어요 층에 정수기도 있습니다 연박으로 잘 머물고 전주 한옥마을도 구경 좀 하고 가요 잘 쉬었습니다,0
전주 와이케이,5,2022-07,y,자주 이용하지만 확실히 좋아요 넓고 주변에 편의시설도 많고 음식점도 많고 좋습니다 청결하고 좋은 냄새 나고 좋아요 다음번에 또 묵고 싶은 곳입니다 좋습니다 좋아요,1
전주 브라운도트 중화산동점,5,2024-07,y,숙소가 쾌적하고 깔끔해서 좋았어요 주차공간도 여유 있고 사장님도 친절하십니다 같이 간 일행도 마음에 든다고 하네요 다음에 또 방문할게요 아쉬운 점은 가운 소재 너무 좋지만 조금 짧아요,1
전주 호텔 써밋스테이,4,2025-04,y,청결하고 좋아옹 청결하고 좋아옹,1
전주 호텔아지트 신시가지점,5,2024-07,y,직원분들이 너무 친절하고 좋았어요 전주 여행 숙소로 잡은 곳인데 방도 깨끗하고 화장실도 깨끗해서 다음에 전주 오면 또 잡고 싶은 숙소입니다,1
전주 큐,4,2025-07,y,가격은 싼 편이고 사장님이 친절하십니다 창문이 커서 환기시키기 좋습니다 바깥 소음은 딱히 없었는데 문이 틀에 잘 안 맞는지 다른 객실에서 출입할 때마다 덜컹거려 처음에 조금 놀랐습니다 침대는 보통 사이즈 둘이서 자는 데 불편함은 없습니다 냉장고에 물 개 있고 컴퓨터 스타일러 있습니다 수건 개 어메니티 제공됩니다 수압은 적당하고 따뜻한 물은 잘 나옵니다 전체적인 위생상태는 무척 좋은 편이었습니다 특히 화장실 조명이 상당히 밝은 편이라 속속 잘 보였는데 특별히 지적할 만한 것이 전혀 없어 좋았네요 에어컨도 청소 잘 되어있었습니다 한 가지 아쉬운 점이 있다면 언컨 위치가 머리 쪽이라 바람이 얼굴에 너무 직접 오는 건데 이건 팬을 위로 올리거나 간접풍으로 해결하면 될 듯합니다 잘 쉬다 갑니다,0
전주 스마일,0,2025-06,y,사람들 시부터 시끄럽고 복도 초인종 소리 왔다 갔다 문 쌔게 닫고 여는 소리 방문 다 닫아도 들리고 사장은 전화도 안받음 시부터 시 시까지 시끄러워서 잠 못 잠 다시는 안감 최악,0
전주 스마일,5,2018-07,y,깔끔하고 너무 좋아요 또 가려고요,1
전주 이둔호텔,5,2025-05,y,금연 객실이라 제일 좋아요 안마의자도 잘 됨,1
전주 에이치에비뉴,5,2025-04,y,시설이 너무 깨끗하고 화장실도 깔끔했고 내부 정말 좋았어요 편하게 쉬다 나왔네요 감사합니다,1
전주 히든호텔,5,2023-07,y,저렴하고 북대랑 가까워서 자주 이용합니다 사장님 친절하시고 방도 쾌적하니 좋아요 사이즈도 크고 다만 컴퓨터는 잘 안되는 게 아쉽지만 티브이 보고 낮잠 자고 쉬다 오기에 좋은 거 같아요 앞으로 자주 이용할게요,1
전주 호텔 늘,4,2024-07,y,여기 보드게임 있어요 특이하네요,0
전주 호텔사운즈,5,2025-06,y,신식 건물인지 너무 깨끗하고 좋네요 무인모텔이라서 빠르게 키오스크로 하고 들어왔어요 너무 몽환적인 분위기도 좋았고 청소가 잘 되었다 거 해놓은 표시 도 좋았어요 주변에 먹을거리도 많고 바로 앞에 편의점 있는 거 짱좋어요 분위기 좋은 조명도 있고 화장실도 넓고 좋아요 에어컨도 최신형 시스템에어컨 후 가운도 있어요 냉장고에 음료 두 개 있는 거 좋습니다 물도 두 개 있어요 귀여운 식탁도 있고 거울도 크고 커튼도 암막 커튼이라 늦은 시간까지 잘 수 있을 거 같아요 시 퇴실이라 퇴실 시간도 넉넉하니 좋았어요 전주 여행 와서 너무 만족해요,1
전주 관광호텔,4,2019-07,y,화장실 세면대에 개미들이,0
전주 큐,4,2021-07,y,몇번이고 이용하지만 깨끗해요,1
전주 큐,4,2017-07,y,가격 대비 시설은 괜찮은 듯 청소상태만 좋았다 연 좋았을 텐데 이점이 좀 아쉽네요,1
전주 마리 덕진공원점,1,2022-07,y,객실 청소 중이라 퇴실분 늦춰주신대서 예약시간보다 분 뒤에 입실했는데 퇴실전 따로 전화 준 것도 아니고 약속된 퇴실 시간 몇 분 남았는데 냅다 소등 시켜버리더라고요 뭐 전화기도 안되고 거의 쫓겨났습니다,0
전주 마리 터미널점,4,2020-07,y,이번에 청소가 미흡했네요,0
전주 큐,5,2024-07,y,늦은 시간에도 예약이 가능하고 방이 많아서 예약이 편합니다 주차가 부족할 때가 있지만 공간이 부족하면 안내를 해주시기에 큰 문제가 없습니다 다만 실내에서 흡연을 하는 손님이 있어 냄새가 난 경우가 있습니다,0
전주 와이케이,5,2025-05,y,매번 쉬러 갑니다 청결하고 오랫동안 쉴 수 있어서 좋습니다,1
전주 화이트호텔,3,2023-07,y,택시 타고 가는데 설마 저기 저기 헐 이게 내 솔직한 심정 여기 어때에 있는 사진은 밤에 야간이라 괜찮아 보이지만 낮에 가면 연식 오래된 건물이 나옴 관광호텔 이 의미를 여기서 알게 됨 방은 넓은 편 다만 창문 열면 바로 도로 앞이고 오래된 가구들 화장실도 넓은 편이나 오래된 건물이라서 낡은 티가 남 화장실 변기가 작은데 비데를 껴놓아서 변기보다 튀어나온 그렇게 안 불편한데 변기도 자기 부분이 앉으면 닿음 그리고 방에 놔둔 디퓨저 냄새가 단 포도향이라서 더 싸구려처럼 느껴지던 샴푸 린스도 오렌지향 과일을 좋아하시는 듯 좋은 점은 조식은 빵 아니면 라면을 만들어주는데 간단히 먹기 좋음 다만 전주에 미식여행 오신 분들은 굳이 먹을 게 많은 뎁 가격 대비 좀 실망스러움,0
전주 관광호텔,5,2020-07,y,이곳 한번 이용한 후로부터는 이곳만 이용해요 정말 잘 쉬다 갑니다 살짝 화장실에서 담배 냄새 심한 것 빼고는 절대 자는데 문제없고 잘 쉬다 갑니다,0
전주 테라호텔,4,2025-05,y,좀 춥긴 하지만 시설이 좋아요,1
전주 호텔레이나구 전주 소풍,5,2025-07,y,리모델링 한 후로 후기 사진 봤을 때 객실 상태가 청결해 보여서 예약하고 오게 되었습니다 새집에 새 아파트 냄새가 아직 심하긴 해서 환기를 계속 시켰어요 냄새 빠지면 가격도 평일 기준 저렴하고 깨끗해서 자주 올 것 같아요 너무 편하게 쉬고 갑니다 앞으로도 청결에 신경 써주세요 자주 올게요 조만간 또 올 예정입니다 번창하세요,0
전주 브라이튼 호텔,5,2023-07,y,일이 있어 며칠 만에 다시 찾은 전주에 고민 없이 브라이튼을 예약했어요 매트리스 정말 편하고 좋습니다 따지지 않고 또 찾을 거예요,1
전주 윈져,2,2024-07,y,우선 스타일러와 안마기가 구비되어 있다는 점은 매우 만족합니다 하지만 청소를 안 하시는 것 같아요 청결상태가 엉망이에요 컴퓨터 뒤 담배꽁초에 더러운 화장실 곰팡이 핀 에어컨과 벽지 베개 직원분은 친절하셨어요,0
전주 와이케이,3,2019-07,y,나쁘지 않게 이용햌습니다,0
전주 전주한옥마을점,2,2024-07,y,넷플릭스 안돼서 더 좁은 방으로 옮겼더니 거기도 안되네요 침구류에는 곰팡이 같은 푸른색 점이 찍혀있고 침대 보는 끝부분이 다 헤져서 찢어져있어요 동네 모텔보다 못한 룸 컨디션입니다 한옥마을이나 야시장에서 걸어가긴 거리가 꽤 먼 편이에요,0
베스트웨스턴 플러스 전주 호텔,5,2022-07,y,깔끔하고 좋았어요,1
전주 호텔 늘,1,2025-05,y,나쁘지 않았어요 디플 잘 보고 가요 서비스 친절은 좀 아쉽네요,0
전주 브라이튼 호텔,5,2025-06,y,잘 사용하였습니다 감사합니다,0
전주 큐,0,2024-07,y,최악 그 자체 관리 전혀 안되고 가격도 말도 안 됨,0
전주 호텔레이나구 전주 소풍,5,2024-07,y,잘 쉬다 갑니다 큰 차도 앞에 주차하기 좋아요,1
전주 관광호텔,5,2020-07,y,깔끔하고 침대가 아주 푹신했어요,1
베스트웨스턴 플러스 전주 호텔,5,2025-06,y,전주 한옥마을까지 위치도 좋고 가는 길에 로데오거리처럼 맛집 구경거리가 많아서 좋았습니다 엘리베이터가 진짜 빨라서 금방 이동할 수 있습니다 호텔 앞에 편의점도 있어요 수압도 강해서 아주 좋습니다 한 가지 아쉬운 점은 진짜 추워요 난방이 침대 다리 쪽 위에 있어서 온도와 바람을 높이면 눈이 건조해지고 소리가 커서 자는 데 조금 불편했습니다,0
전주 아늑호텔,5,2025-07,y,청결하고 침대도 편하고 다 좋았어요,1
전주 큐,5,2020-07,y,음 저녁에 너무 바닥이 뜨거워요 추위를 잊었어요,0
전주 브라운도트 중화산동점,5,2024-07,y,전체적으로 청결하고 깔끔해서 좋았어요,1
전주 큐,5,2018-07,y,숙소로 썼는데 중화산동에서 잴 낫네요,0
전주 전주한옥마을점,5,2025-07,y,굳 좋아요 자주 이용할게요,1
전주 더케이,5,2025-06,y,오랜만에 저녁 먹고 케이 모텔에 들렸는데 변함없이 가격대도 유지해 주셔서 정말 감사합니다 칫솔이나 치약은 구비되어 있으며 물도 두 개 구비되어 있네요 근처 맥도날드나 먹자골목이 있어서 놀러 오신 분들은 케이 강추 드립니다 요즘 자주 가지 않아서 계속 방문해야겠네요 바로 앞에 씨유 편의점도 있어서 편의점 찾아다니는 고생하지 않아도 됩니다 그리고 무엇보다 스타일러가 준비되어 있어서 고기나 냄새 있는 음식 드시고 스타일러 이용하시면 될 것 같습니다 재방문할게요,0
전주 프린스,3,2025-05,y,오래간만에 이용했는데 너무 만족스럽게 사용하다가 갑니다,0
전주 이츠호텔,5,2025-05,y,깨끗하고 시설 좋습니다,1
전주 윈져,3,2017-07,y,위생이 별로예요 별로예요,0
전주 와이케이,5,2023-07,y,지금 한 일째 연속 방문이었습니다 마찬가지로 건물 객실 모두 깨끗하고 깔끔하고 좋습니다 직원분도 착하시고요 재방문의 사 터입니다 감사합니다,1
베스트웨스턴 플러스 전주 호텔,3,2025-05,y,결론 가성비나 서비스 시설 이용도 모두 애매 화장실까지 포함하여 패밀리 객실인데도 서울보다 좁음 인포데스크 카운터 직원들이 교대된 인원까지 다 봤는데 친절한 사람이 명도 없음 엘리베이터 대 밖에 없어 가뜩이나 전체 수용하기 느린데 대는 늦은 시간까지 점검해서 불편했음 객실 카드 키가 갑자기 먹통 돼서 귀찮은 일 있었음 침대나 수건 등 전반적으로 청결함 주변에 맛집이나 산책 쇼핑할 공간들이 있음 바로 앞에 편의점 있음 서비스로 주는 커피는 맛있었음 지리적으로는 호텔이 여러모로 괜찮은데 이번 이용 경험을 보면 그 옆에 있는 글로스터를 갈 정도로 만족도가 떨어짐,0
전주 전주한옥마을점,3,2024-07,y,리모도 안되고 욕실 슬리퍼도 없어서 말했더니 방을 바꿔주시긴 했는데 다운그레이드 되었어요 근데 화장실도 유리문 아니고 침대랑 티브이도 가깝고 방 크기도 비슷해서 차라리 기본이 더 좋은 듯하여 기본 썼어요 기본은 다시 갈만해요,0
전주 호텔 늘,2,2025-05,y,사장님은 친절하신데 하 방에 들어가자마자 담배 냄새가 나고 청소가 너무 안 되어 있었습니다 침구며 화장실에 머리카락도 있고 제가 집 먼지 진드기 알레르기가 있는데 침구가 너무 누래서 찝찝해서 다리만 이불 덮고 잤다가 다리에 알레르기가 나서 하루 종일 긁다 볼일 다 봤습니다,0
전주 큐,5,2017-07,y,앱에서 본방이랑 다른 거 주시네요 만 원이라 어쩔 수 없다고 하시네요 가격 대비 시간은 길어서 좋아요,1
전주 화이트호텔,4,2025-05,y,담배 냄새가 나서 불편했는데 환기를 시키니 나름 괜찮았어요,0
전주 테라호텔,0,2024-07,y,폼클렌징도 안 들어있고 뭘로 씻으라는 건지 아무것도 없네요 키트는 한 번 더 신경 써주셔야 할 듯 너무 그랬어요 충전기도 잘 달아놓으셔야 할 거 같음 충전기도 없어요 아무것도 러브 어 폼클렌징은 꼭 넣주세요,0
전주 히든호텔,5,2023-07,y,구정문 근처에서 숙박이나 대실을 고민하신다면 무조건 히든 강추합니다 침대커버나 가운 그리고 화장실도 정말 깔끔합니다 그리고 비흡연자분들을 위해서 애초에 방을 따로 잡아주시고 만약 담배 냄새가 조금이라도 나면 바로 바꿔주십니다 매번 갈 때마다 만족합니다,0
전주 스마일,5,2021-07,y,전주에선 항상 스마일 옵니다 봏아요,1
전주 호텔아지트 신시가지점,5,2022-07,y,깨끗하고 좋아 요새로 인테리어 해서 그런지 너무 좋네요 전주 신시가지에서 젤 깨끗한 거 같네요 침대도 푹신하니 잠도 잘 오네요 신시가지에서 술 한 잔 먹고 쉬기 딱 좋네요 커플끼리 오면 좋을 것 같아요,1
전주 관광호텔,4,2017-07,y,방에 들어가자마자 엄청난 소독을 한 냄새가 났을 정도로 청결상태가 굉장히 좋았어요 위생문제는 딱히 없었고 가운이 없어서 아쉬웠지만 여분의 이불과 다량의 수건이 참 편했어요 침대도 너무 편했고 입지도 한옥마을이랑 시내랑 가까워서 밤에도 산책 나가기 너무 좋았어요 다만 체크아웃이 시라니 조금 촉박했다는 것 또 들를 의향 있어요 정말 접근성이 좋네요,1
전주 화이트호텔,5,2024-07,y,정말 만족하는 숙소에요 펜션처럼 창문도 커서 환기도 잘되고 담배 냄새 없고 쾌적합니다 침구류도 깨끗하고 숙소참 좋네요 저렴한 금액에 조식까지 성심껏 챙겨주셔서 감동입니다 덕분에 전주 여행 잘 마무리하고 너무너무 잘 쉬다 갑니다,1
전주 테라호텔,4,2024-07,y,안중리 방문 시 자주 이용하는 테라 모든 방이 고사양 구비되어 있고 욕조도 인 욕조로 뜨거운 물에 몸 녹일 수 있고 전기매트도 엄청 따뜻하고 방음도 나름 잘 되며 위생 가운도 잘 구비되어 있고 침구류는 호텔식 침구류처럼 푹신하고 잠도 잘 오고 원하는 게임도 잘 돌아가고 화장실 구분되어 있는 룸도 있고 일체형인 룸도 있고 무엇보다 욕실 크기도 커서 답답하지 않고 위생용품도 잘 비치되어 있고 티브이 크기가 약간 작아서 아쉽지만 컴퓨터랑 연동돼서 다양한 프로그램 볼 수 있어서 좋았어요,0
전주 큐,5,2020-07,y,이모님 대박 나세요 전주에서 여기가 최고예요 진짜 진짜 친절하시고 좋아요,1
전주 라베 호텔,5,2023-07,y,디럭스룸에서 프리미엄룸으로 업그레이드를 받았어요 출장 때문에 왔는데 너무 만족했습니다 객실은 매우 깔끔하고 담배 냄새가 없어서 정말 쾌적했고요 침대 매트리스도 폭신하고 진짜 잠이 잘 와요 속소 어메니티도 모두 일회용품이라 위생에 많은 신경을 쓰시는 것 같았어요 수건도 예쁘게 말려있고 정말 흠잡을 곳 없이 너무 편안하게 이용했어요 이렇게 깨끗하고 좋은 객실을 이용하면 내 집처럼 깨끗하게 쓰고 싶어져요 시간이 지나도 객실 환경이 유지되었으면 좋겠습니다,1
전주 와이케이,5,2024-07,y,전주 여행 자주 오는데 옛날에 한 번 방문했었을 때 좋은 기억이 있어 또 방문하게 되었습니다 지하에 주차장이 있어 큰 어려움 없이 주차를 하였습니다 너무 늦으면 근처 공영주차장이 있어 거기에 하면 될 것 같아 욥 처음 프런트에서 사장님 직원분께서 웃으시며 너무 친절하게 짐을 보관해 주셨어요 입실시간이 좀 늦어 짐을 보관해 주셔 식사하고 들어가니 시간이 딱 좋았어요 방 역시 깔끔하고 컨디션이 좋아 피곤한 하루를 기분 좋은 밤으로 보냈습니다 수압도 괜찮았고 어메니티 또한 있을 건 다 있어서 좋았네요 다음에 또 여행 시 이쪽으로 오게 된다면 또 방문할 의사 있습니다 추천드립니다,1
전주 하운드호텔 터미널점,4,2025-05,y,최근에 리모델링해서 시설 깨끗하고 사장님 친절하시고 주차장 넓어서 편해요 재방문의 사 있습니다,1
전주 호텔레이나구 전주 소풍,5,2024-07,y,저희가 이번에 엄청 소풍을 이용 많이 했는데 사장님께서 정말 친절하신 건 당연하고요 우선 정말 항상 느끼지만 시설이 깔끔하고 당연히 넷플도 되고요 방도 정말 따뜻해서 엄청 편하게 쉬다가 가요 방도 넓고 깔끔하고 에어컨 작동도 잘 되고요 지하에는 당구장 노래방 시설 등이 있고요 편의시설이 정말 잘 갖춰져있습니다 다들 숙박업소는 냉장고가 정말 안 시원했는데 소풍은 냉장고도 시원하고 좋습니다 저는 무엇보다 사장님 친절이 제일 좋았고 항상 이용할 겁니다 숙소 이벤트 숙박권 얻고 싶습니다,1
전주 이츠호텔,5,2025-06,y,신축인이에요 대실 들어왔는데 깔끔사네요,1
전주 호텔사운즈,5,2023-07,y,깨끗하고 좋아요 다음에 또 갈게요 깨끗하고 좋아요 다음에 또 갈게요 깨끗하고 좋아요 다음에 또 갈게요 깨끗하고 좋아요 다음에 또 갈게요 깨끗하고 좋아요 다음에 또 갈게요 깨끗하고 좋아요 다음에 또 갈게요,1
전주 윈져,5,2020-07,y,방이 너무 깔끔하고 좋았습니다,1
전주 하운드호텔 터미널점,5,2025-06,y,이용한 호텔 중에 최고였습니다,1
베스트웨스턴 플러스 전주 호텔,5,2023-07,y,후기글 보고 걱정되는 부분도 많았는데 오래된 도시에 새 건물로 제대로 호텔 느낌 나는 곳이었어요 걸어서 한옥마을과 남문시장 갔다 올 수 있고 주변 아침 콩나물 해장국 먹고 스벅에서 커피도 한잔하고 들어와 체크아웃했어요 침구 컨디션 좋고 고즈넉한 옛 도시에서 잘 쉬고 와 추천하고 싶은 맘에 후기글 남깁니다 물론 전주에 간다면 주저 않고 예약할 거 같아요 저처럼 고민하시는 분께 도움 되셨으면 하는 마음입니다,1
전주 마리 터미널점,2,2023-07,y,일단 담배 냄새가 너무 심했어요 전 객실 금연이라고 하셨는데도 담배 냄새가 너무 심해서 문의드렸더니 향초 준비해 주셨어요 직원분들은 친절했지만 침구류도 새거라고 하셨지만 다 찢어지고 헤져있었어요 심지어 먼지도 꽤 많았고 욕조도 오래된 건지 찍힌 자국 같은 거무튀위한 자국이 엄청 많아서 좀 찝찝했네요 티브이도 엄청 작았고요 방도 전체적으로 어두웠어요 나름 제일 좋은 방 예약한 건데 이돈이면 차라리 다른 숙소 갈 걸 좀 후회됐네요 엘리베이터도 매우 협소하니 참고하세요,0
전주 마리 터미널점,5,2018-07,y,외관부터 전주 터미널 주변 숙소 중에 가장 고급스럽고 깔끔 객실도 대만족입니다 조식 음료 제공도 좋고 직원분들도 친절하심,1
전주 스마일,5,2025-06,y,잘 쉬었다 갑니다 욕실 및 침대 깨끗했어요,0
전주 스마일,5,2019-07,y,완벽에 가까울 정도로 시설이 잘 되어 있네요,0
전주 호텔레이나구 전주 소풍,1,2023-07,y,너무 더러워서 제가 방을 닦았네요 씻고 나왔는데 발바닥이 껌 하게 되어서 놀랬습니다,0
전주 스마일,5,2019-07,y,출장 때문에 몇 번 옵니다 깨끗하고 좋아요,1
전주 테라호텔,5,2024-07,y,보고 느낀 대로 적어보았습니다 점을 만점으로 기준 잡았습니다 주차 장점 서비스 친절도 점 객실 청결도 점 욕실 화장실 만족도점 욕실용품 각종 어메니티 만족도점 침구 매트리스 만족도점 침구류 청결도 점 바닥 난 박점 티브이 크기 각종 만족도점 컴퓨터 사용 만족도점 실내조명 만족도점 재방문의 사 점,0
전주 큐,5,2016-07,y,전주 막걸리 골목과 가까 위서 한잔하기 딱이에요 전주 여행하면 종종 들러야겠어요 좋네요,1
전주 프린스,5,2025-05,y,숙소 근처에 먹거리도 많고 편의점도 가까워요 안에 스타일러 있어서 좋습니다 숙소 근처에 먹거리도 많고 편의점도 가까워요 안에 스타일러 있어서 좋습니다 숙소 근처에 먹거리도 많고 편의점도 가까워요 안에 스타일러 있어서 좋습니다 숙소 근처에 먹거리도 많고 편의점도 가까워요 안에 스타일러 있어서 좋습니다 숙소 근처에 먹거리도 많고 편의점도 가까워요 안에 스타일러 있어서 좋습니다 숙소 근처에 먹거리도 많고 편의점도 가까워요 안에 스타일러 있어서 좋습니다 숙소 근처에 먹거리도 많고 편의점도 가까워요 안에 스타일러 있어서 좋습니다 숙소 근처에 먹거리도 많고 편의점도 가까워요 안에 스타일러 있어서 좋습니다,1
전주 호텔아이,5,2025-05,y,항상 생각하지만 방이 참 크고 깨끗해요 감사히 잘 쉬었습니다,1
전주 전주한옥마을점,5,2023-07,y,출장차 전주에 숙박할 일이 생겨서 묵게 되었는데 탁월한 선택이었어요 방도 넓고 욕조도 넓어서 피로 푸는데 최적의 조건입니다 숙박 대전으로 가격도 저렴하게 다음부터 전주에 오면 여기 무조건 팩입니다,1
전주 큐,5,2017-07,y,좋습니다 주변 동일 가격 대실 시간 가장 길고 맘 편히 쉬다 올 수 있어요,1
전주 노이 호텔,3,2023-07,y,담배 냄새랑 서비스 제대로 이용 못한 게 아쉽네요,0
전주 마리 터미널점,5,2020-07,y,생각보다 방도 넓고 깨끗해서 좋아요,1
전주 히든호텔,5,2024-07,y,따뜻하고 깔끔하고 좋아요 특히 방이 되게 커요,1
전주 호텔 늘,3,2025-06,y,위치나 시설은 괜찮은데 수건이 오래된 낡은 듯교체 필요하고 화장실 등이 일정 시간분에 소등되어 불편함,0
전주 윈져,3,2017-07,y,청결했으나 시설이 조금은 아쉬웠어요 리모컨과 라이트 연동도 아쉽고요 조금 더 신경 써야 할 것 같아요,0
전주 투썸호텔,5,2024-07,y,편하게 잘 이용했습니다,1
전주 큐,5,2024-07,y,너무 편하게 잘 있다가 갑니다 너무 좋았습니다 이모님도 너무 친 잘하시고 나중에 또 방문하겠습니다,1
전주 투썸호텔,4,2020-07,y,입실했는데 바닥에 물이 있어서 양말이 젖었길래 뭐지 했는데 바닥에서 물이 올라오더라고요 수건을 깔아놨는데 완전 다 젖었더라고요 저녁에 깔아놓고 아침에 보니까 축축하더라고요,0
전주 호텔아지트 서신롯데점,4,2024-07,y,여기는 전주 가게 되면 이용할 만한 모텔입니다 천변 뷰를 감상하기에 좋고 위치가 중심가에서 조금 떨어져 있어서 조용한 편입니다 전주에 여행이나 출장 가게 되면 이용할 만한 곳입니다,1
전주 노이 호텔,5,2025-06,y,여기저기 돌아다니다 보니 숙소 올 일이 많아서 자주 들러요 객실도 청결했고 테이블이 있어서 뭐 먹기에 좋았어요 근데 화장실에서 담배 냄새랑 물 비린내가 너무 나서 좀 힘들었어요 여기저기 돌아다니다 보니 숙소 올 일이 많아서 자주 들러요 객실도 청결했고 테이블이 있어서 뭐 먹기에 좋았어요 근데 화장실에서 담배 냄새랑 물 비린내가 너무 나서 좀 힘들었어요 여기저기 돌아다니다 보니 숙소 올 일이 많아서 자주 들러요 객실도 청결했고 테이블이 있어서 뭐 먹기에 좋았어요 근데 화장실에서 담배 냄새랑 물 비린내가 너무 나서 좀 힘들었어요,0
전주 마리 터미널점,5,2025-04,y,사장님께서 방 업그레이드를 해주셔서 엄청나게 편하게 쉴 수 있었습니다 감사합니다 웬만한 은 다 연결되어 있어서 넷플릭스 디즈니 플러스까지 안 되는 게 없어서 편하게 누워서 티브이를 볼 수 있었어요 침대랑 베개가 엄청 푹신해서 거의 눕자마자 기절하듯이 잤던 거 같아요 스타일러가 있어서 옷에 있던 냄새를 제거할 수 있었고 욕조는 또 얼마나 큰지 명이 들어가도 충분할 정도의 크기였어요 그리고 베스 용품도 있어서 방식 욕하기에 최고 그 자체에요 다음에 또 방문하고 싶어요,0
전주 브라이튼 호텔,3,2024-07,y,아마도 욕실 환풍기 돌아가는 소리인듯한데 다른 방의 소리가 지속적으로 신경이 쓰일 정도로 들려서 좀 불편했습니다 특히 잘 때 잘 쉬다 갑니다,0
전주 윈져,5,2018-07,y,대실 시간 길고 시간 가격 대비 좋아요,1
전주 큐,4,2017-07,y,피난처예요 시간밖에 이용 못해서 아쉽지만 그래도 잘 쉬다가 요,0
전주 투썸호텔,4,2025-04,y,좋아요 다시 이용해 오,1
전주 에이치에비뉴,3,2025-06,y,깔끔한 내부와 독립 화장실 굿 층간 외부 소음은 있는 편,0
전주 호텔루고,5,2025-05,y,이용할 때마다 항상 만족합니다,1
전주 관광호텔,5,2019-07,y,잘 쉬었다가 갑니다 실내에서 곰팡이 냄새가 살짝 났지만,0
전주 큐,3,2025-05,y,다 좋은데 청소 조금만 잘해주셨음 해용 침구류에 먼지가 좀 있고 에어컨 위 쪽에 거미줄 있었어요,0
전주 노이 호텔,5,2023-07,y,시설도 좋고 따뜻하고 좋아요,1
전주 테라호텔,5,2024-07,y,늘 편히 쉬다 갈 수 있는 곳이에요,1
전주 프린스,1,2025-05,y,가격이 저렴하고 후기가여 개가 넘고 괜찮길래 예약했는데 이제껏 이용했던 숙소 중에서 최악 중 최악 최악인 부분 정리하자면 문 열고 숙소 들어가니 담배 찌든 네로 머리가 아픔 대부분 방이 이럴 거 같아 방 바꿔달라는 거 포기하고 방문 다 열어 놓고 씀 화장실 문 여니 청소 하나도 안 되어 있음 머리카락 오물 등 샤워기로 내가 대충 물 청소함 방바닥은 언제 닦은지 모르겠는데 방바닥 자체가 기름 발라놓은 것처럼 미끈거림 이 숙소 이용하려는 사람 꼭 참고하시길,0
전주 아늑호텔,5,2025-06,y,외관부터 로비 방까지 하나하나 신경 쓴듯한 인테리어가 즐거웠어요 문고리며 방에 놓인 소품들까지 세세한 관심이 들어간 게 보이더라고요 방도 따뜻하고 침구도 포근해서 다음에 전주 갈일 있으면 한 번 더 묵고 싶은 곳이었습니다,1
전주 전주한옥마을점,1,2024-07,y,카운터 상당히 불친절하고요 서비스 이용하기 위한 리모컨도 안되는 게 많아서 방을 세 번이나 바꾸게 하더니 오히려 귀찮은 표정을 지으시더라고요 방도 별로 깔끔하지도 않고 어두침침합니다 다신 안 갈 듯요,0
전주 히든호텔,0,2022-07,y,리뷰에 해명보단 핑계가 가득하네요 매번 숙박인데 정상적으로 주차를 해도 차 키를 받아 가시는데 의자 세팅 변경하시는 건 너무 불편합니다 처음부터 양해를 구하시든 이동 유청을 하시든 해주세요 내차 남이 타는 거 좋아할 사람 없을뿐더러 대실 손님들 차량 탓에 숙박 손님들이 차 키 드리는 것 장사하시는 입장 이해하겠습니다 미터도 안되는 거리 이동하시면서 이것저것 만지시고 시트 세팅 바꿔놓으시니 여간 불쾌합니다 다음부턴 이용하지 않겠지만 다른 손님들은 불편 겪지 않았으면 하는 마음에 글 남깁니다,0
전주 스타 호텔,5,2025-05,y,가끔씩 다녀가는 호텔인데 항상 친절하게 맞아주시고 객실도 깨끗하게 잘 관리돼서 있어서 방문 때마다 기분이 좋습니다,1
전주 전주한옥마을점,3,2025-05,y,사장님 두 번 왔는데 똑같은 방이라 리뷰로 남겨요 침대 위 천장에 곰팡이인지 넓게 퍼져있고요 티브이도 안됩니다 고쳐주세요,0
