review_content,rating,label
안마의자 에어드레서 다 있고 비품도 있고 티비 잘나오고 아래 팝콘도 있고 전기장판도 잘 되서 정말 다 좋았는데 이불이랑 베게에서 담배냄새가 쩔어서 새벽에 깼어요 피곤해서 바로자느라 몰랐는데 잠옷에도 냄새가 배서 결국에 아침에 에어드레서 다시 싹 돌렸어요 비흡연자에게는 비추고 흡연자분들에게는 추천드립니다,2,0
가성비 숙소라고 생각합니다 주차공간 협소 도로변 방음 안됨 넷플 안됨 담배 냄새 있음 냉장고 물샘 방 내에서 작은 소음 있음 스타일러 좋음 온수 잘나옴 방 사이 방음 잘됨 가격 저렴함 가격이 저렴하여 이정도면 만족스럽다고 생각합니다,2,0
맥주 자판기 잼있음 점심 먹고 낮 데이트 하기 최고의 장소 인듯 레트로 감성이 재밋고 방마다 이름이 붙여져 잇는데 컨셉이 잼잇음 그냥 붙여져 잇는걸로 봣는데 자세히 보니 방별로 이름 에따라 컨셉이 다른듯 햇음 오락실방 다방은 커피를 마실수 잇는 테이블이 잇고 영화방은 영화관 처럼 의자가 잇어서 딱 맥주 한캔 놓고 과자 먹으면서 영화데이트 하기도 좋고 이불에서가 어디선긴 계속 좋은 향기나서 기분좋고 역시 호텔이불처럼 포근하고 침대가 너무 편해서 꿀잠자고 방마다 침대가 편하고 베개가 라텍스라는건 동일한듯 자주 이용할께요 완죤 가성비짱인 호텔임,5,1
급하게 집근처동네에서 노니라 덕진공원으로 잡앗는데 침대도 푹신하고 샤워실도 넓고 티비도 크고 좋앗어요 단지 욕조에잇는 샤워기가 물이 약해서 불편하긴햇는데 쓸만은 햇구 세면대가 고정이안되고 떨어지더라구요수리하셔야할거같어요,3,0
말이 호텔이지 시설은 정말 꾕이예요 객실 내부가 너무 춥고 모기도 있고 인터넷도 안되고 티비 리모컨도 안되서 영화도 아예 볼수도 없었어요 저희는 대실만 이용했는데 숙박 하시는분들은 추운데 어떻게 주무실까 걱정 되었네요 침대에 전기장판이 있는데 전기장판을 쓰니 사람 몸에 전기가 흘러서 금방 꺼버렸어요 아무리 대실 손님 이라고 하지만 정말 너무 춥고 시설도 별로라서 다시는 이용하고 싶지 않았어요 인터넷도 안되는 모텔은 정말 처음이라 어처구니가 없었네요 요즘 같은 날씨에 저녁에 보일러 미리 켜놓으시면 좋겠어요 아무리 대실 손님일지라도 따뜻하고 편하게 쉬었다 갈수 있게 해주시는게 센스 아닐까요,3,0
너무 깨끗하고 시설이 새거라 편하게 쉬다 갑니다,5,1
한마디로 더러움 불쾌함 수건도 피인지 똥인지 묻어있고 베개는 누렇고 화장실은 곰팡이인지 들어가니까 방 바닥에 물이 화장실부터 방다 과장없티 흥건함 거기다거 미끄러움 위험함 카운터가니까 분안으로 마를거라함 근데 비와서 다음날 퇴실할때까지 안마름 손님오기전 셋팅이 되있어야하는게 숙박업이라생각함 다녀보면서 어우 드러워 진짜 라는 말 나오는 곳임 모텔리뷰 처음 쓰는데,0,0
잘쉬다갑니다 감사합니다,5,1
침대 위에 곰팡이폈구요 채널이 안됩니다,3,0
갈때마다 좁지않고 넓어서 편히 쉴수있어 좋아요,5,1
좋아요 확실히 요 근방에선 제일 깔끔합니다,5,1
너무 좋았어요 약간 좁은 감있긴한데 청결 상태며 다 좋았어요 너무 좋았어요 약간 좁은 감있긴한데 청결 상태며 다 좋았어요 너무 좋았어요 약간 좁은 감있긴한데 청결 상태며 다 좋았어요 너무 좋았어요 약간 좁은 감있긴한데 청결 상태며 다 좋았어요 너무 좋았어요 약간 좁은 감있긴한데 청결 상태며 다 좋았어요 너무 좋았어요 약간 좁은 감있긴한데 청결 상태며 다 좋았어요 너무 좋았어요 약간 좁은 감있긴한데 청결 상태며 다 좋았어요 너무 좋았어요 약간 좁은 감있긴한데 청결 상태며 다 좋았어요,5,1
여행으로 전주에 들려 새벽에 들어갔는데 주차하는데 차가 많았는데도 나와보시지 않으시고 방에 들어와보니 깨끗한듯 보이지만 머리카락이며 수건도 실밥이 자꾸 나오고 쾌적하진 않았던거같아요,2,0
첫 배정받은 방에 담배냄새가 너무 심해서 다른방으로 재배정 받았습니다만 다른 방도 비슷할 거라고 안내해주시더라구요 층보다는 층방이 그래도 좀 덜했습니다 엘레베이터에 방향제가 설치된 듯한데 기존 냄새와 어우러져서 더 힘들었어요 한옥숙소보다는 그냥 침대있는 곳을 원해서 가장 가까운 장소로 예매했는데 비용부담이 없으시다면 더 지불하고 이용하시기를 추천드립니다,3,0
친절하시고 깔끔했습니다,5,1
좋아요 또올게용,5,1
좀오래되긴 했어요세면도구도 그렇고요,2,0
우아동이 전주역이랑 가까워서 자주 여기서 노는데요 늘호텔은 이번이 두번째 방문입니다 저번에는 디럭스를 예매했는데 사장님께서 디럭스 트윈 방을 주신 것 같더라구요 그래서 남친이랑 좋은 시간 보내다 왔습니당 디럭스 트윈은 방이 좀 작긴 했지만 내부 상태나 청결엔 문제가 없었어요 이번엔 미니멀 디럭스로 예약을 했고 호 배정 받았습니다 일단 도어락이 배터리가 없어서 열고 닫을 때 마다 띠리리링 소리가 났구요 방은 굉장히 작았습니다 벽지도 지저분했고 화장실도 너무 오래된 느낌이었어요 세면대 배수도 안되고 바닥으로 물이 샜습니다 퇴실할 때 쯤엔 조명이 다 나가버려서 어둠속에서 샤워를 했습니다,2,0
것만 번지르르하고 실내는 무난합니다만 방이 너무너무 추웠습니다 방이 추운걸 아는지 전기장판 깔려있건데 이불 덮으면 덥고 이불 안덮은 쪽은 춥고 그냥 자면 아침에 목아플것같아서 마스크쓰고 잤습니다 이용하시는분들 참고하세요,2,0
좋아요잘쉬다갑니다추천해요,5,1
전주 올때마다 푹 쉬다가요,5,1
전주 객리단길 근처에 숙소가 별로 없어서 급하게 예약했어요 당일 되니까 가격이 좀 올랐더차구요 일단 방은 넓었고 침대 개였구요 들어갔을때 살짝 쾌쾌한 냄새가 나긴 하더라구여 화장실은 좀 오래된게 티가 났구 방이랑 화장릴에서 벌레가 나왔어요 휴 다음에 다시 방문할거같지는 않급니당,3,0
항상 이용하지만 정말좋아요,5,1
자주이용하는데아쉬워요 세면대덜렁거리고 월플고장여러번,2,0
시설도 깔끔 하고 청결하니 좋네요 너무 편히 잘 쉬다갈수있어서 좋습니다 다음에도 전주 방문시 들릴것같아요,5,1
푹쉬었다가 가요 방이랑 화장실이 깨끗했는데 화장실 바닥이 너무 미끄러워서 넘어질 뻔했어요 그리고 침대 온열매트가 작동이 안돼서 너무 넷플릭스가 된다고 했는데 안돼고,2,0
말이 호텔이지 시설은 정말 꾕이예요 객실 내부가 너무 춥고 모기도 있고 인터넷도 안되고 티비 리모컨도 안되서 영화도 아예 볼수도 없었어요 저희는 대실만 이용했는데 숙박 하시는분들은 추운데 어떻게 주무실까 걱정 되었네요 침대에 전기장판이 있는데 전기장판을 쓰니 사람 몸에 전기가 흘러서 금방 꺼버렸어요 아무리 대실 손님 이라고 하지만 정말 너무 춥고 시설도 별로라서 다시는 이용하고 싶지 않았어요 인터넷도 안되는 모텔은 정말 처음이라 어처구니가 없었네요 요즘 같은 날씨에 저녁에 보일러 미리 켜놓으시면 좋겠어요 아무리 대실 손님일지라도 따뜻하고 편하게 쉬었다 갈수 있게 해주시는게 센스 아닐까요,3,0
인터넷요금을 안내서인지 티비가 안틀어지네요 에어컨도 별로 안시원하고요,2,0
방음 도 안 되는 곳 휴식의 기능을 못하는 모텔 비추 카운터에 문의해도 별다른 조치해줄 수 없다고 함 돈내고 왔는데 티비 으로 보던 배짱부리는 진상들 많이 오는 곳인 듯 싶으니 가격이 저렴하고 주말에 발 남아있다고 절대 대실숙박 예약하는 거 말리고 싶습니다 청결이나 침대 다 좋지만 서비스 부분에 실망해 재방문의사 없습니다 참고로 저희와 같이 들어온 손님들도 기분 나쁜 표정으로 대실시간 많이 남았는데 나가시는 거 보니 제가 묵었던 숙소층 전체 티비소리가 다 들렸던 거 같음,1,0
사장님 화장실 환기가 안되서 약간 쉰내가 나긴했습니다 이건 어쩔수없다고 생각이됩니다 하지만 스타일러 열자마자 정말 고약한 냄세가 나는건 알고계셔야할듯해요 방음은잘되있습니다 하지만 물내려가는소리가 꽤나 크게 납니다,2,0
준특실 이용했는데 방이 좁더라구요 일반실이랑 차이점을 모르겠음 그리고 자꾸 꾸리꾸리한 냄새가 나서 어디서 나는건가 찾아봤더니 이불에서 나더라구요 빨래 안마른냄새인지 암튼 발꼬락 냄새처럼 냄새나서 이불 바꿔달라해서 바꿨습니다 그리고 들어갈때 담배냄새도 넘 심했구요 에어컨도 빨리 안시원해지고 그리고 연결해서 티비로 볼려했더니 본체에 포트가 없더라구요 어떻게 그게 뽑아져있던건지 암튼 실망이였어요,2,0
전주 출장시 처음이용해본 숙소입니다 전주지리를 잘 몰르나 유흥가쪽에 위치해 있는관계로 주위에 식당 맥도날드편의점등이 많아 숙박시 식사등등에 불편함은 없었습니다 입실시에는 좀 추웠으나 금방 따뜻해졌고 실내에 스타일러가 있어 비오는날 축축해진 외투를 다음날 쾌적하거 입을수 있었슥니다 주차공간은 나름 넓어 주차에 불편함은 없었고 침구류나 청소상태는 나름괜찮은 수준이었어요 다만 방음이 잘 안되는지 윗방인지 옆방인지 모르나 소리가 잘들려 심심하지 않았어요,3,0
객실도 깨끗하고 아늑해요 자주가는 숙소에용 좋습니다 다음에 또 갈게용 일단 컴퓨터가 고사양이라 모든 게임 다 할 수 있어서 좋아요,5,1
역시 가격도 저렴하고 좋아요,5,1
시설도 깨끗하고 화장실도 넓고 좋았어요,5,1
제주도에서 베스트웨스턴 호텔 묵었을때 좋았던게 기억나서 전주 급 여행으로 전주에도 있길래 예약을 했는데 일단 방 크기는 좋았습니다 근데 복도에서부터 담배 냄새도 나고 방 안에서도 담배 냄새가 조금씩 나더군요 그리고 샤워를 하는데 전 당연히 샤워부스니깐 밑에도 물 나가지 말라고 가림막이 있는줄 알았는데 없더라구요근데 물은 이미 밖으로 다 나가버리고 심지어 밖으로 나간게 화장실 바닥이 배수구로 물이 안내려가고 바닥이 평평 하더군요 그러니 물이 안빠지고 그대로 밖으로 나가버리죠 화장실 갈때마다 좀 불편했고 발 매트도 달라고 하니깐 그때서야 주시던데 미리 있었으면 바로 닦거나 물 나가는걸 막을수 있지 않았나 했네요 에어컨도 이상한게 온도를 설정을 하는건지 어떻게 되는건지 모르겠는데 자기혼자 계속 켜졌다 꺼졌다 하고 바람 설정해도 쎄고 추웠어요 어찌저찌 그냥 끄고 자기는 했는데 다른 숙소도 동일한 에어컨에 설정할수 있는거라 똑같은줄 알았는데 좀 달랐어요 이것저것 좀 불편했어요,3,0
리뷰보고 대실부터 숙박까지 했는데 생각의외로 별로였어요 그래도 잘쉬다가 갑니다,2,0
조금 늦게 입실했는데 너무 친절하게 맞아주셔서 너무 좋았고 객실콘디션은 상당히 좋았습니다 방음도 좋구 위치 접근성이 너무 좋아서 앞으로 자주 이용할것 같아요 생수도 개나 있어서 좋았습니다,5,1
바닥에 먼지가 발바닥에 좀 느껴지는데 심한 건 아녜요,3,0
마리가서 한번도 불편하거나 못마땅한적 없었는데 이번엔 좀 많이 아쉬웠네요 아침에 꼼꼼히 살피질 못하고 나간 제 탓이긴 하지만 분명 하얀티셔츠 하나를 침대위에 두고 나왔는데 그걸 버리신건지 세탁물에 딸려들어가 없어진줄 모르시는 건지 분실물 나온게 없냐 물으니 그냥 없다 한마디하고 끊으시더라구요 만원짜린데 추억하나 잃어버렸어요흑흡 그리고 그날 저녁에 스낵바 내려갔었는데 시되려면 아직 멀었는데 불도 꺼버리시구 마리정도 되는 곳이면 사실 이런 별거아닌 사소한거에 오히려 더 빈정이 상할수도 있지 않을까요 원래 다녀올때마다 리뷰 하려고 노력하다가도 한번씩 까먹고 그래도 생각나면 무조건 별개주고 좋은평밖에 안 썼었는데 이렇게 하나 두개 마음에 남으니 이런것도 쓰여지긴 하네요,3,0
전체적으로 깔끔해보여서 좋았는데요 커피포트 안쪽 바닥에 녹슬어서 껍질 떨어져서 사용 못했구요 변기는 벽에 있는 버튼이 아예 안돼서 물 내릴 때 변기 자체에 있는 버튼 눌러서 내렸고 세면대도 막혀서 물이 안내려갔고 꼭지도 밖에 뽑아져있더라구요 그래서 입실한지 얼마 안 됐을 때 카운터에 전화드렸는데 업그레이드미니멀에서 디럭스로해주셨다고 하기도 했고 아직 청소가 안됐다고 한시간쯤 뒤에 변경해주겠다고 하셔서 그냥 그대로 방 사용했습니다 앞으론 룸 컨디션 체크 잘 부탁드려요,3,0
다시는 이용 안하고 싶어요 오픈이벤트 객실로 조식 인 제공 밤 시 입실 오후 시 퇴실로 예약하고 갔습니다 그런데 조식이 이벤트가 상품에는 포함 안되어있다고 이야기 하시더라구요 그래서 그냥 끝났나보다 하고 넘겼는데 낮 시에 전화가 오셨더라구요 퇴실 시간이라구요 그래서 당황해서 네 라고 했더니 아 저녁 입실이시냐고 그럼 시까지라고 죄송하다고 하시면서 끊으시더라구요 조식까지는 이해했지만 퇴실시간은 이해가 안되네요 그냥 속아서 결제하고 이용했네요,0,0
깨끗한 객실이 맘에드네요 주차장도 넓어서 좋아요,5,1
방 컨디션은 나쁘지 않았어요 근데 침대옆으로 붙어있는 나무 도 깨져있고 냉장고 열었는데 물이 주르륵 흘러서 당황했어요 뭐 이정도는 그런갑다 할수 있었는데 이건좀 아니지 않나요 방에들어갔을때 모텔느낌에 방이지만 나름 나쁘지 않네 했어요 욕조야 오래되면 색이 누래질 수도 있고 뭐 넓으니까 그럴수도 있지 뭐 저기서 씻을것도 아니니까 했는데 씻는 중간에 샤워기 헤드 보니 곰팡이가 있네요 성수기라 비싼건 알겠는데 만원 방도아니고 만원이 넘는 방인데 호텔을 바란것도 아니고 샤워기에 곰팡이라뇨 집에서도 저렇게 안쓰는데 이건 좀 심하네요,1,0
비가 아주많이 오던 날이었는데 십분 일찍 체크인해주셔서 감사했습니다 터미널과 가까워서 자주애용합니다 살짝 담배냄새가 났지만 전체적으로 깔끔하고 관리가 잘 되고있는 숙소인것같아요 비가 아주많이 오던 날이었는데 십분 일찍 체크인해주셔서 감사했습니다 터미널과 가까워서 자주애용합니다 살짝 담배냄새가 났지만 전체적으로 깔끔하고 관리가 잘 되고있는 숙소인것같아요 비가 아주많이 오던 날이었는데 십분 일찍 체크인해주셔서 감사했습니다 터미널과 가까워서 자주애용합니다 살짝 담배냄새가 났지만 전체적으로 깔끔하고 관리가 잘 되고있는 숙소인것같아요,5,1
원래 리뷰같은거 안남기는데 저도 호텔예약할때 리뷰를 보는편이라 남겨봅니다 진짜 여긴 최악의 호텔 아니 년대 여관수준 진짜 이런데가 호텔이라는 이름으로 영업하고 있다는게 충격이었네요 객실에 들어간순간 현관문부터 온힘을다해야 닫힐정도로 뻑뻑하고 소리나고 그다음은 중문부터 분위기자체가 올드그잡채 여기까진 그래 그럴수있지 했는데 냉장고에 물이 먹던물이 들어있고 수건엔 이상한 냄새가 하 정말 다신 가고싶지 않은 곳이에요,0,0
주차장이 생각보다 작아보이지만 늦게 가지 않는 이상 주차 못할 일은 없을 겁니다 객실은 평균적으로 아담한 편이고요 간접조명이라서 밝지는 않아요 가 커서 맘에들고 본인 계정만 있으면 웬만한 는 다 볼수 있어요 아쉬운점은 가끔씩 화장실 청소가 덜 될때가 있었고 프런트에서 반갑게 맞아주진 않아요 그래도 근방에선 가성비로 여기만한 곳이 없어서 가게됩니다,2,0
늦게 도착했는데 예약 확인도 잘 안되었고 객실에 수건 하나뿐 그리고 침구 먼지 많아요 화장실 샤워기 수압은 좋습니다 싸게 이용할만은 해요 칫솔 치약 따로 챙기셔야합니다,2,0
너무 좋아요 화장실이 진짜 넓네용,5,1
부모님 여행가신다고 해서 예약해 드렸는데 방이 넓고 꽤 깨끗한 편이었지만 침대가 너무 딱딱해서 허리 아팠다고 합니다 그리고 침대 이불 밑에 비닐 시트같은게 씌워져 있었다더라구요 침대가 조금 아쉬웠지만 그래도 급하게 예약하느라 이미 선택지가 많지 않았던 것 치고는 괜찮았던 것 같습니다,3,0
방안에 콘센트가 하나밖에없었는데 방 입구쪽이라 핸드폰을 충전하고 자기가 불편했고요 방은 더운데 카운터에 말해도 에어컨은 안 틀어주시고 창문 열라고 하시더라구요 미세먼지 뿜뿜 잘 먹었습니다,1,0
직원분 매너도좋으시고 일반실도 저렴한가격에 비해 되게 시설도좋습니다 시까지 대실된다는점도 되게 이로운거같에요,5,1
자주이용하는데아쉬워요 세면대덜렁거리고 월플고장여러번,2,0
잘 이용하고 갑니다,5,1
반신욕하고 싶어서 욕조있는 방을 예약한건데 물내려가지말라고 막는 그 마개가 없더라구요 이거 말고는 무난무난했어요,3,0
진짜 역대급 최악입니다 에어컨틀면 바닦습해져서 물기 많고,1,0
역시 시설도 너무 좋고 언제가도 여긴 최고예용,5,1
나름 괜찮았습니다 흡연냄새가 났지만 어쩔수 없죠 사장님이 페브리즈 줘서 뿌렸어용,3,0
제가 전주에서 묵었던 숙소중에서 제일 좋았습니다 다음에 또 오겠습니다,5,1
일단 체크인때 투숙객정보 작성을 하는것도 좀 낯선데분전에 퇴실준비해달라는 말씀도 좀 불쾌했어요 몇분전에 준비하든 투숙객마음인데 늦게 퇴실해서 전화받는 불편이 없게하란말을 하셔서 당황스럽고 객실화장실은 락스냄새가 진동을 하는데 문도 열어두셔서 객실내에도 초반에 냄새가 많이나요근데 객실을 넓은곳으로 주시고 트윈베드에 모두 전기장판도 있고 객실도 해가 지니 따뜻 근데 군데군데 바닥 청소가 안된곳들이 있더라구요 장단점이 뚜렷합니다 그리고 테이블이 없어 취식은 불편해요,3,0
마리 터미널 점에 머물렀믄데 당시 남자 직원분이 굉장히 별로였습니다 분까지였는데 분에 전화해서 빨리 나가라고 하더라구요 정확히 까지였고 설사 분 늦게 나갓더라도 그렇게 짜증내며 말할 필요가 있나 싶네요,3,0
괜찮습니다 깨끗하고넓고,5,1
깨끗하고 시원하고 좋아요,5,1
머리카락침대에서개나왔구여 제가배정한방이아닌 다른방으로주셨네요 전주여행 오랜만에왔는데 예약한사진과다른방을배정해주셔서 기분도나쁘고 머리카락에에혀 많이불쾌했습니다,0,0
대실 시간을 이용하였습니다 인치 티비 방을 예약하였구 앞에 노이호텔과 같이 하시는건지 자리를 비우셨는데 전화도 안받으시고조금 기다렸구요 방은 티비도 진짜크고 화질도좋고 너무 좋았고 스타일러 안마의자 욕조 다좋았지만 전부 조금씩 부족했습니다 스타일러는 객실청소할때 물통이랑 필터를 안비우시는지 필터갈아달라고 계속 안내문구가 나오고 물통도 처음쓰는데 꽉차있어서 제가비웠네요 안마의자는 다좋은데 발부분이 고장난건지 뒤로 누우면 같이 안올라오더군요종아리까지만 되더라구용 이게제일 최악 화장실이 욕조랑 욕조안 샤워기하나 그리고 샤워공간에 샤워기 개가 있습니다 그런데 욕조샤워기는 줄이짧아서 서서 샤워는 못할정도라서 샤워공간 샤워기를 이용해야되는데 찬물밖에 안나오더라구요뜨거운물쪽 틀으면 물이 그냥 끊어집니다 아무것도 안나와요진짜 얼어죽는줄 알았습니다 제가 키도큰편이라 욕조샤워기는 짧아서 쓰지도못하고 이거는 고쳐주셨음 좋겠습니다 근데 그거빼고는 티비는 짱입니다 크고 화질도좋고 아주 최고였습니다,2,0
전에도 반려동물 데리고 방문 이력 있고 이번이 예약 하기 전에 혹시 몰라서 반려동물 동반 확인 하고 확실하게 대답 듣고 간거였는데 서비스가 좀 누가봐도 해주기 싫은 사람들 처럼 응대해서 아쉬웠습니다 당일에 방 업그레이드 여부도 마찬가지,3,0
모텔 두곳을 운영하시는지 몰랐네요 편히 쉬었다 갑니다,5,1
저희 머리카락도 아닌데 시트에 있는게 찝찝하네요,2,0
너무 만족스러운 하루 였습니다갑작스럽게 갔던 전주여행으로 방을 찾다가 평이 너무 좋아 예약했는데 대대만족 이였습니다사장님도 너무 친절하시고 방도 깔끔 화장실도 깔끔욕조도 큼지막해 아이들이 좋아했어용 흠잡을 곳이 없었네요 조식도 최고 였어요 한강라면 토스트 오렌지 계란 아이스아메리카노 까지 든든히 맛 보았어요인가족 너무 편히 쉬다 왔어요 전주가면 무조건 요기 숙소 방문예정 입니다 아이들 챙기느라 사진은 못 찍었네요 요기 무조건 추천입니다,5,1
코가 막힐 정도로 건조하고 먼지가 좀 많았어요,2,0
전주출장오면 늘 이용합니다,5,1
입구 문이 왜이렇게 뻑뻑하던지 열고 닫기 좀 힘드네여 방구조는 컴퓨터 테이블이랑 침실이 분리되어 있는 구조 괜찮았고 티비도 커서 영화보기 딱 좋았습니다 스타일러도 잘 사용했네요 모텔이라 담배냄새는 어쩔 수 없고 방조명과 화장실 조명은 너무 어두워서 조금 불편했어요 화장실은 쾌적한 편인데 바닥에 물기가 있으면 너무 미끄러워요위험할 것 같다는 생각이 들었어요 그 외로 근처에 음식점들도 가까이 있고 편의점도 근처에 있어서 늦은 시간에 급히 뭐 사러 가기에도 편리해요,3,0
너무 깨끗하고 편하게 잘 쉬다 왔습니다 두번째 방문였는데 다음에 전주오게되면 또 이용할게요,5,1
깔끔하고 좋아요 어딜가든 마리호텔로 예약하게 되는 것 같아요 여기도 예외없이 깔끔하고 쾌적해서 너무 좋네요 또 방문하고 싶어요 사장님도 친절하시고 편하게 쉬다가 가서 기분이 좋았습니다,5,1
사진처럼 체크인 시 포인트 현장적립이라고 써있길래 카운터 직원 분한테 말했더니 현장결제 기준이라고 함 카운터 직원 분에게 어플에 현장결제에 대한 내용은 전혀 없고 체크인 시 포인트 현장적립 이라고 쓰여있다고 직접 화면을 보여주니 제대로 보지도 않고 안된다는 말만 반복하길래 그냥 숙소로 올라옴 애초에 현장결제 시에만 포인트 적립이 가능하다면 현장결제와는 관련 없는 선예약 어플인 여기어때에 왜 저런 문구를 기입해놨는지 모르겠을 뿐더러 문장 어디에도 현장결제 시 라는 말이 들어가있지 않아서 눈탱이 맞은 기분이었음 오해하는 손님이 없도록 좀 더 확실하게 기입을 해놓으셔야 할 것 같습니다,1,0
언제나 만족이네요 자주가지만,5,1
리모콘이 고장나있엇어요,3,0
오래된시설인건 알고갔지만부숴지고 망가진부분 수리도 안되어있네요참고하세요,3,0
변기에 검은색 물 뭔가요 다른사람 변인가요 아니면 콜라인가요 다른사람이 붙이고 뗀 파스가 있지를 않나 최악이네요 청소안하세요,0,0
할인이 많아 예약하였으나 최악의 숙소였음 돈값하네요 춥고 변기는 막히고 수압 약하고더이상 평 안하겠음,0,0
화장실 욕조 배수가 너무 않되요 침대는 전기매트 열선이 다 느껴질 정도고 너무 딱딱하네요 컴퓨터 키보드에는 이전 사용자가 남기고간 속눈썹이 그대로 있었어요,3,0
전기장판잇어서 따뜻했어요 근데 밖이넘시끄러웠음 근처 주점이 많아서 새벽에 술먹고 돌아다니는 아저씨들 대로변이라 차소리 시끌창문을다닫았는데도시끌 이근처는거의 그런듯 그래도 따뜻한물 잘나오고 나머진조앗어요,3,0
하루 자는데 괜찮은했는데방향제 냄새가 많이 심하더라구요 정작 방안은 담배냄새오랴된 냄새가나구 쫌 아쉬웠어요,3,0
솔직히 가격대비 최고 개착함,5,1
침대 이불에서 쉰냄새가 조금 나네요,1,0
아침 일찍 문 앞에서 시끌시끌해서 일어났는데 아니나 다를까 문을 그냥 여시네요 요즘 세상이 무서운데 너무 당황스러워서 안쪽 문을 잠그고 불안에 떨었습니다 그리고 프런트에 항의했고 다른층 호수를 착각해서 청소를 할려고 햇다고 하네요 같은층도 아니고 다른층을 착각하고 그것도 이른 아침에 문을 여는 시도를 계속 하고 결국엔 문을 여십니까 신발 있는거 보고 나가시는거 같은데 당사자는 미안하다는말도 안하고 항의하니깐 전화너머로만 미안하다 하고 이런 경험 처음이네요 앞으로 호수 잘 확인하고 청소해주세요 다른 손님방 막 여시지 마시고요,1,0
객실에 들어가자마자 너무 실망했습니다 곰팡이며 슬리퍼에도 매우 더럽고 위생상태가 너무 안좋았습니다 절대 비추입니다 매우 불편했네요,1,0
오래된 건물로 시설은 형편없네요,2,0
처음 방문인데 역시나 깨끗하고 친절하고 좋습니다 왜케 낯익지했는데 알고보니 터미널점 마리와 인테리어가 같았네요 좋은 시간 만들고 갑니다,5,1
깔끔하고 좋았어요 냉장고가 조금 작아서 콜라가 안들어가는게 좀 아쉬웠어요 슬러시는 꿀맛,5,1
저희가 묵은 곳만 그런건지 모르겠는데 정말 신기한 냄새가 났습니다 심지어 수건에선 썩은내가 나요 제 남자친군 냄새맡고 기절했습니다,3,0
화장실의 담배 냄새가 심했습니다 그치만 잘 쉬다 갑니다,3,0
자주오는데 오늘도푹쉬고가용 베게 두개라서 잘 밸수 있었어용 화장실 너무 깨끗해서 조아용 담배향기 하나도 안나고 침구류 정말 깨끗해료 사장님도 정말 착하새룡 들을 음악도 많고 만화책도 근본이라 다 읽었내용 티비도 잘나오고 통풍 잘되고 로션도있고 안쓰는 어매니티 안주는 것도 좋아용 깨끗해서 정말 푹 쉬는 느낌이 나용 실내 슬리퍼 신느것도 좋아용 전주올때 자주 들르는데 매번 만족해용 가족들끼리 오기도 정말 좋은 것 같아용 가격도 부담되지 않아서 좋아용 소품도 다음엔 몇가지 사용해보고싶어용,5,1
가격이 너무 저렴하여 조금 불안했는데 층 부터 골동품점 같아 기운 빠져 방에 갔는데 룸 컨디션은 그럭저럭 괜찮았습니다 하지만 예약할 때 보이던 욕조도 없고 모기가 너무 많아 거의 자지 못했습니다 프런트에 직원이 잘 없습니다,2,0
곰팡이 냄새에 숙박잡고 몇시간 이미숙박잡은숙소 참다가 머리가아파 도저히 있을수없어 돈을 더 들여서 다른숙소찹았습니다 위치도 보기어려운곳에 있고 청소할때 방바닥만 보는건지 알수없는곳 입니다 이곳을 믿을수없어 다른방 준다해도 싫고 일부환불되냐해도 직원이라 어쩔수 없다하는데 긴말하지 않고 미련없이 나왔습니다,0,0
여자분응 매우친절 남자분은 발렛도 불친절하게해주심,3,0
좋았어요,5,1
약간 오래된 모텔 느낌,3,0
정말 별로임 저렴해서 그냥 잤어요,0,0
괜찮아요 안에는 좀오래되긴햇지만 그거에 비해서 깨끗하게 유지중인거같아요 화장실환풍시설아아쉽죠,3,0
잘이용했슴니다 화장실 문이 안닫히고 열려서 좀 불편했네요 욕조와 침대가 같이 있는 구조도 독특했어요,2,0
아이랑 여행와서 급하게 잡은 숙소였어요 사진보니 괜찮고 가격도 저렴해서 갔는데 담배 찌든내와 담뱃재와 각종 먼지 너무나도 최악이였습니다 냄새때문에 도저히 안되서 방을 바꿔달라고 문의했더니 페브리브만 주시고 예약이 다 되었다며 안된다고 하시더라고요 어플보니까 여유객실있던데 다시는 오고싶지않아요,0,0
너무 조아요 너무 조아요 너무 조아요,5,1
항상 청결하고 친절해서 자주 찾게되네요,5,1
가족여행을 위해 깔끔한 객실사진을 보고 예약했지만실제 모습은 청소가 재대로 되지 않아 꺼끌거리고 머리카락 투성이였어요 침대 시트는 오염되어있고 인원추가를 했는데 추가요금은 받았지만 객실 어메니티 등 인 기준으로 세팅되어 수건만 추가로 요청해서 받았습니다 커피가 준비되어있는데 컵은 없어요 저희는 동인데 동 프론트와서 가져가래요 보통 기본으로 구비해두던데 정말 불편한건 룸에 화장대나 거울이 없어요 화장실은 쉰내가 너무 나고 물도 안내려가요연휴라 가격은 많이 올랐는데 여러모로 불편한점이 많았습니다 청소라도 제대로 해주시면 좋겠네요,1,0
지은지 얼마되지 않은 건물입니다 객실은 깨끗하고 좋았습니다 객실이 추웠습니다 춥다고 이야기를 하니 온풍기를 최대로 틀어놨다고만 이야기 하시네요 더블 침대 치고는 작습니다 전체적으로 호텔의 편안함을 느끼기에는 부족한 숙소입니다 코로나로 인해 직원들도 상주하지 않고 좀 부족한 수준이였습니다,3,0
