id,name,nickname,review_content,rating,write_date,source,교정된 내용,맞춤법 오류수
y_19_019,전주 큐,온화하고독특한단무지,잘쉬다갑니다 편하게 쉬었어요 가격이 싸고요 많이 친절하세요 먼지랑 냄새가 좀 있는데 환기좀 시키면 괜찮은것 같아요 새벽에 소음이 좀 있는데 창문닫으면 좀 괜찮아요 침대는 보통이고요 자는데는 불편함 없어요 냉장고에 물 개 있고요 컴퓨터도 있어요 스타일러도 있어서 옷 관리 할수 있고요 탁자도 있어서 배달음식 시켜 먹을수 있어요 수압은 뜨거운물 차가운물 너무 확 왔다갔다해서 한번씩 놀랄수 있어요 수압은 엄청 쌔요 주말빼곤 평일에 싼 가격으로 지낼수 있는 숙소 같아요,5,2025-07,y,잘 쉬다 갑니다 편하게 쉬었어요 가격이 싸고요 많이 친절하세요 먼지랑 냄새가 좀 있는데 환기 좀 시키면 괜찮은 것 같아요 새벽에 소음이 좀 있는데 창문 닫으면 좀 괜찮아요 침대는 보통이고요 자는 데는 불편함 없어요 냉장고에 물 개 있고요 컴퓨터도 있어요 스타일러도 있어서 옷 관리할 수 있고요 탁자도 있어서 배달음식 시켜 먹을 수 있어요 수압은 뜨거운 물 차가운 물 너무 확 왔다 갔다 해서 한 번씩 놀랄 수 있어요 수압은 엄청 쌔여 주말 빼곤 평일에 싼 가격으로 지낼 수 있는 숙소 같아요,15
y_19_020,전주 큐,분홍색흙수저,로가서 묵엇어요 방컨디션 너무 좋네요 깡끔하고 화장실도깨끗 티비도 커요 스타일러도잇고요 중화산동 가면 항상 여기로가는데 매번 친절하신 사장님 감사합니다 근처 할매맥주가서 한잔하고 들어와서 잣네여 편의점도 잇고 좋네여 근데 편의점에서산 파인애플컵 냉장고에 두고왓 사장님 맛잇게드세여 로가서 묵엇어요 방컨디션 너무 좋네요 깡끔하고 화장실도깨끗 티비도 커요 스타일러도잇고요 중화산동 가면 항상 여기로가는데 매번 친절하신 사장님 감사합니다 근처 할매맥주가서 한잔하고 들어와서 잣네여 편의점도 잇고 좋네여 근데 편의점에서산 파인애플컵 냉장고에 두고왓 사장님 맛잇게드세여,5,2025-07,y,으로 가서 묵었어요 방컨디션 너무 좋네요 깡 끔하고 화장실도 깨끗 티브이도 커요 스타일러도 잇고요 중화산동 가면 항상 여기로 가는데 매번 친절하신 사장님 감사합니다 근처 할미 맥주가 서 한잔하고 들어와서 잣네요 편의점도 잇고 좋네요 근데 편의점에서 산 파인애플 컵 냉장고에 두고 왓 사장님 맛있게 드세요 으로 가서 묵었어요 방컨디션 너무 좋네요 깡 끔하고 화장실도 깨끗 티브이도 커요 스타일러도 잇고요 중화산동 가면 항상 여기로 가는데 매번 친절하신 사장님 감사합니다 근처 할미 맥주가 서 한잔하고 들어와서 잣네요 편의점도 잇고 좋네요 근데 편의점에서 산 파인애플 컵 냉장고에 두고 왓 사장님 맛있게 드세요,30
y_19_021,전주 큐,이*****,월일 월요일 급히 전주를 가게 됐습니다 여기어때를 통해 숙박 예약을 하고 오후 시정도 모텔에 도착 하였어요 입실 시간이 오후 시인데도 사장님께서 층 좋은 방으로 키를 내어 주시어 감사합니다 성남에서 내려 가다 보니 전주에 좀 일찍 도착 할 때가 많은데 그때마다 친절히 맞아 주시는 사장님 고맙습니다 항상 제가 말씀 드리지만 모텔 예약시 숙박료가 초가성비임평일 기준은 건물의 노후화는 좀 반영된 것이니 가만 하시길 바래요 그렇다고 객실내 이용시설은은 낙후된게 없고 사용하기 좋답니다,5,2025-06,y,월일 월요일 급히 전주를 가게 됐습니다 여기 어때를 통해 숙박 예약을 하고 오후 시정도 모텔에 도착하였어요 입실 시간이 오후 시인데도 사장님께서 층 좋은 방으로 키를 내어 주시어 감사합니다 성남에서 내려가다 보니 전주에 좀 일찍 도착할 때가 많은데 그때마다 친절히 맞아 주시는 사장님 고맙습니다 항상 제가 말씀드리지만 모텔 예약 시 숙박료가 초가 성비임 평일 기준은 건물의 노후화는 좀 반영된 것이니 가만하시길 바라요 그렇다고 객실 내 이용시설은 은 낙후된 게 없고 사용하기 좋답니다,11
y_19_022,전주 큐,수야수야님,일 특성상 주에 일 이상 출장을 다녀요 전국에 호텔 모텔 펜션 골고루 방문합니다 오늘은 전주큐 솔직한 후기 작성해 볼게요 먼저 프런트 직원분 친절하세요 개인적으로 침구 상태는 만족합니다 장점 스타일러 일회용품 종류별로 준비가 잘 되어있어요 가성비가 좋은 숙소입니다 단점 청소 상태가 너무 안좋아요 화장실 다른 사람이 버린 휴지있고 타월은 이게 뭔가요 바닥도 청소를 안하셨나요 뭔지가 너무 많아요 청소 신경 많이 쓰셔야 합니다 컴퓨터 있음 냉장고 생수병 있어요 재방문 의사 없습니다,4,2025-06,y,일 특성상 주에 일 이상 출장을 다녀요 전국에 호텔 모텔 펜션 골고루 방문합니다 오늘은 전주큐 솔직한 후기 작성해 볼게요 먼저 프런트 직원분 친절하세요 개인적으로 침구 상태는 만족합니다 장점 스타일러 일회용품 종류별로 준비가 잘 되어있어요 가성비가 좋은 숙소입니다 단점 청소 상태가 너무 안 좋아요 화장실 다른 사람이 버린 휴지 있고 타월은 이게 뭔가요 바닥도 청소를 안 하셨나요 뭔지가 너무 많아요 청소 신경 많이 쓰셔야 합니다 컴퓨터 있음 냉장고 생수병 있어요 재방문 의사 없습니다,4
y_19_023,전주 큐,이*****,월일에도 전주 출장이 있어 모텔에 숙박 예약 하였습니다 항상 저렴한 숙박료에 다시 한번 감사합니다 모텔은 초가성비의 저렴한 숙박료와 전 객실내 스타일러가 비치되어 있으며 넷플릭스 및 기타 방송 채널 짱장하며 욕실 온수 및 수압도 좋고 다만 사향이 좀 떨어집니다 이용 도객은 롬키 받으실때 컴퓨터 잘되는 방으로 달라 하면 됩니다 이렇게 가성비가 좋은 이유는 모텔이 중화산동 술집 골목 내 초창기 건물이어서 건물의 약간의 노후화로 저렴한 숙박료를 받는 이유입니다 하지만 숙박하는데에는 불편함이 없으며 이용시설물들도 다 괜찮습니다 평일 만원 대의 숙박 가격은 이러한 이유 등으로 저렴히 받는 것이니 이 리뷰를 보시는 분들은 참고 하시어 체크아웃 시 사장님 염장 지르는 푸념은 하지 마시기 바랍니다 또한 숙소 근처는 술집 식당 편의점 등 인프라가 좋으니 숙소 예약시 이런 점도 고려 하시길 바래요 모텔 사장님 항상 감사드립니다,5,2025-07,y,월일에도 전주 출장이 있어 모텔에 숙박 예약하였습니다 항상 저렴한 숙박료에 다시 한번 감사합니다 모텔은 초가 성비의 저렴한 숙박료와 전 객실 내 스타일러가 비치되어 있으며 넷플릭스 및 기타 방송 채널 짱 장하며 욕실 온수 및 수압도 좋고 다만 사향이 좀 떨어집니다 이용 도 객원 롬 키 받으실 때 컴퓨터 잘 되는 방으로 달라 하면 됩니다 이렇게 가성비가 좋은 이유는 모텔이 중화산동 술집 골목 내 초창기 건물이어서 건물의 약간의 노후화로 저렴한 숙박료를 받는 이유입니다 하지만 숙박하는 데에는 불편함이 없으며 이용시설물들도 다 괜찮습니다 평일 만원 대의 숙박 가격은 이러한 이유 등으로 저렴히 받는 것이니 이 리뷰를 보시는 분들은 참고하시어 체크아웃 시 사장님 염장 지르는 푸념은 하지 마시기 바랍니다 또한 숙소 근처는 술집 식당 편의점 등 인프라가 좋으니 숙소 예약 시 이런 점도 고려하시길 바라요 모텔 사장님 항상 감사드립니다,12
y_19_024,전주 큐,분홍색흙수저,중화산동 갈때마다 여기로 갑니다 다른데갈필요가없어요 이가격에 이컨디션 좋아요 주변에 먹거리도 많고 청결상태 수압 아주좋아요 스타일러도잇어서 좋고요 암막도 잘되잇어 소음걱정도 없어요 사장님도 엄청 친절하십니당 감사합니당중화산동 갈때마다 여기로 갑니다 다른데갈필요가없어요 이가격에 이컨디션 좋아요 주변에 먹거리도 많고 청결상태 수압 아주좋아요 스타일러도잇어서 좋고요 암막도 잘되잇어 소음걱정도 없어요 사장님도 엄청 친절하십니당 감사합니당,5,2025-07,y,중화산동 갈 때마다 여기로 갑니다 다른데 갈 필요가 없어요 이 가격에 이 컨디션 좋아요 주변에 먹거리도 많고 청결상태 수압 아주 좋아요 스타일러도 있어서 좋고요 암막도 잘되 인어 소음 걱정도 없어요 사장님도 엄청 친절하십니다 감사합니다 중화산동 갈 때마다 여기로 갑니다 다른데 갈 필요가 없어요 이 가격에 이 컨디션 좋아요 주변에 먹거리도 많고 청결상태 수압 아주 좋아요 스타일러도 있어서 좋고요 암막도 잘되 인어 소음 걱정도 없어요 사장님도 엄청 친절하십니다 감사합니다,20
y_19_025,전주 큐,스무번째가시나무,어린이날 연휴에 당일에 급하게 이용을 할만한 대실이 있을까 싶었는데 저렴한 가격에 이용할수 있는 곳이 여기밖에 없었어서 급하게 예약하고 들어갔습니다 그런데 생각보다 침대와 화장실의 청결이 깨끗해서 좋았고 샤워기 수압이 진짜 엄청 쎄서 좋은 시간 보내고 깨끗하게 씻을 수 있어서 정말 좋았습니다 그리고 요즘은 어매니티를 잘 안주는 경우가 많은데 들어가기 전에 무료로 주셨고 제품도 엄청 다양하고 많이 들어가있어서 굳이 안쓰더라도 여행용품으로 쓰기 너무 좋을것 같습니다 잘 이용하다가 갑니다,5,2025-07,y,어린이날 연휴에 당일에 급하게 이용을 할만한 대실이 있을까 싶었는데 저렴한 가격에 이용할 수 있는 곳이 여기밖에 없어서 급하게 예약하고 들어갔습니다 그런데 생각보다 침대와 화장실의 청결이 깨끗해서 좋았고 샤워기 수압이 진짜 엄청 세서 좋은 시간 보내고 깨끗하게 씻을 수 있어서 정말 좋았습니다 그리고 요즘은 어메니티를 잘 안 주는 경우가 많은데 들어가기 전에 무료로 주셨고 제품도 엄청 다양하고 많이 들어가있어서 굳이 안 쓰더라도 여행용품으로 쓰기 너무 좋을 것 같습니다 잘 이용하다가 갑니다,7
y_19_026,전주 큐,알렉산드리아뿔,사장님이 엄청 친절하셔서 맘 편하게 지냈습니다 요청사항도 잘 들어주시고요 처음에 들어갔을때 여관 느낌이 났는데 들어가니까 깔끔하고 괜찮았습니다 인테리어가 노후되었지만 솔직히 이가격이면 너무 훌륭한 정도라고 생각듭니다 청소해주시는 분들은 살짝 꼼꼼하게 해주시진 않는것 같아요 스타일러가 있어서 좋았지만 안에 물도 안채워져있고 처음 사용하시는 분들은 다소 당황하실듯 합니다 그리고 사용했을때 꿉꿉한 냄새가 방전체와 옷에 베어서 너무 힘들었어요 머리아픈 그리고 샴푸 욕실도구가 오래 되었는지 머리가 다 엉키는 기분이였고 두피에 발진 일어나서 아직도 고생중입니다,4,2024-07,y,사장님이 엄청 친절하셔서 맘 편하게 지냈습니다 요청사항도 잘 들어주시고요 처음에 들어갔을 때 여관 느낌이 났는데 들어가니까 깔끔하고 괜찮았습니다 인테리어가 노후되었지만 솔직히 이 가격이면 너무 훌륭한 정도라고 생각 듭니다 청소해 주시는 분들은 살짝 꼼꼼하게 해주시진 않는 것 같아요 스타일러가 있어서 좋았지만 안에 물도 안 채워져있고 처음 사용하시는 분들은 다소 당황하실듯합니다 그리고 사용했을 때 꿉꿉한 냄새가 반 전체와 옷에 베어서 너무 힘들었어요 머리 아픈 그리고 샴푸 욕실 도구가 오래되었는지 머리가 다 엉키는 기분이었고 두피에 발진 일어나서 아직도 고생 중입니다,14
y_19_027,전주 큐,귀욤피카츄,연식은 있지만 룸 컨디션은 좋은편입니다화장실도 깨끗했습니다주차도 직원분께서 해주셨어요친절합니다주차장 넓은편입니다근처에 편의점 있어서 좋습니다침대시트도 깨끗합니다넷플리스도 되서 영화도 볼수 있고 드라이기도 있고 머리빝도 깨끗했습니다아쉬운게 있다면 화장실앞에 발매트가 있었음 했습니다없어도 이용하는데는 아무 문제 없었습니다입실 시간 빨라서 좋아요주위 먹거리가 아주 약간 있습니다전북 특성상 숙박소 근처 먹거리 놀거리가 없습니다번화가 원하심 전북대 후문쪽 이용하심 될거같아요,4,2025-04,y,연식은 있지만 룸 컨디션은 좋은 편입니다 화장실도 깨끗했습니다 주차도 직원분께서 해주셨어요 친절합니다 주차장 넓은 편입니다 근처에 편의점 있어서 좋습니다 침대 시트도 깨끗합니다 넷플리스도 돼서 영화도 볼 수 있고 드라이기도 있고 머리 비트도 깨끗했습니다 아쉬운 게 있다면 화장실 앞에 발 매트가 있었으면 했습니다 없어도 이용하는 데는 아무 문제 없었습니다 입실 시간 빨라서 좋아요 주위 먹거리가 아주 약간 있습니다 전북 특성상 숙박소 근처 먹거리 놀 거리가 없습니다 번화가 원하심 전북대 후문 쪽 이용하심 될 거 같아요,20
y_19_028,전주 큐,신뢰가고독특한법,사장님 두분이 진짜 엄청친절하시고 전기장판도 진짜 뜨근뜨근하구요 물 수압도 엄청쎄고 물 온도도 조절 잘됩니다이 근처에 이만한 가격에 이정도 시설있는곳은 드문것같아요 앞으로 온다면 계속 이곳으로 올거같아요 주차하실때 주차할공간없으면 사장님한테 말씀하시면 주차문제도 해결해주네용 근처에 편의점도 앞에있고 가성비가 너무 좋네요방에 넷플릭스 안되는 티비컴퓨터 따로켜서 티비 외부입력변경하셔서 이용하시면 됩니다 이번에 타일도 바뀐거같아요,5,2025-05,y,사장님 두 분이 진짜 엄청 친절하시고 전기장판도 진짜 뜨근뜨근하구요 물 수압도 엄청 세고 물 온도도 조절 잘됩니다 이 근처에 이만한 가격에 이 정도 시설 있는 곳은 드문 것 같아요 앞으로 온다면 계속 이곳으로 올 거 같아요 주차하실 때 주차할 공간 없으면 사장님한테 말씀하시면 주차 문제도 해결해 주네요 근처에 편의점도 앞에 있고 가성비가 너무 좋네요 방에 넷플릭스 안되는 티브이 컴퓨터 따로 켜서 티브이 외부 입력 변경하셔서 이용하시면 됩니다 이번에 타일도 바뀐 거 같아요,20
y_19_029,전주 큐,온화하고독특한단무지,잘쉬었어요 가성비 좋은 숙소같아요 카운터에 있으신분 많이 친절하세요 먼지랑 냄새가 좀 있긴한데 환기 시키면 괜찮아요 스타일러도 있어서 옷 관리 할때 편해요 티비도 적당해요 사운드도 괜찮고요 침대도 나쁘지 않아요 편해요 수압도 좋아서 씻기 편해요 욕조도 있고요 새벽에 살짝 시끄럽긴한데 창문 닫으면 괜찮아요 주변에 편의점 있고요 식당도 있어요 약국도 있고요 근처에 나가면 왠만한건 다 있는것 같아요 너무 청결에 신경쓰시는분은 좀 힘들수 있어요,4,2025-06,y,잘 쉬었어요 가성비 좋은 숙소 같아요 카운터에 있으신 분 많이 친절하세요 먼지랑 냄새가 좀 있긴 한데 환기 시키면 괜찮아요 스타일러도 있어서 옷 관리할 때 편해요 티브이도 적당해요 사운드도 괜찮고요 침대도 나쁘지 않아요 편해요 수압도 좋아서 씻기 편해요 욕조도 있고요 새벽에 살짝 시끄럽긴 한데 창문 닫으면 괜찮아요 주변에 편의점 있고요 식당도 있어요 약국도 있고요 근처에 나가면 웬만한 건 다 있는 것 같아요 너무 청결에 신경 쓰시는 분은 좀 힘들 수 있어요,11
y_19_030,전주 큐,이석진짱,월일 급히 전주 출장이 잡혀 예약도 못하고 부랴 부랴 전주에 갔습니다 서류를 일찍 거래처에 줘야 함에 모텔에서 시에 거래처 직원을 오라고 했습니다 일이 잘 풀리지 않아 거래처 직원과 숙소 앞에서 점심 먹으며 낮술 한 잔 하려 하니 차 대를 모텔에 주차 할 수 밖에 없어 사장님께 말씀 드리니 혼쾌히 주차 하고 다녀 오라 하십니다 항상 감사한 사장님 고맙습니다 예약도 안했는데 차 대나 주차 하라 하시고 항상 친절하신 사장님 너무 너무 감사해요 착한 가성비는 기본이고 친절함은 덤입니다 고맙습니다,5,2025-06,y,월일 급히 전주 출장이 잡혀 예약도 못하고 부랴부랴 전주에 갔습니다 서류를 일찍 거래처에 줘야 함에 모텔에서 시에 거래처 직원을 오라고 했습니다 일이 잘 풀리지 않아 거래처 직원과 숙소 앞에서 점심 먹으며 낮술 한잔하려 하니 차 대를 모텔에 주차할 수밖에 없어 사장님께 말씀드리니 흔쾌히 주차하고 다녀오라 하십니다 항상 감사한 사장님 고맙습니다 예약도 안 했는데 차 대나 주차 하라 하시고 항상 친절하신 사장님 너무너무 감사해요 착한 가성비는 기본이고 친절함은 덤입니다 고맙습니다,10
y_19_031,전주 큐,GC14973605615,전주 출장와서 다시 방문했는데 늦은시간에 입실해도 주차 할 수 있는 주차장이 넓어서 너무 좋습니다 예약한 객실에 스타일러가 있어서 아침에 상쾌한 외투를 입고 나올 수 있었네요 스타일러까지 있는 시설인데 가격도 저렴했고 모든 시설이 깨끗하고 청결하게 관리해 주셔서 기분좋게 쉴 수 있네요 엘리베이터부터 상쾌한향이나서 기분 좋았네요 방에도 들어가니 상쾌하고 쾌적했습니다 층별로 정수기가 있네요 방도 깨끗하고 욕실도 깨끗하고 방도 따듯해서 너무 편했습니다 다음 출장 때도 또 방문하겠습니다 층 전자레인지만 청소좀 해주시면 좋을것같습니다 하루 잘 쉬고 갑니다,5,2025-07,y,전주 출장 와서 다시 방문했는데 늦은 시간에 입실해도 주차할 수 있는 주차장이 넓어서 너무 좋습니다 예약한 객실에 스타일러가 있어서 아침에 상쾌한 외투를 입고 나올 수 있었네요 스타일러까지 있는 시설인데 가격도 저렴했고 모든 시설이 깨끗하고 청결하게 관리해 주셔서 기분 좋게 쉴 수 있네요 엘리베이터부터 상쾌한 향이 나서 기분 좋았네요 방에도 들어가니 상쾌하고 쾌적했습니다 층별로 정수기가 있네요 방도 깨끗하고 욕실도 깨끗하고 방도 따듯해서 너무 편했습니다 다음 출장 때도 또 방문하겠습니다 층 전자레인지만 청소 좀 해주시면 좋을 것 같습니다 하루 잘 쉬고 갑니다,7
y_19_033,전주 큐,온화하고독특한단무지,잘쉬었어요 가성비 좋은 숙소같아요 카운터에 있으신분 많이 친절하세요 먼지랑 냄새가 좀 있긴한데 환기 시키면 괜찮아요 스타일러도 있어서 옷 관리 할때 편해요 티비도 적당해요 사운드도 괜찮고요 침대도 나쁘지 않아요 편해요 수압도 좋아서 씻기 편해요 욕조도 있고요 새벽에 살짝 시끄럽긴한데 창문 닫으면 괜찮아요 주변에 편의점 있고요 식당도 있어요 약국도 있고요 근처에 나가면 왠만한건 다 있는것 같아요 너무 청결에 신경쓰시는분은 좀 힘들수 있어요,5,2025-06,y,잘 쉬었어요 가성비 좋은 숙소 같아요 카운터에 있으신 분 많이 친절하세요 먼지랑 냄새가 좀 있긴 한데 환기 시키면 괜찮아요 스타일러도 있어서 옷 관리할 때 편해요 티브이도 적당해요 사운드도 괜찮고요 침대도 나쁘지 않아요 편해요 수압도 좋아서 씻기 편해요 욕조도 있고요 새벽에 살짝 시끄럽긴 한데 창문 닫으면 괜찮아요 주변에 편의점 있고요 식당도 있어요 약국도 있고요 근처에 나가면 웬만한 건 다 있는 것 같아요 너무 청결에 신경 쓰시는 분은 좀 힘들 수 있어요,11
y_19_035,전주 큐,이석진짱,월일 화요일 여기어때를 통해 역시나 모텔에 숙소 예약을 했습니다 한 달에 번 정도 전주 출장을 가기에 항상 모텔을 애용합니다 항상 친절하신 사장님 이제는 가족 같이 느껴지며 제가 체크인 할 시 좋은 리뷰 남겨줘서 고맙다고 말씀 하시는데 제가 더 고맙죠 평일 기준 만 원대로 숙박을 할 수 있는 이 가성비항상 고맙게 생각하고 있습니다 요새 배달앱 음식 주문을 해도 만 원이 넘는데 박 숙박료가 만원 대라니 이 얼마나 감사한 곳입니까 이렇게 저렴한 숙박료이지만 객실내 사용 물품 불편함이 없습니다 건물의 노후화는 있지만 숙박하는데엔 문제가 되지 않습니다 오늘월일 전주 출장이 있어 역시나 모텔 예약합니다 항상 고맙습니다,5,2025-07,y,월일 화요일 여기 어때를 통해 역시나 모텔에 숙소 예약을 했습니다 한 달에 번 정도 전주 출장을 가기에 항상 모텔을 애용합니다 항상 친절하신 사장님 이제는 가족같이 느껴지며 제가 체크인할 시 좋은 리뷰 남겨줘서 고맙다고 말씀하시는데 제가 더 고맙죠 평일 기준 만 원대로 숙박을 할 수 있는 이 가성비 항상 고맙게 생각하고 있습니다 요새 배달 앱 음식 주문을 해도 만 원이 넘는데 박 숙박료가 만원 대라니 이 얼마나 감사한 곳입니까 이렇게 저렴한 숙박료이지만 객실 내 사용 물품 불편함이 없습니다 건물의 노후화는 있지만 숙박하는 데엔 문제가 되지 않습니다 오늘 월일 전주 출장이 있어 역시나 모텔 예약합니다 항상 고맙습니다,9
y_19_036,전주 큐,유쾌하고신나는떡꼬치,중화산동올때마다 여기로오네요 여전히 친절하시고 주차걱정도없구요 평일인데도 주차장이 꽉찬거보면 말안해도 여기가 젤 좋은가봅니더 주변에 먹거리도 먾고 편의점도 가까워서 넘좋네요 오늘은 큐모텔 꽉찻다고 옆 케이모텔로왓는데 더 좋은거같은 느낌이네요 다음에 또 올게요 중화산동올때마다 여기로오네요 여전히 친절하시고 주차걱정도없구요 평일인데도 주차장이 꽉찬거보면 말안해도 여기가 젤 좋은가봅니더 주변에 먹거리도 먾고 편의점도 가까워서 넘좋네요 오늘은 큐모텔 꽉찻다고 옆 케이모텔로왓는데 더 좋은거같은 느낌이네요 다음에 또 올게요,5,2025-07,y,중화산동 올 때마다 여기로 오네요 여전히 친절하시고 주차 걱정도 없고요 평일인데도 주차장이 꽉 찬 거 보면 말 안 해도 여기가 젤 좋은가 봅니다 주변에 먹거리도 먾고 편의점도 가까워서 너무 좋네요 오늘은 큐 모텔 꽉 찼다고 옆 케이 모텔로 왔는데 더 좋은 거 같은 느낌이네요 다음에 또 올게요 중화산동 올 때마다 여기로 오네요 여전히 친절하시고 주차 걱정도 없고요 평일인데도 주차장이 꽉 찬 거 보면 말 안 해도 여기가 젤 좋은가 봅니다 주변에 먹거리도 먾고 편의점도 가까워서 너무 좋네요 오늘은 큐 모텔 꽉 찼다고 옆 케이 모텔로 왔는데 더 좋은 거 같은 느낌이네요 다음에 또 올게요,24
y_19_037,전주 큐,주도적이고창의적인보라색,시설이 살짝 노후가 되있긴했지만 그래도 편하게 자기엔 좋았습니다 화장실도 넓고 욕조가 있어서 시간여유가 되시면 사용하는것도 좋을 것 같아요 피씨는 게임하기에는 조금 안좋긴한데 그래도 나쁘진않았습니다 청소 상태가 조오오금 떨어지긴했는데 아주아주 신경쓰일 정도는 아니여서 휴지로 슥슥 치우고 말았네요 날씨가 갑자기 추워져서 조금 걱정했는데 매트가 있어서 너무 따숩게 잤습니다 바닥이 차가워서 그저 이불속에 들어가서 푹 쉬었네요 티비는 잘 안봐서 신경안쓰긴 했는데 커서 보시는 분이 계시다면 좋아하실것같네요,4,2025-06,y,시설이 살짝 노후가 돼있긴 했지만 그래도 편하게 자기엔 좋았습니다 화장실도 넓고 욕조가 있어서 시간 여유가 되시면 사용하는 것도 좋을 것 같아요 피씨는 게임하기에는 조금 안 좋긴 한데 그래도 나쁘진 않았습니다 청소 상태가 조오 오금 떨어지긴 했는데 아주아주 신경 쓰일 정도는 아니어서 휴지로 슥슥 치우고 말았네요 날씨가 갑자기 추워져서 조금 걱정했는데 매트가 있어서 너무 따습게 잤습니다 바닥이 차가워서 그저 이불 속에 들어가서 푹 쉬었네요 티브이는 잘 안 봐서 신경 안 쓰긴 했는데 커서 보시는 분이 계시다면 좋아하실 것 같네요,15
y_19_038,전주 큐,창의적이고엄청난키보드,여기 진짜 너무 깔끔하고 사장님 친절하세요 사정있어서 좀 일찍 들어갔는데 시간도 양해해주시고 마주치자마자 인사도 너무 친절하게 해주셔서 처음부터 좋았어요 전체적으로 내부도 깔끔했구요 바닥이랑 화장실도 진짜 깔끔했어요 솔직히 주말에 쿠폰써서 이 정도 가격이 이렇게 좋은 모텔 숙박하기 힘든데 여기는 조용하고 깔끔해서 기분 좋게 숙박할수 있었습니다 침구도 냄새 전혀 안나고 쾌적했어요 화장실 물 수압도 좋고 각 층마다 정수기도 있어서 물 다 먹으면 편하게 떠서 먹을수 있는것도 좋았습니다,5,2025-07,y,여기 진짜 너무 깔끔하고 사장님 친절하세요 사정 있어서 좀 일찍 들어갔는데 시간도 양해해 주시고 마주치자마자 인사도 너무 친절하게 해주셔서 처음부터 좋았어요 전체적으로 내부도 깔끔했고요 바닥이랑 화장실도 진짜 깔끔했어요 솔직히 주말에 쿠폰 써서 이 정도 가격이 이렇게 좋은 모텔 숙박하기 힘든데 여기는 조용하고 깔끔해서 기분 좋게 숙박할 수 있었습니다 침구도 냄새 전혀 안 나고 쾌적했어요 화장실 물 수압도 좋고 각 층마다 정수기도 있어서 물 다 먹으면 편하게 떠서 먹을 수 있는 것도 좋았습니다,8
y_19_039,전주 큐,현이784,지방에서 일 때문에 왔다가 방문하게 되었네요전주에 올때면 종종 이용하고 있는곳 이네요 가격도 저렴해서 가성비가 좋은거 같습니다 객실도 크고 침구도 깨끗해서 좋았습니다 화장실도 깨끗하고 넓어요 빠른입실과 점심이후에 늦은 퇴실이 좋습니다여유롭게 잘 쉬었다가 갑니다 넷플릭스도 공짜로 볼수있어 영화도 보면서 편히 잘 쉬었다 갑니다 저렴한 금액에 아주 만족합니다 종종 또 방문 하도록 하겠습니다 깨끗하고 깔끔해서 맘에 드네요또 방문하도록 하겠습니다,5,2025-07,y,지방에서 일 때문에 왔다가 방문하게 되었네요 전주에 올 때면 종종 이용하고 있는 곳이네요 가격도 저렴해서 가성비가 좋은 거 같습니다 객실도 크고 침구도 깨끗해서 좋았습니다 화장실도 깨끗하고 넓어요 빠른 입실과 점심 이후에 늦은 퇴실이 좋습니다 여유롭게 잘 쉬었다가 갑니다 넷플릭스도 공짜로 볼 수 있어 영화도 보면서 편히 잘 쉬었다 갑니다 저렴한 금액에 아주 만족합니다 종종 또 방문하도록 하겠습니다 깨끗하고 깔끔해서 맘에 드네요 또 방문하도록 하겠습니다,10
y_19_040,전주 큐,술푼악마,전주 출장차 방문했습니다 중화산동에 모텔이 엄청 많더군요 모텔을 예약했는데 모텔에서 숙박했습니다 같은곳에서 운영하는것 같습니다 사장님 친절하시고 시설은 조금 노후되었지만 방음잘되고 주변에 먹거리도 많고 주차장이 넓어 너무편하게 이용했습니다 전주에 자주가는편우 아니지만 좋은 모텔에서 정말 잘쉬다가 왔습니다 트윈룸이 많지않아 선택의 기준은별로 없었지만 그래도 너무 만족하고 잘이용하고 왔습니다 즐거운여행의 숙박은필수 입니다 수고하시고 번창하세요,4,2025-06,y,전주 출장차 방문했습니다 중화산동에 모텔이 엄청 많더군요 모텔을 예약했는데 모텔에서 숙박했습니다 같은 곳에서 운영하는 것 같습니다 사장님 친절하시고 시설은 조금 노후되었지만 방음 잘되고 주변에 먹거리도 많고 주차장이 넓어 너무 편하게 이용했습니다 전주에 자주 가는 편이 아니지만 좋은 모텔에서 정말 잘 쉬다가 왔습니다 트윈룸이 많지 않아 선택의 기준은 별로 없었지만 그래도 너무 만족하고 잘 이용하고 왔습니다 즐거운 여행의 숙박은 필수입니다 수고하시고 번창하세요,11
